node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Lacour-Little, Michael",3,1457,,,,,1,938,,
"Laffont, Jean Jacques",2,1930,2.33775236027782E-07,1864,0.0014521803,1460,1,938,,
"Lafontaine, Francine",2,1930,0,2399,0.0014383655,1468,1,938,,
"Lagunoff, Roger D.",6,956,0.0009367233,744,0.0002072707,2405,,,1,298
"Lai, Kent W. L.",2,1930,,,,,,,1,298
"Laibson, David I.",3,1457,0.000056447,1231,0.0061239401,701,1,938,,
"Laidler., David E.W.",8,782,0.00189125,519,1.68168549263257E-06,3066,,,1,298
"Laing, James D.",2,1930,1.81113242073627E-06,1595,0.0016822577,1371,1,938,,
"Lajeri, Fatma",1,2736,0,2399,2.77528039358461E-06,3032,,,1,298
"Lakonishok, Josef",14,467,0.0030965587,327,0.0118709016,434,4,300,1,298
"Lall, Subir",1,2736,0,2399,0.0001761815,2469,1,938,,
"Lam, Kin",2,1930,,,,,,,1,298
"Lamont, Owen A.",39,69,0.0087819516,93,0.1636543933,8,6,176,4,10
"Lamoreaux, Naomi R.",1,2736,0,2399,0.0008485941,1799,1,938,,
"Lamoureux, Christopher G.",12,553,0.0019919344,487,0.0067578628,672,6,176,,
"Lampani, K. Patrick",1,2736,0,2399,0.001091024,1608,1,938,,
"Land, Adam",4,1218,6.29100793522577E-08,2061,0.0001109584,2580,1,938,,
"Lane, Philip R.",1,2736,0,2399,7.41461876376247E-07,3108,1,938,,
"Lane, William R.",3,1457,,,,,1,938,,
"Lang, Larry",30,139,0.005338165,186,0.026805914,184,2,556,3,34
"Lang, Mark H.",4,1218,3.1642025749457E-06,1509,0.0039999341,891,2,556,,
"Lang, William W.",6,956,1.13481544926796E-05,1376,0.0012010664,1567,1,938,1,298
"Langer, Thomas",2,1930,1.24509532051343E-08,2314,0.000050222,2750,1,938,,
"Langsam, Joseph A.",2,1930,1.76038811406008E-06,1601,0.0009700328,1720,1,938,,
"Lanjouw, Ger",2,1930,0,2399,3.94727008529685E-06,3006,1,938,,
"Lapp, John S.",1,2736,,,,,,,1,298
"Larcker, David F.",5,1065,1.58210112059907E-06,1622,0.003712416,923,2,556,1,298
"Laurent, Jean Paul",3,1457,1.96444442300953E-06,1567,0.000576653,2013,1,938,,
"Lauterbach, Beni",3,1457,2.98822876923224E-07,1846,4.3350091478241E-05,2774,1,938,,
"Laux, Paul A.",2,1930,2.07515886752239E-08,2236,0.0003634956,2221,1,938,,
"Laviola, Sebastiano",5,1065,0.0001172401,1151,0.0010769961,1619,,,1,298
"LeBaron, Blake D.",4,1218,0.0017530214,551,0.003824149,914,2,556,,
"Leach, J. Chris",17,368,0.0004304811,942,0.009321836,531,,,1,298
"Leach, Robert T.",3,1457,,,,,,,1,298
"Leahy, Michael P.",1,2736,0,2399,1.33788309012367E-05,2929,1,938,,
"Leal, Ricardo Pereira Câmara",1,2736,,,,,,,1,298
"Leamer, Edward E.",2,1930,2.0775304776567E-07,1874,0.0011792883,1573,1,938,,
"Lease, Ronald C.",7,856,3.21553364995813E-05,1288,0.0090456193,540,4,300,,
"Lebow, David E.",3,1457,5.68626732243015E-05,1230,3.12992295321361E-05,2835,2,556,,
"Ledoit, Olivier",7,856,2.61705381646908E-06,1536,0.0092990455,532,6,176,,
"Lee, BongSoo",12,553,0.0021680294,455,0.0023966926,1173,2,556,1,298
"Lee, Charles",31,118,0.0027898947,361,0.0414859077,88,6,176,2,112
"Lee, Chengfew",7,856,0.0009481109,739,0.0010021459,1673,1,938,1,298
"Lee, Chun I.",2,1930,,,,,,,1,298
"Lee, D. Scott",12,553,0.0027662618,365,0.0030622839,1033,5,230,,
"Lee, Darrell E.",6,956,0.0011442119,694,0.0009405925,1746,,,1,298
"Lee, Inmoo",8,782,6.11873519865748E-06,1444,0.0142811781,364,5,230,,
"Lee, Lungfei",1,2736,0,2399,5.43610763663346E-05,2730,1,938,,
"Lee, Roger",2,1930,9.96076256410747E-08,2001,0.000589736,2008,1,938,,
"Lee, Soonjae",11,598,0.0016093816,572,0.0042053062,868,,,1,298
"Lee, Wayne Y.",3,1457,,,,,,,1,298
"Lee, Yitsung",4,1218,,,,,,,1,298
"Leechor, Chad",3,1457,3.50982536296383E-06,1501,0.0007799452,1871,1,938,,
"Leftwich, Richard W.",1,2736,0,2399,0.002732908,1080,1,938,,
"Lehn, Kenneth M.",15,432,0.0007712747,791,0.0083325349,575,7,142,1,298
"Lehoczky, John P.",3,1457,1.01846060434204E-05,1381,0.0007783341,1874,1,938,,
"Leland, Hayne E.",11,598,0.0002217671,1049,0.0225580696,225,9,82,1,298
"Lemmon, Michael L.",31,118,0.0097471102,77,0.0423684517,83,5,230,2,112
"Lengwiler, Yvan",1,2736,0,2399,0.0004862767,2096,1,938,,
"Lensink, Robert",7,856,0.0028334883,351,0.000078363,2654,2,556,1,298
"Lerner, Josh",37,81,0.003311377,300,0.11612666,15,9,82,4,10
"Leslie, Phillip",2,1930,1.24509532051343E-08,2314,0.0003501879,2240,1,938,,
"Lesmond, David A.",8,782,0.0001136692,1156,0.0006131924,1997,1,938,1,298
"Lessard, Donald R.",5,1065,0.0001249585,1143,0.0045713907,827,2,556,,
"Lettau, Martin",5,1065,1.76336952424378E-05,1337,0.0025850881,1111,2,556,,
"Leuz, Christian",1,2736,0,2399,0.0015460739,1425,1,938,,
"Levich, Richard M.",4,1218,0.000001136,1647,0.0030923815,1022,2,556,,
"Levin, Alexander",2,1930,1.74313344871881E-07,1908,8.58134208164329E-05,2633,1,938,,
"Levine, Ross L.",21,270,0.0096452561,79,0.0344122209,126,5,230,3,34
"Levis, Mario",3,1457,3.76854092627951E-07,1829,0.0005689408,2025,1,938,,
"Levmore, Saul",2,1930,4.1256673630427E-08,2103,0.0016519723,1384,1,938,,
"Levonian, Mark E.",2,1930,0.000000021,2217,0.0003905683,2179,1,938,,
"Levy, Daniel",23,232,0.0053585748,185,0.0007956071,1859,,,2,112
"Lewellen, Jonathan",14,467,0.0050404945,195,0.0126521131,406,3,390,1,298
"Lewis, Craig M.",15,432,0.0029648478,337,0.0122554333,416,5,230,1,298
"Lewis, Tracy R.",4,1218,1.75927548302166E-07,1900,0.0073704366,621,2,556,,
"Li, Kai",1,2736,0,2399,0.0004514192,2121,1,938,,
"Li, Victor E.",6,956,0.0027570359,367,0.0009701152,1718,,,1,298
"Liang, Bing",7,856,0.0001371036,1124,0.0061113782,706,3,390,,
"Liang, Nellie",6,956,0.0001166158,1152,0.0035076066,955,3,390,1,298
"Libby, Robert",2,1930,0,2399,0.0030688387,1024,1,938,,
"Lie, Erik",10,677,0.0012676395,639,0.0089521677,544,1,938,2,112
"Lie, Heidi J.",1,2736,0,2399,0.0004504378,2123,1,938,,
"Liebeskind, Julia Porter",15,432,0.0009902325,728,0.011169981,462,,,1,298
"Liew, Jimmy",1,2736,,,,,,,1,298
"Liew, John M.",2,1930,8.34490552593003E-07,1686,0.0008602734,1796,1,938,,
"Ligon, James Allen",1,2736,0,2399,0.004277987,852,1,938,,
"Lilian Ng, Lilian",6,956,0.000300816,1018,0.0015837569,1418,,,1,298
"Lilien, Steven B.",2,1930,1.10675139601194E-08,2354,8.25727785124328E-05,2638,1,938,,
"Liljeblom, Eva",2,1930,8.93190943943021E-07,1682,8.56331949224822E-06,2969,1,938,,
"Lim, Felix",6,956,0.0001778755,1087,0.0027692087,1072,,,1,298
"Lim, Kian Guan",7,856,0.0004251229,945,0.0001922573,2434,,,1,298
"Lim, Terence",8,782,0.0010205213,720,0.0208080583,247,,,1,298
"Limmack, Robin J.",3,1457,,,,,1,938,,
"Lin, James Wuh",4,1218,6.94680157430962E-06,1433,0.0015687753,1421,,,1,298
"Linck, James S.",15,432,0.0005351097,901,0.0074429323,618,,,1,298
"Lins, Karl V.",23,232,0.0019628128,490,0.0209240331,244,1,938,1,298
"Lioui, Abraham",3,1457,0.0012620286,650,1.43582161791652E-05,2919,,,1,298
"Lipman, Barton L.",4,1218,1.28091285894245E-06,1641,0.0016001906,1405,3,390,,
"Lipson, Marc L.",34,98,0.0024340035,432,0.0255692901,194,12,49,2,112
"Litzenberger, Robert H.",13,503,0.0015806299,582,0.0120120433,428,1,938,1,298
"Liu, Hong",2,1930,0.000000726,1706,0.000563898,2032,1,938,,
"Liu, Jun",2,1930,0.000128447,1131,0.0006460291,1977,1,938,,
"Liu, Ming",5,1065,,,,,,,1,298
"Liu, Minghua",3,1457,,,,,,,1,298
"Liu, Yujane",4,1218,,,,,,,1,298
"Livingston, Miles",3,1457,0.000002086,1555,0.0022402111,1206,1,938,,
"Ljungqvist, Alexander P.",5,1065,2.41676776130289E-05,1314,0.0034941924,959,3,390,,
"Lo, Andrew",46,38,0.017223677,27,0.0283876289,173,6,176,4,10
"LoPucki, Lynn M.",3,1457,5.72888634979083E-07,1769,0.0010693953,1620,1,938,,
"Loayza, Norman V.",2,1930,0,2399,0.0018223627,1325,,,1,298
"Locke, Peter R.",2,1930,1.17185441930676E-08,2332,0.0002177086,2391,1,938,,
"Locke, Richard M.",4,1218,8.33256099112836E-08,2023,0.000628582,1984,1,938,,
"Lockwood, Ben B.",2,1930,2.49019064102687E-08,2172,1.1464088967307E-06,3086,1,938,,
"Loderer, Claudio F.",3,1457,1.86654366827251E-06,1587,0.0014531365,1457,1,938,,
"Loewenstein, Mark A.",4,1218,5.28422766044327E-06,1465,0.0013969663,1482,2,556,,
"Loewenstein, Uri",5,1065,2.27770990767472E-05,1319,0.0036913093,926,2,556,,
"Logue, Dennis E.",22,248,0.0034088701,293,0.0121064452,425,5,230,1,298
"Loistl, Otto",3,1457,1.1952915076929E-07,1966,6.41057350199435E-07,3117,1,938,,
"Loitlsberger, Erich",2,1930,4.97745498348102E-07,1793,0.001490427,1443,1,938,,
"Long, John BRADFORD DE",11,598,0.0007519851,800,0.0149675802,351,6,176,1,298
"Long, Michaelstuart",7,856,0.0007652189,793,0.006506753,687,3,390,,
"Longhofer, Stanley D.",17,368,0.0046885563,212,0.0063852233,692,3,390,1,298
"Longin, François M.",23,232,0.0135549899,46,0.00109359,1605,,,1,298
"Longstaff, Francis A.",24,215,0.0020826184,475,0.0222465598,229,6,176,3,34
"Lopez, Jose A.",6,956,0.0004837445,928,0.0018720898,1313,,,1,298
"Los, Cornelis A.",0,3397,,,,,,,1,298
"Lott, John R.",2,1930,0.0004890264,920,1.86277535545876E-06,3057,1,938,,
"Lotz, Christopher",2,1930,0,2399,5.07938727510102E-07,3131,,,1,298
"Loughran, Tim",46,38,0.0088362028,91,0.0674192574,35,13,38,2,112
"Lovell, C. A.Knox",6,956,0.0006169033,876,0.0012183534,1552,1,938,1,298
"Lozano-Vivas, Ana",6,956,0.0003156715,997,0.0017758135,1340,,,1,298
"Lucas, André",4,1218,,,,,1,938,1,298
"Lucas, Deborah J.",15,432,0.0011647008,689,0.0147961158,354,3,390,1,298
"Lucas, Robert E.",3,1457,0.0031543743,316,0.001099647,1603,3,390,,
"Luchuan Liu, Andy",12,553,0.001574753,589,0.0103521273,494,,,1,298
"Ludvigson, Sydney C.",9,724,0.0017773475,549,0.006867108,658,1,938,1,298
"Lueck, Dean",2,1930,4.1256673630427E-08,2103,0.0016519723,1384,1,938,,
"Luft, Carl F.",1,2736,0,2399,0.000007689,2972,1,938,,
"Lumsdaine, Robin L.",6,956,9.34133702753593E-05,1177,0.0104687416,491,,,1,298
"Lundholm, Russell J.",3,1457,1.49411438461612E-06,1637,0.0011017914,1602,1,938,1,298
"Luo, Jiang",3,1457,0.000025129,1306,0.0027924687,1066,1,938,,
"Lustgarten, Steven",2,1930,1.10675139601194E-08,2354,8.25727785124328E-05,2638,1,938,,
"Lutton, Thomas J.",2,1930,0,2399,0.0001416798,2539,1,938,,
"Lynch, Anthony W.",22,248,0.0009366246,746,0.0223629406,228,7,142,3,34
"Lyon, John D.",22,248,0.0063440847,152,0.0294956245,158,,,1,298
"Lyons, Richard K.",25,197,0.0072203448,125,0.0236367685,212,7,142,1,298
"Lypny, Gregory J.",4,1218,6.29100793522577E-08,2061,0.0001109584,2580,1,938,,
"López-de-Silanes, Florencio",28,158,0.0042141439,244,0.0814643623,23,1,938,3,34
"Löffler, Gunter",2,1930,1.24509532051343E-08,2314,0.000050222,2750,1,938,,
"Lülfesman, Christoph",2,1930,9.13901574946997E-08,2009,0.0006741604,1959,1,938,,
MAAYANA WEISMAN,4,1218,3.20869170086581E-05,1289,0.0008878055,1774,1,938,,
MALTE KRTIGER,2,1930,2.49019064102687E-08,2172,8.46529062396458E-08,3153,1,938,,
MANFRED JM NEUMANN,1,2736,0,2399,9.77064180251673E-05,2600,1,938,,
MANFRED KEIL,2,1930,2.21350279202388E-08,2198,2.57505535015486E-06,3040,1,938,,
MARC SHIVERS,1,2736,0,2399,0.0008784043,1775,1,938,,
MARCIA ROITBERG,3,1457,5.11331040180761E-07,1789,0.0001431824,2531,1,938,,
MARCO MARTELLA,1,2736,0,2399,0.0001761815,2469,1,938,,
MARCO RATTI,3,1457,2.98752994430438E-06,1523,0.0047159311,813,1,938,,
MARGARET BLAIR,1,2736,0,2399,0.0052388801,770,1,938,,
MARGARET MCCONNELL,1,2736,0,2399,0.0003454643,2247,1,938,,
MARIA POZI,1,2736,,,,,1,938,,
MARIANNE BURGI,1,2736,0,2399,1.25350453998286E-06,3081,1,938,,
MARK CORRELL,2,1930,1.81104773892863E-08,2250,0.0002379513,2341,1,938,,
MARK DE SNAIJER,1,2736,0,2399,0.000007677,2973,1,938,,
MARK HULBERT,2,1930,5.97645753846448E-07,1766,6.26598328779414E-05,2686,1,938,,
MARK LOW,1,2736,0,2399,0.0011647729,1578,1,938,,
MARKUS STAUB,1,2736,0,2399,0.000007677,2973,1,938,,
MARTIN GRAF,1,2736,0,2399,1.39042878096564E-05,2922,1,938,,
MARTIN HELLENDAHL,2,1930,1.24509532051343E-08,2314,0.000050222,2750,1,938,,
MARY ANNE CASE,1,2736,0,2399,0.0002012317,2410,1,938,,
MARY DEHNER,3,1457,1.28819477391582E-07,1953,0.000819742,1826,1,938,,
MARY ELLEN NICHOLS,1,2736,0,2399,0.0039238248,901,1,938,,
MASAO MATSUDA,2,1930,1.4983977565175E-06,1635,0.0005693384,2023,1,938,,
"MASON, SCOTT P.",2,1930,2.21350279202388E-08,2198,0.0004339486,2146,1,938,,
MATS-OLA FORSMAN,1,2736,0,2399,1.33788309012367E-05,2929,1,938,,
MATTHEW PORTER,3,1457,7.19875174556792E-06,1424,0.0015905999,1410,1,938,,
MATTHEW ROTHMAN,2,1930,0,2399,0.0116110822,442,2,556,,
MICHAEL BOULWARE,2,1930,1.76038811406008E-06,1601,0.0009700328,1720,1,938,,
MICHAEL GIBBS,2,1930,0.000000021,2221,0.0067945166,665,1,938,,
MICHAEL MCCARTHY,1,2736,0,2399,3.83934370075768E-08,3163,1,938,,
MICHAEL MILKEN,1,2736,0,2399,0.0042662059,854,1,938,,
MICHAEL P SMITH,2,1930,7.86375991903221E-08,2035,0.0006662463,1963,1,938,,
MICHAEL PRELL,2,1930,1.66012709401791E-08,2274,1.38919499016318E-06,3074,1,938,,
MICHAEL SHER,5,1065,2.28018305150044E-05,1317,0.0009729444,1712,3,390,,
MICHAEL TAYLOR,3,1457,6.44481783273046E-06,1441,1.16776553034496E-05,2957,1,938,,
MICHAEL TER MAAT,1,2736,0,2399,0.0002474287,2330,1,938,,
MICHELE KREISLER,2,1930,1.81113242073627E-06,1595,0.0016822577,1371,1,938,,
MIGUEL PELLICER,1,2736,0,2399,0.0002909072,2283,1,938,,
MIKE TYRER,4,1218,9.62123290276093E-07,1662,0.001217381,1553,1,938,,
MOHSEN EL HAFSI,2,1930,2.21350279202388E-08,2198,9.40332956132066E-05,2616,1,938,,
MOHSIN S KHAN,2,1930,1.81104773892863E-08,2250,8.03235931997443E-07,3094,1,938,,
MONICA REEVES,1,2736,0,2399,5.68019444842112E-05,2699,1,938,,
MORT KAMIEN,1,2736,0,2399,0.000267396,2309,1,938,,
MOSHE ADLER,2,1930,1.69332963589827E-07,1914,0.0007044002,1938,1,938,,
"MOTE, LARRY R.",2,1930,0,2399,0.0001416798,2539,1,938,,
"MacDonald, Glenn M.",3,1457,1.96353548823408E-07,1884,0.0009577448,1731,1,938,,
"MacIntosh, Jeffrey G.",3,1457,6.37392970631524E-07,1761,0.0010005161,1675,1,938,,
"MacKay, Peter I.",1,2736,0,2399,0.0014863284,1449,1,938,,
"Macey, Jonathan R.",6,956,0.0010565063,711,0.0024502299,1148,2,556,,
"Machauer, Achim",18,342,0.0034648513,287,0.0009981593,1685,1,938,1,298
"Machina, Mark J.",2,1930,0.0002103049,1060,3.84936548646923E-05,2805,1,938,,
"Mackinlay, A. Craig",16,403,0.0003111536,1010,0.0234415078,213,6,176,2,112
"Macnaughton, Alan",2,1930,1.81104773892863E-08,2250,0.0002379513,2341,1,938,,
"Madan, Dilip B.",33,107,0.0020205396,482,0.011341862,454,5,230,1,298
"Maddala, G. S.",4,1218,0.00028207,1028,0.000118853,2572,2,556,,
"Maderner, Nina",1,2736,0,2399,0.000157853,2505,1,938,,
"Madhavan, Ananth N.",59,19,0.0188529703,26,0.0438325292,77,17,19,3,34
"Madigan, Brian F.",2,1930,1.66012709401791E-08,2274,1.38919499016318E-06,3074,1,938,,
"Madrigal, Vicente",4,1218,3.68548214871976E-07,1834,0.0038674153,909,2,556,,
"Madura, Jeff",3,1457,,,,,,,2,112
"Maeshiro, Asatoshi",2,1930,2.51640317409031E-07,1855,0.0008681523,1780,1,938,,
"Maggiolini, Paola",3,1457,8.46664817949135E-06,1409,0.0001413729,2547,1,938,,
"Maggioni, Paolo",6,956,0.0006302839,870,0.000003146,3026,,,1,298
"Mahajan, Arvind",2,1930,8.53779648352069E-08,2020,2.24128093426608E-05,2885,1,938,,
"Maher, Michael W.",3,1457,0.000000937,1677,0.0025676597,1117,1,938,,
"Maheswaran, Srinivasan",2,1930,0.00000001,2381,0.000200704,2417,1,938,,
"Mahieu, Ronald J.",22,248,0.0068217148,135,0.0022054952,1215,,,1,298
"Mahoney, James M.",5,1065,0.0004213822,953,0.0016988313,1370,2,556,1,298
"Mahoney, Julia D.",1,2736,0,2399,0.0002012317,2410,1,938,,
"Mahoney, Paul G.",13,503,0.0044199382,225,0.0039998502,892,,,1,298
"Mahrt-Smith, Jan",3,1457,4.1256673630427E-08,2103,0.0059299593,724,2,556,,
"Mailath, George J.",5,1065,9.7871078071175E-05,1173,0.004063104,884,3,390,,
"Majerowska, Ewa",4,1218,,,,,,,1,298
"Makhija, Anil K.",27,174,0.0043137957,236,0.0190079263,273,3,390,1,298
"Makinen, Gail E.",2,1930,,,,,,,1,298
"Maksimovic, Vojislav",39,69,0.0031626752,315,0.0663157686,36,6,176,4,10
"Malatesta, Paul H.",21,270,0.0020469196,479,0.0137218118,380,11,54,,
"Maldonado-Bear, Rita",4,1218,5.75290993210163E-06,1451,0.0072377231,636,2,556,,
"Malhotra, Davinder Kumar",2,1930,6.77331854359308E-07,1732,0.0007413153,1920,1,938,,
"Malkiel, Burton Gordon",3,1457,4.66086071668561E-06,1480,0.0059801953,721,2,556,,
"Malliaris, Anastasios G.Tassos",1,2736,0,2399,4.92969495695508E-06,2999,,,1,298
"Malloy, Christopher J.",3,1457,0.000004714,1474,0.0023930468,1174,1,938,,
"Malmquist, David H.",4,1218,1.1709239525931E-05,1370,0.0006486625,1975,1,938,,
"Malz, Allan M.",1,2736,0,2399,3.58679688253409E-06,3016,1,938,,
"Mamaysky, Harry",11,598,0.0002456076,1043,0.0040217492,888,,,1,298
"Manaster, Steven",4,1218,5.76430214101499E-06,1450,0.0015190356,1431,2,556,,
"Mandelker, Gershon N.",4,1218,1.14793139447881E-06,1643,0.0023049856,1193,2,556,,
"Mankiw, N. Gregory",5,1065,0.0002984001,1019,0.0024913126,1146,1,938,1,298
"Mann, Ronald J.",7,856,0.0008102192,785,0.0011518051,1587,3,390,,
"Mansur, Iqbal",4,1218,0.0006308151,861,0.000003807,3008,,,1,298
"Manzon, Gil B.",3,1457,0.000000388,1817,0.0007962337,1848,1,938,,
"Maquieira, Carlos P.",34,98,0.0025807057,395,0.0095115743,523,,,1,298
"Marco Pagano, Marco",22,248,0.0037786817,272,0.0308467332,145,4,300,1,298
"Marcus, Alan J.",2,1930,1.51824562341946E-06,1634,0.00093642,1749,1,938,,
"Marin, Dalia",2,1930,4.23332408974567E-07,1810,0.00109233,1606,1,938,,
"Marini, Giancarlo",5,1065,0.0004966522,916,4.6905671761379E-05,2770,,,1,298
"Mark, Robert",2,1930,,,,,,,1,298
"Marquez, Robert",2,1930,1.07060236348942E-06,1652,0.0018145946,1330,1,938,,
"Marrinan, Jane",2,1930,0,2399,0.000162883,2490,1,938,,
"Marseguerra, Giovanni",3,1457,9.96076256410747E-08,2001,1.07717836104522E-05,2962,1,938,,
"Marshall, Beverly B.",3,1457,1.6504371461564E-06,1611,0.000389869,2192,1,938,,
"Marshall, David A.",10,677,0.0026862551,381,0.002499872,1143,3,390,1,298
"Marston, Felicia C.",3,1457,2.04283721133894E-06,1558,0.0001502697,2521,1,938,,
"Martel, Jocelyn",2,1930,1.17185441930676E-08,2332,0.0001874926,2440,1,938,,
"Martens, Martin",9,724,0.0013335558,624,0.0001062542,2591,,,1,298
"Martin, Anna D.",1,2736,,,,,,,1,298
"Martin, George A.",3,1457,8.41083628766389E-06,1413,0.0005874463,2009,1,938,,
"Martin, J. Spencer",4,1218,1.30918927416417E-06,1639,0.0033501623,981,2,556,,
"Martin, John D.",13,503,0.0006332586,845,0.0035706366,949,1,938,1,298
"Martin, Robert F.",2,1930,2.84593216117356E-08,2149,2.45633437878852E-05,2866,1,938,,
"Martínez Pería, María Soledad",3,1457,0.0001733778,1094,0.0010823131,1610,1,938,,
"Marx, Leslie M.",24,215,0.0065815089,142,0.0440974374,76,3,390,3,34
"Marín, José María",2,1930,3.32025418803582E-08,2134,0.00003575,2811,1,938,,
"Maskin, Eric S.",1,2736,0,2399,0.0014336002,1472,1,938,,
"Mason, Joseph R.",1,2736,0,2399,0.0003391939,2250,1,938,,
"Massa, Massimo",1,2736,0,2399,0.0001761815,2469,1,938,,
"Massari, Mario",3,1457,2.98752994430438E-06,1523,0.0047159311,813,1,938,,
"Masson, Jean",2,1930,2.07515886752239E-08,2236,0.0003634956,2221,1,938,,
"Masson, Paul R.",11,598,0.0028068724,357,1.596617317743E-05,2902,,,1,298
"Masulis, Ronald W.",34,98,0.0072644122,123,0.0276974493,176,8,110,2,112
"Matheny, Kenneth J.",2,1930,,,,,1,938,,
"Mathewson, Frank",1,2736,,,,,1,938,,
"Mathur, Ike",4,1218,,,,,,,2,112
"Matsusaka, John G.",4,1218,4.4194322423522E-05,1255,0.0028999226,1051,2,556,,
"Mauer, David C.",21,270,0.0041046238,249,0.0172698942,299,2,556,1,298
"Maug, Ernst",35,91,0.0032684161,306,0.0659321399,38,12,49,1,298
"May, Donald W.",2,1930,2.06375207459309E-08,2242,0.0013846636,1485,1,938,,
"Maydew, Edward L.",1,2736,0,2399,0.0072640411,625,1,938,,
"Mayer, Colin P.",22,248,0.0074438877,119,0.0316937754,143,11,54,1,298
"Mayes, David G.",23,232,0.0012315867,676,0.0431348721,81,6,176,1,298
"Mayfield, E. Scott",2,1930,9.45481906878772E-07,1675,0.0032643636,994,1,938,,
"McAndrews, James J.",13,503,0.0027606465,366,0.002643417,1104,2,556,1,298
"McCahery, Joseph A.",1,2736,0,2399,0.00033747,2253,1,938,,
"McCallum, Bennett T.",16,403,0.0085901341,98,0.0009967579,1687,1,938,2,112
"McClatchey, Christine A.",5,1065,,,,,,,1,298
"McConnell, John J.",18,342,0.0005041552,911,0.0242376111,207,8,110,2,112
"McCormick, D. Timothy",4,1218,1.75927548302166E-07,1900,0.0138840522,372,4,300,,
"McCracken, Michael W.",1,2736,0,2399,1.23758290292708E-05,2945,1,938,,
"McCraw, Thomas K.",2,1930,9.45481906878772E-07,1675,0.0032643636,994,1,938,,
"McCulloch, J. Huston",5,1065,0.0020405106,480,0.0011408354,1593,3,390,,
"McCullough, Bruce D.",5,1065,9.25644548001409E-05,1179,0.000627823,1990,2,556,,
"McCurdy, Thomas H.",1,2736,0,2399,0.0002254606,2377,1,938,,
"McDaniel, William R.",3,1457,,,,,1,938,,
"McDonald, Bill D.",3,1457,1.49411438461612E-07,1922,1.18995587261797E-05,2954,1,938,,
"McDonald, Bruce C.",3,1457,4.56669228621701E-07,1805,0.0004497794,2125,1,938,,
"McDonald, Robert L.",14,467,0.0016507883,563,0.0135559892,384,8,110,,
"McGahan, Anita M.",4,1218,4.86423320921608E-05,1246,0.0012616807,1537,1,938,,
"McGee, Victor E.",3,1457,2.09291525766889E-06,1550,0.0017278714,1360,1,938,,
"McGuckin, Robert H.",1,2736,0,2399,4.79620996080758E-05,2767,1,938,,
"McInnes, Morris",3,1457,0.000000388,1817,0.0007962337,1848,1,938,,
"McKelvey, Bill",1,2736,0,2399,0.0003531166,2236,1,938,,
"McLaughlin, Robyn M.",5,1065,1.7674101124573E-06,1600,0.0046133433,821,3,390,,
"McMillan, John",2,1930,6.57558039318941E-07,1749,0.0003356548,2259,1,938,,
"McNeil, Alexander J.",1,2736,0,2399,5.50184386011926E-05,2706,1,938,,
"McNichols, Maureen F.",2,1930,1.06199306749675E-07,1992,0.0008083435,1842,1,938,,
"McNown, Robert F.",1,2736,,,,,1,938,,
"McQueen, Grant R.",3,1457,0.0006340309,844,8.19065688911071E-05,2651,1,938,,
"Mccarthy, Patrick S.",1,2736,0,2399,0.0014863284,1449,1,938,,
"Mccorry, Michael S.",3,1457,,,,,,,1,298
"Mcenally, Richard W.",13,503,0.0017011246,557,0.0095686187,520,,,1,298
"Meade, Nigel",3,1457,6.64050837607165E-08,2048,3.5922349225648E-06,3010,1,938,,
"Meara, Ellen R.",1,2736,0,2399,0.0042662059,854,1,938,,
"Mech, Timothy S.",6,956,2.84707318758783E-06,1531,0.0049525372,793,4,300,,
"Megginson, William Leon Bill",72,10,0.0452276425,5,0.029862783,153,1,938,3,34
"Mehdian, Seyed M.",2,1930,1.17185441930676E-08,2332,0.0001874926,2440,1,938,,
"Mehran, Hamid",48,36,0.0161304319,32,0.0333587317,129,4,300,3,34
"Mehrotra, Vikas",18,342,0.001910682,506,0.0109539177,469,3,390,1,298
"Mei, Jianping P.",4,1218,3.80618085327761E-05,1275,0.003887258,906,,,1,298
"Meiburg, Charles O.",3,1457,0.000004714,1474,0.0023930468,1174,1,938,,
"Melino, Angelo",5,1065,0.0001069626,1161,0.0018466094,1317,2,556,,
"Mella-Barral, Pierre",11,598,0.0006375257,840,0.0052267318,775,,,1,298
"Mello, António S.",5,1065,5.8043192286413E-06,1449,0.0046352062,819,2,556,2,112
"Melnik, Arie L.",2,1930,2.93170257605179E-07,1849,0.0004734318,2101,1,938,,
"Meltzer, Allan H.",2,1930,0,2399,9.31327507942998E-05,2622,2,556,,
"Melumad, Nahum D.",2,1930,4.69400667551875E-07,1801,0.0008641275,1787,1,938,,
"Melvin, Michael T.",17,368,0.002475469,429,0.0129627589,399,2,556,1,298
"Mendelson, Haim",4,1218,1.08947357563002E-05,1377,0.0013057363,1516,,,2,112
"Mendenhall, Richard R.",3,1457,1.2705256383045E-06,1642,0.0038822712,908,2,556,,
"Menyah, Kojo",4,1218,0.0012618326,659,0.0008295487,1819,1,938,1,298
"Merlo, Antonio M.",1,2736,0,2399,0.0112552939,457,1,938,,
"Merton, Robert C.",8,782,0.0023051365,445,0.0048505774,805,3,390,,
"Merville, Larry J.",3,1457,1.83799785409126E-07,1891,0.0009750412,1702,1,938,,
"Messmacher, Miguel",1,2736,0,2399,0.0042662059,854,1,938,,
