node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Bushee, Brian J.",1,5841,0,5087,0.0005798362,3297,1,1984,,
"Bushman, Robert M.",3,3257,0.00000012,3931,0.0016056806,2213,1,1984,,
"Busse, Jeffrey A.",6,2218,3.29705493236999E-05,2631,0.000202828,4130,2,1206,,
"Butler, Alexander W.",55,139,0.0032869953,281,0.0285436188,245,7,346,2,256
"Butler, Kirt C.",3,3257,1.25165690849024E-06,3365,0.0012738877,2538,1,1984,,
"Byoun, Soku",7,2033,,,,,,,1,704
"Bénassy-Quéré, Agnès",2,4410,1.31319522196545E-08,4474,1.66792979287119E-05,5391,1,1984,,
"Bøhren, Øyvind",4,2798,9.61374874509235E-06,2906,0.0013781634,2426,2,1206,,
"Bühler, Wolfgang J.",10,1599,0.0006266685,1311,0.0021492146,1947,4,653,,
C RAMPINI,2,4410,2.38762767630082E-09,4987,0.0015341882,2269,1,1984,,
CALLY JORDAN,2,4410,0.000000004,4797,0.0005463442,3355,1,1984,,
CALVIN JOHNSON,4,2798,1.67535944962531E-05,2785,0.0025828253,1757,1,1984,,
CALVIN SCHNURE,3,3257,2.0356448407335E-05,2749,0.000427141,3586,2,1206,,
CARINA TRIMBORN,2,4410,3.75198634847271E-09,4827,4.46406762800061E-08,6117,1,1984,,
CARLOS PEREZ VERDIA,2,4410,1.05055617757236E-08,4547,0.000005287,5706,1,1984,,
CAROLINE SHI,5,2461,2.50461498004494E-05,2699,0.0001968553,4144,1,1984,,
CATHERINE LABIO,2,4410,0,5087,0.0009061685,2902,1,1984,,
CATHERINE NEWELL,1,5841,0,5087,0.0037408121,1409,1,1984,,
CHANA ULM,2,4410,0.000000004,4797,0.0003307945,3786,1,1984,,
CHANG YONSUNG,2,4410,2.91821160436766E-09,4931,2.61712824101434E-06,5843,1,1984,,
CHARLES JOHNS,2,4410,0,5087,0.0021835177,1924,1,1984,,
CHARLES MCNICKLE,1,5841,0,5087,0.0037408121,1409,1,1984,,
CHARLOTTE STERGAARD,2,4410,0,5087,0.0009519277,2852,1,1984,,
CHEN SONG,2,4410,1.54493555525347E-09,5074,0.0006311399,3222,1,1984,,
CHIP WIGGINS,2,4410,0.000000002,5039,0.0001380547,4376,1,1984,,
CHOA CHEN,3,3257,6.74037399380255E-08,4069,0.0008724433,2946,1,1984,,
CHONG WANG,1,5841,0,5087,0.0014476615,2363,1,1984,,
CHRIS BAKER,2,4410,2.10111235514472E-09,5032,0.0003937683,3636,1,1984,,
CHRIS CORNWELL,3,3257,1.82806328973545E-07,3819,0.0002034616,4126,1,1984,,
CHRIS CREVIER,1,5841,0,5087,0.0056520668,1083,1,1984,,
CHRIS EVANS,1,5841,0,5087,0.0028098045,1685,1,1984,,
CHRIS MILTON,2,4410,3.21003276480443E-08,4265,0.0007049814,3125,1,1984,,
CHRISTEL RENDU DE LINT,2,4410,2.6263904439309E-09,4967,0.000341601,3757,1,1984,,
CHRISTIAN NOYER,1,5841,0,5087,0.000091294,4643,1,1984,,
CHRISTINE HIRSZOWICZ,2,4410,2.71203361058082E-08,4307,0.0004185683,3594,1,1984,,
CHRISTOPHE DEPLACE,2,4410,3.75198634847271E-09,4827,0.0001534279,4285,1,1984,,
CHRISTOPHE GODLEWSKY,3,3257,3.24478252140907E-07,3660,1.46777415701657E-05,5414,1,1984,,
CHRISTOPHER METLI,1,5841,0,5087,0.0005826146,3293,1,1984,,
CLAUDIA MOISE,4,2798,2.89636384623586E-06,3164,0.000649294,3207,1,1984,,
CLAY BERRY,2,4410,6.42006552960886E-09,4695,0.0002231653,4050,1,1984,,
CLAY CORBUS,3,3257,1.27741199025826E-07,3909,0.0007353665,3093,1,1984,,
CLEMENT HAR,3,3257,1.22320876460417E-07,3924,0.0001428227,4339,1,1984,,
CLINT CUMMINS,1,5841,,,,,1,1984,,
CONGJIU ZHU,4,2798,1.20485479691568E-05,2851,0.0002911836,3921,1,1984,,
CONNIE CAPONE,3,3257,0.000000195,3795,0.0030804268,1603,1,1984,,
CORRINE HO,2,4410,0.0001773864,2015,0.0002598253,3976,1,1984,,
CRAIG EMRICK,5,2461,2.50461498004494E-05,2699,0.0001968553,4144,1,1984,,
CRAIG LOEHLE,1,5841,0,5087,0.0001856375,4185,1,1984,,
CRAIG MCKINLAY,6,2218,1.0670487378813E-05,2888,0.0039701895,1362,2,1206,,
CRISTO DE MORALES,2,4410,3.75198634847271E-09,4827,0.0004608386,3488,1,1984,,
CYPRIAAN DE RORE,3,3257,1.58856828063214E-07,3863,0.0003098474,3875,1,1984,,
"Caballero, Ricardo J.",25,595,0.0028697322,355,0.0100887044,710,5,520,1,704
"Caballé, Jordi",2,4410,2.91821160436766E-09,4931,2.61712824101434E-06,5843,1,1984,,
"Cabolis, Christos",13,1264,3.02164260766307E-05,2662,0.0096645565,738,,,1,704
"Cabral, Edgar Alberto",3,3257,5.58739182219054E-08,4111,0.0016010615,2216,1,1984,,
"Cacho-Diaz, Julio",1,5841,0,5087,0.0002207789,4067,1,1984,,
"Cagetti, Marco",3,3257,5.38163640310997E-08,4146,0.0016743979,2175,1,1984,,
"Caggese, Andrea",8,1882,0.0005230341,1391,0.0014583714,2353,1,1984,1,704
"Caglio, Cecilia",3,3257,2.20452094317382E-07,3744,0.0004326369,3565,1,1984,,
"Cahan, Jared M.",2,4410,0,5087,5.56275803853051E-06,5691,,,1,704
"Cahan, Rochester H.",2,4410,0,5087,5.56275803853051E-06,5691,,,1,704
"Cahan, Steven F.",6,2218,0.000323939,1744,6.28603884735497E-09,6150,,,1,704
"Cai, Hongbin",12,1369,0.0002566375,1847,0.0010194949,2763,3,855,1,704
"Cai, Jie",26,560,0.0006071332,1317,0.0043577436,1277,1,1984,2,256
"Cai, Jun",12,1369,0.0001064547,2247,0.0016848272,2165,,,1,704
"Cai, Kelly Nianyun",8,1882,0.0001369342,2137,0.0052308422,1131,,,1,704
"Cai, Yijie",2,4410,,,,,,,1,704
"Calanog, Victor",5,2461,0.0001090099,2220,4.2736543694846E-05,5040,,,1,704
"Calcagnini, Giorgio",9,1713,0.0006477204,1291,1.99978136926414E-06,5893,,,1,704
"Calcagno, Riccardo",19,839,0.0007801795,1156,0.0054378474,1108,1,1984,1,704
"Calegari, Michael J.",5,2461,2.65758792688388E-05,2688,0.0002385707,4022,2,1206,,
"Calem, Paul S.",3,3257,1.36134571343752E-06,3345,0.0002311692,4035,2,1206,,
"Calhoun, Charles A.",2,4410,5.2527808878618E-09,4742,5.29686262043462E-06,5698,1,1984,,
"Callahan, Tyrone W.",2,4410,2.38762767630082E-09,4987,0.0002489347,4007,1,1984,,
"Callegari, Giovanni",3,3257,2.25119180908363E-08,4362,1.37771972599365E-06,5939,1,1984,,
"Callen, Jeffrey Lawrence",2,4410,0.000000004,4797,0.0005463442,3355,1,1984,,
"Calomiris, Charles W.",13,1264,0.0039599397,214,0.0088872256,792,8,279,,
"Calvet, Laurent Emmanuel",19,839,0.000083909,2312,0.01410675,536,5,520,1,704
"Calvo, Guillermo A.",2,4410,0,5087,0.000119193,4471,2,1206,,
"Camera, Gabriele",2,4410,,,,,1,1984,,
"Cameron, A. Colin",2,4410,7.50397269694542E-09,4639,9.12140844921221E-08,6077,1,1984,,
"Campa, José Manuel",10,1599,0.0036177348,242,0.0036978746,1465,5,520,,
"Campbell, Cynthia J.",3,3257,4.61608017418158E-08,4169,2.70904220297113E-05,5167,1,1984,,
"Campbell, John Y.",108,13,0.0113105051,38,0.0958152547,12,45,2,3,97
"Campbell, Kaysia T.",3,3257,6.94196918568543E-07,3508,0.000456227,3500,1,1984,,
"Campbell, Sean D.",11,1487,0.0001090925,2219,0.0035604454,1490,6,415,,
"Campello, Murillo",60,106,0.0038701668,220,0.0644072406,51,12,149,3,97
"Campolmi, Alessia",1,5841,0,5087,3.87225835178452E-06,5769,1,1984,,
"Canales, Rodrigo",2,4410,2.50132423231514E-09,4976,0.0004769144,3466,1,1984,,
"Candelon, Bertrand",4,2798,,,,,,,1,704
"Canova, Fabio",12,1369,0.0007204578,1201,0.0001643978,4257,3,855,1,704
"Cantor, Richard",9,1713,2.30477955489879E-05,2723,0.0031888792,1579,4,653,,
"Canzoneri, Matthew B.",21,741,0.0047927643,166,0.000272703,3947,1,1984,2,256
"Cao, Charles Q.",33,387,0.0021840477,467,0.0060844008,1041,5,520,2,256
"Cao, H. Henry",14,1178,9.08343303061518E-06,2922,0.0084783855,809,4,653,1,704
"Cao, Jerry",4,2798,0,5087,0.0042062735,1315,,,1,704
"Cao, Melanie",6,2218,1.50797280652905E-05,2812,0.0024603192,1799,3,855,,
"Capistrán, Carlos",1,5841,0,5087,0.0003367174,3779,,,1,704
"Caporin, Massimiliano",2,4410,7.87917133179269E-08,4046,0.0001220639,4451,1,1984,,
"Capozza, Dennis R.",2,4410,0,5087,0.0006997443,3134,1,1984,,
"Cappiello, Lorenzo",1,5841,0,5087,2.43295484873989E-05,5209,1,1984,,
"Caprio, Gerard Jr",17,960,0.0002314549,1879,0.0207536845,360,3,855,1,704
"Caprio, Lorenzo",10,1599,0.0004217084,1517,0.0016741242,2177,1,1984,1,704
"Caprioli, Francesco",1,5841,0,5087,3.87225835178452E-06,5769,1,1984,,
"Carapeto, Maria",2,4410,0.00000003,4279,0.0002067504,4113,1,1984,,
"Carare, Octavian",2,4410,5.01401812023171E-08,4160,0.0005020101,3422,1,1984,,
"Carbó, Santiago",21,741,0.0006907721,1221,0.0062827418,1019,4,653,3,97
"Card, David E.",2,4410,0,5087,0.0010373327,2724,1,1984,,
"Cardak, Buly A.",3,3257,,,,,,,1,704
"Carey, Mark",39,286,0.0025695527,399,0.0291627447,240,13,128,1,704
"Carhart, Mark M.",2,4410,0,5087,0.0012204257,2572,1,1984,,
"Carhill, Mike",2,4410,5.2527808878618E-09,4742,5.29686262043462E-06,5698,1,1984,,
"Carkovic, Maria",4,2798,0.000052732,2497,0.0034527335,1521,1,1984,,
"Carletti, Elena",43,236,0.0096922187,55,0.0061303827,1037,5,520,2,256
"Carlin, Bruce I.",85,34,0.0029924236,330,0.1005544396,11,1,1984,4,29
"Carline, Nicholas F.",2,4410,0,5087,0.00019447,4156,,,1,704
"Carling, Kenneth",8,1882,0.0002123867,1924,0.000096343,4597,,,1,704
"Carlos, Ann M.",2,4410,0.000000002,5039,0.0002647278,3959,1,1984,,
"Carlson, Mark A.",4,2798,9.62921137763702E-06,2903,0.0006511221,3203,2,1206,,
"Carlson, Murray",15,1100,6.0882903935432E-05,2443,0.012792923,584,5,520,1,704
"Carlsson, Evert",2,4410,1.11761295486421E-09,5081,0.0001083142,4523,1,1984,,
"Carlsson, Mikael",6,2218,0.0002622616,1839,0.0001149545,4489,2,1206,,
"Carlstrom, Charles T.",5,2461,0.0002191766,1898,1.13227308506344E-05,5521,2,1206,,
"Carman, Katherine Grace",1,5841,0,5087,0.0008781995,2933,1,1984,,
"Carow, Kenneth A.",7,2033,0.0006495414,1264,7.40612743254468E-05,4799,,,3,97
"Carpenter, Jennifer N.",9,1713,8.84799074975447E-05,2291,0.004233116,1311,3,855,,
"Carpenter, Robert E.",1,5841,0,5087,2.14114264378346E-05,5272,,,1,704
"Carpenter, Seth B.",3,3257,0.000162022,2073,3.76047568001989E-09,6158,,,1,704
"Carr, Peter P.",73,58,0.009261799,58,0.0194188091,397,7,346,4,29
"Carrasco, Marine",3,3257,1.51898346497551E-05,2809,0.0002439612,4011,1,1984,,
"Carrieri, Francesca",3,3257,1.50210773461105E-06,3327,0.0003583642,3719,2,1206,,
"Carroll, Christopher D.",3,3257,7.74652534977598E-06,2956,1.04876078638628E-05,5534,2,1206,,
"Carruth, Alan A.",2,4410,1.31319522196545E-08,4474,8.14918668284172E-09,6145,1,1984,,
"Cartea, Álvaro",15,1100,0.0028979606,348,0.0004637031,3485,,,2,256
"Carter, David A.",1,5841,0,5087,0.0002974714,3905,1,1984,,
"Carter, Sara",8,1882,,,,,,,1,704
"Caruana, Guillermo",2,4410,0,5087,0.000023729,5216,1,1984,,
"Casamatta, Catherine",7,2033,0.0001622689,2066,0.0034704738,1514,1,1984,1,704
"Casares, Miguel",6,2218,0.0009735874,998,0.000094896,4612,,,1,704
"Casarin, Roberto",2,4410,1.22683406945177E-06,3371,8.26907319973783E-05,4680,1,1984,,
"Casas-Arce, Pablo",6,2218,1.18592477140046E-05,2867,0.0042988896,1293,3,855,,
"Casciaro, Tiziana",1,5841,0,5087,0.0016251675,2205,1,1984,,
"Caskey, Judson A.",12,1369,0.0006485452,1266,0.0061423295,1034,1,1984,1,704
"Cass, David",2,4410,0,5087,0.0011104993,2656,1,1984,,
"Cassese, Gianluca",5,2461,0.0007136953,1205,0.0019765803,2021,2,1206,,
"Cassiman, Bruno",6,2218,4.36732356523524E-06,3076,0.0035731787,1487,2,1206,,
"Castelnuovo, Efrem",2,4410,1.05055617757236E-08,4547,1.65788571194833E-07,6062,1,1984,,
"Castiglionesi, Fabio",11,1487,0.0018614678,554,0.0002103658,4106,,,2,256
"Castillo, Paúl",2,4410,8.05824340751525E-09,4625,4.92605350699587E-07,6013,1,1984,,
"Casu, Barbara",1,5841,0,5087,2.00770824174789E-05,5300,1,1984,,
"Caudill, Steven B.",5,2461,0.0001411424,2130,0.0002173088,4082,,,1,704
"Caylor, Marcus L.",4,2798,3.2184617146166E-06,3133,0.0026015873,1751,1,1984,,
"Cebenoyan, A. Sinan",4,2798,1.20878328669034E-05,2849,0.000650539,3204,2,1206,,
"Cecchetti, Stephen G.",3,3257,1.66493787831844E-06,3307,1.54754978066083E-06,5925,1,1984,,
"Cerasi, Vittoria",11,1487,0.0006267071,1309,0.0019864204,2018,1,1984,1,704
"Cerutti, Eugenio",2,4410,0,5087,0.0012885593,2531,,,1,704
"Cervellati, Enrico Maria",2,4410,7.50397269694542E-09,4639,7.03348073586976E-06,5623,1,1984,,
"Cesari, Riccardo",2,4410,,,,,1,1984,,
"Cespa, Giovanni",14,1178,0.0004555267,1476,0.0050694679,1163,1,1984,1,704
"Cestone, Giacinta",4,2798,7.52061940707904E-06,2963,0.0007078717,3122,2,1206,,
"Cetorelli, Nicola",12,1369,0.0001269926,2162,0.0033956973,1531,7,346,,
"Ceuster, Marc D.",8,1882,0.001084699,913,0.0025199255,1781,3,855,,
"Chabi-Yo, Fousseni",10,1599,2.35516983788108E-05,2716,0.0072032793,930,2,1206,2,256
"Chaboud, Alain P.",27,539,0.0025550303,401,0.0026383811,1736,1,1984,1,704
"Chacko, George C.",23,669,0.0011370195,883,0.0076221377,892,1,1984,2,256
"Chae, Joon",7,2033,0.0006543044,1252,0.0003765239,3695,2,1206,1,704
"Chaieb, Ines",12,1369,5.40862633605373E-05,2482,0.0011898873,2604,3,855,1,704
"Chakrabarti, Rajesh",4,2798,4.27992282206181E-05,2550,0.0017328602,2137,1,1984,,
"Chakrabarty, Bidisha",5,2461,1.31319522196545E-08,4474,6.55591463137811E-06,5651,,,1,704
"Chakraborty, Archishman",2,4410,2.83066525623663E-07,3692,0.0003171202,3840,1,1984,,
"Chakraborty, Indraneel",3,3257,1.06875639108402E-07,3958,0.0051921033,1139,2,1206,,
"Chakravarty, Sugato",3,3257,0.000000019,4421,8.61888433934917E-06,5580,1,1984,,
"Chakravorti, Sujit",6,2218,0.0001750342,2023,0.0027064108,1718,1,1984,1,704
"Chalamandaris, Georgios",2,4410,0,5087,3.78633162521193E-06,5788,1,1984,,
"Chalmers, John M.R.",20,791,0.0002004326,1958,0.0112330074,646,4,653,1,704
"Chalmers, Keryn G.",3,3257,0.000000019,4421,8.61888433934917E-06,5580,1,1984,,
"Chamberlain, Gary E.",3,3257,0,5087,0.0022023829,1911,2,1206,,
"Chambers, David",29,468,0.0012142962,843,0.0055462596,1101,1,1984,1,704
"Champagne, Claudia",4,2798,7.87917133179269E-08,4034,8.16966939769298E-06,5586,,,1,704
"Chan, Howard",2,4410,4.29173637763366E-08,4214,0.0012887626,2528,1,1984,,
"Chan, Justin S P",8,1882,7.80543635133297E-05,2365,0.0041523745,1326,,,1,704
"Chan, Kalok",28,505,0.0015415426,674,0.0146009728,525,11,172,1,704
"Chan, Kam C.",2,4410,0,5087,0.002107035,1968,1,1984,,
"Chan, Konan",20,791,0.0005919256,1331,0.0035652339,1488,,,2,256
"Chan, Louis Kuo Chi",13,1264,0.000239854,1866,0.0061101569,1039,3,855,1,704
"Chance, Don M.",9,1713,2.9865775649883E-05,2665,0.0001578319,4273,4,653,,
"Chandar, Nandini",3,3257,0,5087,0.0005132887,3406,,,1,704
"Chaney, Paul K.",5,2461,4.46135725644056E-06,3074,0.0020278257,2004,4,653,,
"Chaney, Thomas",13,1264,0.0014670854,704,0.0014076834,2400,,,1,704
"Chang, Charles",26,560,0.0021137076,487,0.0105626927,680,1,1984,1,704
"Chang, Chuang Chang",2,4410,,,,,,,1,704
"Chang, Eric C.",17,960,0.0010947457,905,0.0039278369,1371,2,1206,3,97
"Chang, Juin-Jen",5,2461,0.0002159593,1912,1.58978000526366E-09,6162,,,1,704
"Chang, Roberto",2,4410,5.83642320873533E-09,4703,7.82181058188577E-07,5989,1,1984,,
"Chang, Rosita P.",7,2033,5.65106162993563E-05,2466,1.16734839439106E-05,5515,,,1,704
"Chang, Saeyoung",2,4410,8.49489205485758E-06,2934,1.71432457638664E-05,5385,1,1984,,
"Chang, Shaochi",8,1882,0.0002084342,1939,0.00066527,3185,,,1,704
"Chang, Wenya",5,2461,0.0002159593,1912,1.58978000526366E-09,6162,,,1,704
"Chang, Xin",31,427,0.0011315532,890,0.019831519,385,,,1,704
"Chang, Yongsung",2,4410,0,5087,7.73519250067609E-06,5597,,,1,704
"Chang, Yuanchen",3,3257,9.17657293600923E-08,3993,0.0001457469,4322,1,1984,,
"Chapelle, Ariane",3,3257,,,,,,,1,704
"Chaplinsky, Susan",10,1599,0.0004836388,1441,0.0015735403,2244,3,855,1,704
"Chapman, David A.",26,560,0.0002864558,1810,0.0215122668,347,8,279,1,704
"Charest, Guy",3,3257,2.78356180172893E-07,3694,0.0018774903,2063,1,1984,,
"Chari, Anusha",40,277,0.0014652241,707,0.027484191,259,5,520,3,97
"Chari, Varadarajan V.",7,2033,0.0018647502,553,0.0024237278,1817,2,1206,1,704
"Charlebois, Maxime",2,4410,0,5087,4.78201773184188E-05,4984,,,1,704
"Charlier, Erwin",19,839,0.0019755992,516,0.0018158739,2093,,,1,704
"Charoenrook, Anchada",4,2798,0.000001715,3295,0.0012175092,2577,1,1984,,
"Chatfield, Robert Evans",5,2461,5.61011729852921E-06,3020,7.48213692245127E-05,4793,,,1,704
"Chatrath, Arjun",5,2461,4.29204930375965E-05,2547,0.00005429,4918,,,1,704
"Chatterjee, Sris",3,3257,1.83856506883984E-06,3277,0.0005790096,3301,1,1984,,
"Chau, Minh",12,1369,2.8519262688466E-05,2678,0.0082134317,835,,,1,704
"Chava, Sudheer",51,168,0.0005459523,1364,0.0685422084,44,2,1206,3,97
"Chay, Jong Bom",9,1713,0.0006515815,1256,0.0007381297,3081,,,1,704
"Che, Yeon-Koo",3,3257,8.18235470873246E-06,2938,0.000836509,2981,1,1984,,
"Cheffins, Brian R.",4,2798,0,5087,0.002368542,1845,2,1206,,
"Chelley-Steeley, Patrìcia Lorraine",3,3257,,,,,1,1984,1,704
"Chemla, Gilles",8,1882,0.0003724916,1578,0.0026031472,1749,3,855,,
"Chemmanur, Thomas J.",41,258,0.002952183,334,0.0153217717,501,4,653,2,256
"Chen, An Sing",2,4410,,,,,,,1,704
"Chen, Andrew H.Y.",2,4410,2.28381777733121E-09,4995,0.000736577,3083,1,1984,,
"Chen, Been-Lon",8,1882,0.0025908554,393,1.1228364941035E-07,6074,1,1984,1,704
"Chen, Catherinehuirong",2,4410,,,,,,,1,704
"Chen, Charles J.P.",3,3257,1.95390387009799E-06,3270,6.10257398072322E-05,4872,1,1984,,
"Chen, Chen",5,2461,0.0002127812,1922,0.000046257,4998,,,1,704
"Chen, Chun Nan",3,3257,1.12734230179756E-06,3385,0.0001103184,4512,1,1984,,
"Chen, Fan",9,1713,0.0002239208,1887,0.0009970445,2782,,,1,704
"Chen, Gongmeng",4,2798,0.0001074019,2245,0.000043993,5031,,,1,704
"Chen, Honghui",3,3257,5.2059218409662E-07,3551,0.0001228395,4444,1,1984,,
"Chen, Hsuanchi",18,889,0.0003511516,1616,0.0016787409,2173,,,1,704
"Chen, Huafeng",8,1882,0.000006757,2987,0.0052952382,1122,4,653,,
"Chen, Joseph",26,560,0.0079832554,76,0.0126798308,588,10,204,,
"Chen, Li W.",11,1487,0.0001727686,2035,0.0020339372,1996,,,2,256
"Chen, Long",73,58,0.0032363742,290,0.0745155816,33,8,279,6,8
"Chen, Lucy Huajing",2,4410,1.31319522196545E-08,4474,6.63261215205039E-05,4832,1,1984,,
"Chen, Mark A.",13,1264,0.0001715904,2038,0.0057203961,1077,3,855,1,704
"Chen, NaiFu",6,2218,1.42901822848072E-05,2817,0.0047946345,1208,3,855,,
"Chen, Qi",38,304,0.0018736154,552,0.0203575174,371,1,1984,2,256
"Chen, Ren Raw",19,839,0.0016099705,643,0.0027313905,1715,4,653,1,704
"Chen, Rong",5,2461,0.0002127812,1922,0.000046257,4998,,,1,704
"Chen, Sheng-Syan",8,1882,0.0002084342,1939,0.00066527,3187,,,1,704
"Chen, Shiusheng",2,4410,0.0003240966,1704,8.19642360022143E-05,4684,,,2,256
"Chen, Tsungkang",3,3257,,,,,,,1,704
"Chen, Xia",16,1031,0.0005046987,1409,0.0072456599,926,,,1,704
"Chen, Xuanjuan",14,1178,0.0006573092,1247,0.0004481283,3524,1,1984,1,704
"Chen, Yinghsiu",1,5841,,,,,,,1,704
"Chen, Yong",9,1713,0.0005523846,1358,0.000913326,2885,3,855,,
"Chen, Yuyu",3,3257,2.2139498705136E-06,3238,3.12864103421826E-05,5118,1,1984,,
"Chen, Zhanhui",3,3257,2.19791978116353E-06,3242,0.0001704361,4232,1,1984,,
"Chen, Zhaohui",4,2798,3.66548997722166E-08,4256,0.0025154345,1782,,,1,704
"Chen, Zhiping",2,4410,2.10111235514472E-07,3757,0.0001352644,4381,1,1984,1,704
"Chen, Zhiwu",6,2218,2.25968625455368E-05,2728,0.003348429,1539,3,855,,
"Cheng, Joseph W.",5,2461,3.82077785596927E-05,2573,0.0015303598,2273,,,1,704
"Cheng, Kuang F.",2,4410,,,,,,,1,704
"Cheng, Lee Young",2,4410,,,,,,,1,704
"Cheng, Louis T.W.",7,2033,0.0002662578,1835,3.519269671413E-06,5804,,,1,704
"Cheng, Qiang",3,3257,0,5087,0.0022051145,1909,2,1206,,
"Cheng, Shijun",13,1264,0.0009470476,1027,0.0043326267,1285,,,2,256
"Cheng, Xiaoqiang",5,2461,7.45378225609488E-05,2384,0.0007870215,3012,2,1206,,
"Cheng, Yingmei",2,4410,7.22257372080997E-08,4059,0.0006677708,3183,1,1984,,
"Cheon, Youngsoonsusan",4,2798,1.03379371624972E-06,3407,0.0006936811,3143,,,1,704
"Cheridito, Patrick",5,2461,3.09407623465089E-06,3141,0.0013195707,2492,,,1,704
"Cherkes, Martin",24,638,0.0007725277,1160,0.0127575259,585,1,1984,1,704
"Chern, Keh Yiing",3,3257,,,,,,,1,704
"Chernobai, Anna",4,2798,0.0004336634,1505,0.001179347,2608,,,1,704
"Chernov, Mikhail",51,168,0.0019285088,542,0.025282912,284,10,204,3,97
"Chernozhukov, Victor",3,3257,4.46019421050909E-08,4184,0.0004784568,3458,1,1984,,
"Cherny, Alexander S.",2,4410,0,5087,0.0004675311,3478,,,1,704
"Chernykh, Lucy",8,1882,0.0012961237,785,0.000241269,4015,,,1,704
"Chesney, Marc",2,4410,3.08987111050694E-09,4908,3.04857292021866E-05,5124,1,1984,,
"Chetty, Raj A.J.",2,4410,0,5087,0.0010373327,2724,1,1984,,
"Cheung, Yanleung",17,960,0.0003382148,1642,0.0021473098,1948,,,2,256
"Cheung, Yin-Wong",2,4410,5.39810782576023E-05,2483,1.77406512097079E-06,5908,1,1984,,
"Chevalier, Judith A.",10,1599,2.09708965889496E-06,3258,0.0208488852,357,6,415,,
"Chhaochharia, Vidhi",33,387,0.0002468132,1858,0.0275100582,258,3,855,3,97
"Chi, Jianxin(Daniel)",9,1713,0.0002908062,1801,0.0024257334,1814,2,1206,1,704
"Chiang, Yi Chein",3,3257,,,,,,,1,704
"Chiappori, Pierre André",3,3257,1.57583426635854E-08,4451,0.000517675,3399,1,1984,,
"Chib, Siddhartha",3,3257,9.8312537396694E-08,3977,0.0001126132,4507,1,1984,,
"Chidambaran, Nemmara K.",13,1264,0.0001875862,1985,0.002408229,1831,5,520,,
"Chiesa, Gabriella",11,1487,0.0006636018,1239,0.0029855186,1636,2,1206,1,704
"Chinn, Menzie David",2,4410,0,5087,0.0010015062,2779,1,1984,,
"Chino, Atsushi",2,4410,0,5087,0.0008558002,2961,1,1984,,
"Chirinko, Robert S.",10,1599,0.0038025127,230,0.0058187647,1062,5,520,,
"Chng, Michael T.",0,6578,,,,,,,1,704
"Cho, Jinwan",17,960,0.0006481716,1270,0.0109679568,659,1,1984,1,704
"Choi, Byeongyongpaul",1,5841,,,,,,,1,704
"Choi, Darwin",27,539,0.0009044897,1053,0.0066813756,978,,,1,704
"Choi, Dosoung",4,2798,0.000000063,4090,2.82371761629937E-05,5160,1,1984,,
"Choi, Hanlim",3,3257,1.13490699941209E-06,3383,0.000302348,3900,1,1984,,
"Choi, Hyung Suk",4,2798,0,5087,0.0006455169,3215,1,1984,1,704
"Choi, James J.",14,1178,0.0002211952,1892,0.0097877484,731,4,653,1,704
"Choi, Jongmoo Jay",1,5841,,,,,,,1,704
"Choi, Nicole",4,2798,0.000053143,2494,0.0004588156,3494,,,1,704
"Choi, Sangyup",2,4410,0,5087,0.000971882,2833,1,1984,,
"Choi, Stephen",1,5841,0,5087,0.0009607105,2843,1,1984,,
"Choi, Wonseok",4,2798,0.000001715,3295,0.0012175092,2577,1,1984,,
"Choi, Wooseok",2,4410,0,5087,5.37593908657764E-08,6106,,,1,704
"Chomsisengphet, Souphala",2,4410,5.2527808878618E-09,4742,5.29686262043462E-06,5698,1,1984,,
"Chong, Byunguk",2,4410,0,5087,2.43950845452844E-06,5866,,,1,704
"Chordia, Tarun",89,30,0.0141212002,23,0.0333579239,202,8,279,5,18
"Chortareas, Georgios E.",1,5841,0,5087,1.88633305459171E-06,5903,,,1,704
"Chou, De-Wai",3,3257,1.43257660578049E-08,4466,6.16061576939179E-05,4861,1,1984,,
"Chou, Ray Yeutien",2,4410,,,,,,,1,704
"Chou, Robin K.",8,1882,0.0002084342,1939,0.00066527,3187,,,1,704
"Chourdakis, Kyriakos",3,3257,8.57576120028456E-07,3457,7.96102699720679E-05,4739,1,1984,,
"Chow, Gregory C.",3,3257,1.49585417706539E-07,3885,0.0007493362,3051,1,1984,,
"Chowdhry, Bhagwan",15,1100,0.0001785434,2011,0.0049145107,1188,6,415,,
"Christ, Carl F.",1,5841,0,5087,9.70542680567418E-06,5555,1,1984,,
"Christiano, Lawrence J.",3,3257,2.25119180908363E-08,4362,1.37771972599365E-06,5939,1,1984,,
"Christiansen, Charlotte",5,2461,8.79993181737246E-05,2292,0.0003562116,3721,,,1,704
"Christie, William Gary",16,1031,0.0008539433,1086,0.0035514144,1492,6,415,1,704
"Christie-David, Rohan A.",5,2461,4.29204930375965E-05,2547,0.00005429,4918,,,1,704
"Christmann, Petra",3,3257,5.58739182219054E-08,4111,0.0016010615,2216,1,1984,,
"Christoffersen, Peter F.",41,258,0.0048947897,160,0.0073753974,913,10,204,1,704
"Christoffersen, Susan E.K.",42,245,0.0030081756,327,0.0202239487,377,5,520,2,256
