node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Garvey, Gerald T.",1,939,,,,,1.0,427
"Gaspar, José Miguel",2,346,,,,,1.0,427
"Gatchev, Vladimir A.",2,346,,,,,1.0,427
"Ge, Ying",2,346,,,,,1.0,427
"Gebhardt, William R.",2,346,,,,,2.0,129
"Gelos, R. Gaston",1,939,,,,,1.0,427
"Geman, Hélyette",0,1605,,,,,1.0,427
"Genay, Hesna",3,149,,,,,1.0,427
"Gentry, William M.",2,346,,,,,1.0,427
"George, Thomas J.",1,939,,,,,1.0,427
"Gerlach, Stefan",1,939,,,,,1.0,427
"Germain, Laurent",0,1605,,,,,1.0,427
"Gervais, Simon",3,149,,,,,2.0,129
"Getmansky, Mila",2,346,,,,,1.0,427
"Ghosh, Chinmoy",1,939,,,,,1.0,427
"Ghossoub, Edgar A.",1,939,,,,,1.0,427
"Ghysels, Eric",4,65,,,,,2.0,129
"Giammarino, Ron M.",2,346,,,,,1.0,427
"Giannetti, Mariassunta",0,1605,,,,,1.0,427
"Giannoni, Marc P.",1,939,,,,,1.0,427
"Giannopoulos, Kostas",1,939,,,,,1.0,427
"Gibson, Rajna",1,939,,,,,1.0,427
"Gibson, Scott",4,65,,,,,2.0,129
"Giesecke, Kay",1,939,,,,,2.0,129
"Gil-Alaná, Luís Albériko",2,346,,,,,1.0,427
"Gilbert, R. Alton",2,346,,,,,1.0,427
"Gillette, Ann B.",2,346,,,,,1.0,427
"Girardone, Claudia",2,346,,,,,1.0,427
"Gleason, Kimberly C.",2,346,,,,,1.0,427
"Glennon, Dennis C.",1,939,,,,,1.0,427
"Gneezy, Uri",2,346,,,,,1.0,427
"Goddard, John A.",2,346,,,,,1.0,427
"Goel, Anand Mohan",2,346,,,,,1.0,427
"Goettler, Ronald L.",2,346,,,,,1.0,427
"Goetzmann, William Nelson",2,346,,,,,1.0,427
"Gogas, Periklis",1,939,,,,,1.0,427
"Goldberg, Dror",0,1605,,,,,1.0,427
"Goldberg, Lawrence G.",1,939,,,,,1.0,427
"Goldman, Eitan Moshe",2,346,,,,,3.0,42
"Goldreich, David",1,939,,,,,1.0,427
"Goldstein, Itay",1,939,,,,,1.0,427
"Goldstein, Robert S.",2,346,,,,,1.0,427
"Golec, Joseph H.",1,939,0.0,69,4.336933324748109e-06,106,1.0,427
"Golinelli, Roberto",1,939,,,,,1.0,427
"Gomes, Francisco J.",3,149,,,,,2.0,129
"Gomes, João F.",1,939,,,,,1.0,427
"Gompers, Paul A.",3,149,0.10268336314847942,24,0.0037287423007854197,40,3.0,42
"Gonzalez, Francisco M.",0,1605,,,,,1.0,427
"Goodhart, Charles A.E.",1,939,,,,,1.0,427
"Gordy, Michael B.",0,1605,,,,,1.0,427
"Gouriéroux, Christian",1,939,,,,,1.0,427
"Goyal, Amit",3,149,,,,,2.0,129
"Goyal, Vidhan K.",1,939,,,,,2.0,129
"Graham, John R.",6,15,0.04460345855694693,42,0.024273982933622665,18,4.0,15
"Grant, James L.",2,346,,,,,1.0,427
"Grauer, Robert R.",1,939,,,,,1.0,427
"Gray, Stephen F.",2,346,,,,,1.0,427
"Graziano, Clara",2,346,,,,,1.0,427
"Green, Richard C.",3,149,,,,,2.0,129
"Green, T. Clifton",0,1605,,,,,1.0,427
"Greenwood, Robin M.",2,346,,,,,2.0,129
"Grenadier, Steven R.",1,939,,,,,1.0,427
"Grier, Kevin B.",1,939,,,,,1.0,427
"Griffin, John M.",4,65,,,,,2.0,129
"Grinblatt, Mark S.",3,149,,,,,3.0,42
"Grinstein, Yaniv",2,346,0.015384615384615385,54,0.003989919206416694,37,2.0,129
"Groen, Jan J J",0,1605,,,,,1.0,427
"Gromb, Denis",1,939,,,,,1.0,427
"Gron, Anne",2,346,,,,,1.0,427
"Gropper, Daniel M.",1,939,,,,,1.0,427
"Gruben, William C.",1,939,,,,,1.0,427
"Gruber, Martin J.",5,27,,,,,3.0,42
"Grullon, Gustavo",4,65,0.06022659511031604,33,0.004853588882390744,33,3.0,42
"Grunert, Jens",2,346,,,,,1.0,427
"Guan, Wei",1,939,,,,,1.0,427
"Guay, Wayne R.",1,939,,,,,1.0,427
"Guedhami, Omrane",3,149,,,,,2.0,129
"Gugler, Klaus",0,1605,,,,,1.0,427
"Gulen, Huseyin",4,65,0.10268336314847942,24,0.00012475910120402512,76,2.0,129
"Gunther, Jeffery W.",1,939,,,,,2.0,129
"Guo, Lin",0,1605,,,,,1.0,427
"Gupta, Anurag",4,65,,,,,3.0,42
"Gupta, Nandini",0,1605,,,,,1.0,427
"Guthrie, Graeme A.",2,346,,,,,2.0,129
"Gutierrez, Roberto C.",2,346,0.0,69,0.00011868962382931281,77,1.0,427
"Gwin, Carl R.",1,939,,,,,1.0,427
"Gârleanu, Nicolae",1,939,,,,,1.0,427
"Géczy, Christopher C.",3,149,,,,,1.0,427
"Gómez-Biscarri, Javier",2,346,,,,,1.0,427
"Güntay, Levent",2,346,,,,,1.0,427
"H. McInish, Thomas",3,149,0.15611210494931424,15,5.083653897071261e-06,104,2.0,129
"HUDSON, CARL D.",1,939,,,,,1.0,427
"Haber, Stephen H.",0,1605,,,,,1.0,427
"Hadlock, Charles J.",1,939,,,,,1.0,427
"Haigh, Michael S.",1,939,,,,,1.0,427
"Hakenes, Hendrik",0,1605,,,,,1.0,427
"Hall, M. J.D.",1,939,,,,,1.0,427
"Hallsten, Kerstin",2,346,,,,,1.0,427
"Hamao, Yasushi",3,149,,,,,1.0,427
"Hameed, Allaudeen",4,65,0.3033989266547406,10,0.00012883801715544069,75,2.0,129
"Hamilton, James D.",1,939,,,,,1.0,427
"Han, Bing",1,939,,,,,1.0,427
"Hanna, J. Douglas",1,939,,,,,1.0,427
"Hannan, Timothy H.",1,939,,,,,1.0,427
"Hansch, Oliver",0,1605,,,,,1.0,427
"Hansen, Ernst",2,346,,,,,1.0,427
"Hansen, Robert S.",1,939,,,,,1.0,427
"Hardy, Daniel C.",1,939,,,,,1.0,427
"Harford, Jarrad",0,1605,,,,,2.0,129
"Harper, Joel T.",2,346,,,,,1.0,427
"Harrington, Scott E.",1,939,,,,,1.0,427
"Harris, Jeffrey H.",6,15,,,,,3.0,42
"Harrison, Paul",1,939,,,,,1.0,427
"Hartzell, Jay C.",3,149,0.06010733452593918,34,4.652357800282463e-06,105,2.0,129
"Harvey, Campbell R.",7,8,0.5697078115682767,1,0.06605583124843326,12,3.0,42
"Hasan, Iftekhar",5,27,,,,,4.0,15
"Hasbrouck, Joel",0,1605,,,,,1.0,427
"Haslem, Bruce",0,1605,,,,,1.0,427
"Hassan, M. Kabir",2,346,,,,,2.0,129
"Hatch, Brian C.",2,346,,,,,1.0,427
"Haubrich, Joseph G.",4,65,,,,,2.0,129
"Hauser, Shmuel",3,149,,,,,2.0,129
"Hauswald, Robert",1,939,,,,,1.0,427
"Heffernan, Shelagh A.",0,1605,,,,,1.0,427
"Hegde, Shantaram P.",1,939,,,,,1.0,427
"Helmantel, Mark",2,346,,,,,1.0,427
"Helwege, Jean",3,149,,,,,2.0,129
"Hendershott, Terrence",3,149,0.015384615384615385,54,9.661797998569759e-08,129,4.0,15
"Hennessy, Christopher A.",1,939,,,,,2.0,129
"Henry, Peter Blair",2,346,,,,,2.0,129
"Hermalin, Benjamin E.",0,1605,,,,,1.0,427
"Hermes, Niels",1,939,,,,,1.0,427
"Hertzel, Michael G.",2,346,,,,,1.0,427
"Hess, Alan C.",1,939,,,,,1.0,427
"Hidalgo, Fernando Pérez de Garcia",2,346,,,,,1.0,427
"Higgins, Eric James",1,939,,,,,1.0,427
"Hillier, Joe",3,149,,,,,1.0,427
"Hillion, Pierre",1,939,,,,,1.0,427
"Hines, James R.",2,346,,,,,2.0,129
"Hirshleifer, David",4,65,,,,,2.0,129
"Hirtle, Beverly J.",0,1605,,,,,1.0,427
"Ho, Chiacheng",1,939,,,,,1.0,427
"Ho, Richard",3,149,,,,,1.0,427
"Hoffman, Barak",1,939,,,,,1.0,427
"Hofmans, Heleen M J",2,346,,,,,1.0,427
"Hogan, Arthur M.B.",2,346,,,,,1.0,427
"Hogan, Steve",3,149,,,,,1.0,427
"Hoggarth, Glenn",2,346,,,,,1.0,427
"Hoi, Chunkeung",1,939,,,,,1.0,427
"Hollifield, Burton",1,939,,,,,1.0,427
"Holmén, Martin",1,939,,,,,1.0,427
"Holthausen, Cornelia",1,939,,,,,1.0,427
"Hommes, Cars",3,149,,,,,1.0,427
"Hong, Gwangheon",1,939,,,,,1.0,427
"Hong, Harrison",3,149,,,,,5.0,8
"Hong, Yongmiao",1,939,,,,,1.0,427
"Honkapohja, Seppo",1,939,,,,,1.0,427
"Honohan, Patrick",3,149,,,,,2.0,129
"Hotchkiss, Edith SHWALB",1,939,,,,,1.0,427
"Hou, Kewei",1,939,,,,,1.0,427
"Houweling, Patrick",2,346,,,,,1.0,427
"Hovakimian, Armen",2,346,,,,,1.0,427
"Hovakimian, Gayané",4,65,,,,,2.0,129
"Howitt, Peter W.",1,939,,,,,1.0,427
"Hribar, Paul",1,939,0.0,69,0.0006403337364880858,57,1.0,427
"Hsieh, Jim",1,939,,,,,1.0,427
"Hsu, David",0,1605,,,,,1.0,427
"Hu, Jian",2,346,,,,,1.0,427
"Huang, Haizhou",1,939,,,,,1.0,427
"Huang, Hung Hsi",0,1605,,,,,1.0,427
"Huang, Jing Zhi",3,149,,,,,2.0,129
"Huang, Ming",1,939,,,,,1.0,427
"Huang, Wei",3,149,,,,,1.0,427
"Huang, Zhangkai",0,1605,,,,,1.0,427
"Hughes, Joseph P.",4,65,,,,,1.0,427
"Hughson, Eric N.",3,149,,,,,1.0,427
"Hull, John C.",2,346,,,,,1.0,427
"Humphrey, David Burras",1,939,,,,,1.0,427
"Hunter, Delroy M.",1,939,,,,,1.0,427
"Hunter, William Curt",3,149,,,,,1.0,427
"Hurst, Erik",1,939,,,,,1.0,427
"Huson, Mark R.",2,346,0.0,69,3.031761230483543e-06,111,1.0,427
"Hutchison, Michael M.",1,939,,,,,1.0,427
"Hvidkjaer, Soeren",2,346,,,,,2.0,129
"Hwang, Chuan Yang",1,939,,,,,1.0,427
"Hwang, Lee Seok",2,346,,,,,1.0,427
"Högfeldt, Peter",1,939,,,,,1.0,427
"Hübner, Georges",1,939,,,,,1.0,427
"Inderst, Roman",1,939,,,,,2.0,129
"Ingersoll, Jonathan E.",2,346,,,,,1.0,427
"Instefjord, Norvald",0,1605,,,,,1.0,427
"Inui, Koji",1,939,,,,,1.0,427
"Ioannides, Michalis",0,1605,,,,,1.0,427
"Ioannidou, Vasso P.",0,1605,,,,,1.0,427
"Ireland, Peter N.",0,1605,,,,,1.0,427
"Irvine, Paul J.",3,149,,,,,1.0,427
"Isik, Ihsan",1,939,,,,,1.0,427
"Iskandar-Datta, Mai E.",2,346,,,,,3.0,42
"Israel, Ronen",1,939,,,,,1.0,427
"Ivković, Zoran",2,346,,,,,2.0,129
"Iwata, Shigeru",1,939,,,,,1.0,427
"Ize, Alain",2,346,,,,,1.0,427
"Jackson, Andrew R.",0,1605,,,,,1.0,427
"Jackson, Patricia",2,346,,,,,1.0,427
"Jackson, William E.",2,346,0.0,69,0.00011664127879678321,79,1.0,427
"Jacobs, Kris",2,346,,,,,2.0,129
"Jacobson, Tor",1,939,,,,,1.0,427
"Jacoby, Gady",1,939,,,,,1.0,427
"Jafarey, Saqib",1,939,,,,,1.0,427
"Jafry, Yusuf",1,939,,,,,1.0,427
"Jagannathan, Murali",2,346,,,,,1.0,427
"Jagannathan, Ravi",3,149,,,,,2.0,129
"Jaggia, Sanjiv",1,939,,,,,1.0,427
"Jagtiani, Julapa A.",3,149,,,,,1.0,427
"Jain, Pankaj K.",3,149,,,,,2.0,129
"Jakob, Keith J.",1,939,,,,,1.0,427
"Jallath-Coria, Eduardo",2,346,0.0,69,0.0003659136143455115,65,1.0,427
"Jankov, Ljubinko",1,939,,,,,1.0,427
"Janmaat, John A.",1,939,,,,,1.0,427
"Jappelli, Tullio",2,346,,,,,1.0,427
"Jarnecic, Elvis",3,149,,,,,1.0,427
"Jarrow, Robert A.",4,65,,,,,2.0,129
"Jay, Nancy R.",1,939,,,,,1.0,427
"Jayaraman, Narayanan",3,149,,,,,1.0,427
"Jegadeesh, Narasimhan",4,65,,,,,2.0,129
"Jeitschko, Thomas D.",1,939,,,,,1.0,427
"Jenkinson, Tim J.",3,149,,,,,2.0,129
"Jennings, Robert H.",4,65,,,,,2.0,129
"Jenter, Dirk",3,149,,,,,2.0,129
"Jerome, Afeikhena T.",2,346,,,,,1.0,427
"Jeung, Shin Dong",1,939,,,,,1.0,427
"Ji, Xiuqing",2,346,,,,,1.0,427
"Jiang, Christine X.",3,149,,,,,1.0,427
"Jiang, George J.",1,939,,,,,1.0,427
"Jiang, Guolin",2,346,,,,,1.0,427
"Jiang, Li",1,939,,,,,1.0,427
"Jiltsov, Alexei",1,939,,,,,1.0,427
"Jiménez, Gabriel",1,939,,,,,1.0,427
"Jindra, Jan A.N.",2,346,,,,,1.0,427
"Joh, Sung Wook",0,1605,,,,,1.0,427
"Johannes, Michael S.",2,346,,,,,1.0,427
"John, Kose",3,149,,,,,1.0,427
"Johnson, Kevin M.",2,346,0.0,69,0.0004927083658567469,63,1.0,427
"Johnson, Shane A.",0,1605,,,,,1.0,427
"Johnson, Simon",1,939,,,,,1.0,427
"Johnson, Timothy C.",0,1605,,,,,1.0,427
"Johnson, Woodrow T.",0,1605,,,,,1.0,427
"Johnston, Jarrod",2,346,,,,,1.0,427
"Johnstone, David J.",2,346,,,,,1.0,427
"Jokivuolle, Esa",1,939,,,,,1.0,427
"Jones, Barry E.",2,346,,,,,1.0,427
"Jones, Charles M.",1,939,0.0,69,1.6167520317806264e-08,131,1.0,427
"Jones, Christopher S.",1,939,,,,,2.0,129
"Jones, Howard S.",1,939,,,,,1.0,427
"Jones, John Bailey",0,1605,,,,,1.0,427
"Jordan, Bradford D.",2,346,,,,,1.0,427
"Jordan, James V.",1,939,0.0,69,3.671573347614894e-06,109,1.0,427
"Jordà, Òscar",1,939,,,,,1.0,427
"Jorion, Philippe",2,346,,,,,1.0,427
"Judd, Kenneth L.",2,346,,,,,1.0,427
"Juergens, Jennifer L.",2,346,,,,,1.0,427
"Jung, Taehun",2,346,,,,,1.0,427
"Jung, Yongseung",0,1605,,,,,1.0,427
"Jørgensen, Bjørn N.",2,346,,,,,1.0,427
"Kabir, M. Humayun",1,939,,,,,1.0,427
"Kacperczyk, Marcin",2,346,,,,,1.0,427
"Kadan, Ohad",2,346,,,,,1.0,427
"Kadlec, Gregory B.",1,939,,,,,1.0,427
"Kahan, Marcel",2,346,,,,,1.0,427
"Kahl, Matthias",2,346,0.07018485390578413,31,0.1733765239816895,7,1.0,427
"Kahn, Charles M.",3,149,,,,,2.0,129
"Kalay, Avner",2,346,,,,,1.0,427
"Kalev, Petko S.",4,65,,,,,2.0,129
"Kalkbrener, Michael",1,939,,,,,1.0,427
"Kallberg, Jarl G.",1,939,,,,,1.0,427
"Kam, Tai Kong",2,346,,,,,1.0,427
"Kamara, Avraham",1,939,,,,,1.0,427
"Kanatas, George",3,149,0.020433313456569232,52,0.001114328034722212,49,2.0,129
"Kandel, Eugene",2,346,,,,,1.0,427
"Kang, Jun Koo",2,346,,,,,1.0,427
"Kang, Qiang",1,939,,,,,1.0,427
"Kaniel, Ron",2,346,,,,,1.0,427
"Kanniainen, Vesa",1,939,,,,,1.0,427
"Kao, Chiang",1,939,,,,,1.0,427
"Kapadia, Nikunj",2,346,,,,,2.0,129
"Kaplan, Steven N.",2,346,0.015384615384615385,54,3.960652497227051e-05,93,2.0,129
"Kapteyn, Arie",2,346,,,,,1.0,427
"Karceski, Jason",4,65,,,,,2.0,129
"Karolyi, G. Andrew",3,149,0.007334525939177102,63,0.00010678261266847832,81,2.0,129
"Karpoff, Jonathan M.",1,939,,,,,1.0,427
"Kashyap, Anil K.",3,149,,,,,1.0,427
"Kato, Hideaki Kiyoshi",4,65,0.113536076326774,22,0.0008962600182698386,51,2.0,129
"Kaufman, George G.",3,149,,,,,1.0,427
"Kaul, Gautam",2,346,0.0,69,0.0005097527116198062,61,1.0,427
"Kavajecz, Kenneth A.",2,346,,,,,2.0,129
"Kavussanos, Manolis G.",1,939,,,,,1.0,427
"Keehong Bae, Kee",4,65,0.11663685152057243,21,7.161727395198931e-05,84,2.0,129
"Keloharju, Matti",3,149,,,,,2.0,129
"Kemsley, Deen",2,346,,,,,1.0,427
"Kerkhof, Jeroen",1,939,,,,,1.0,427
"Keuschnigg, Christian",1,939,,,,,1.0,427
"Khang, Kenneth",1,939,,,,,2.0,129
"Khanna, Naveen",1,939,,,,,1.0,427
"Kho, Bongchan",2,346,0.0,69,5.0570522631557774e-05,89,1.0,427
"Khorana, Ajay",2,346,,,,,1.0,427
"Khwaja, Asim Ijaz",1,939,,,,,1.0,427
"Kieschnick, Robert L.",3,149,,,,,2.0,129
"Kihanda, Joseph",1,939,,,,,1.0,427
"Kijima, Masaaki",1,939,,,,,1.0,427
"Kim, Chang Jin",2,346,,,,,1.0,427
"Kim, E. Han",1,939,,,,,1.0,427
"Kim, Jin Kyoung",3,149,,,,,1.0,427
"Kim, Joonghyuk",3,149,,,,,1.0,427
"Kim, Kenneth A.",2,346,,,,,1.0,427
"Kim, Moshe",3,149,,,,,2.0,129
"Kim, Sejik",0,1605,,,,,1.0,427
"Kim, Suk-Joong",2,346,,,,,1.0,427
"Kim, Youngsoo",1,939,0.0,69,2.052843172244248e-07,125,1.0,427
"Kimmel, Robert L.",0,1605,,,,,1.0,427
"Kind, Axel H.",2,346,,,,,1.0,427
"King, Tao Hsien Dolly",3,149,,,,,3.0,42
"Kingston, Geoffrey H.",1,939,,,,,1.0,427
"Kini, Omesh",2,346,,,,,1.0,427
"Kirby, Chris",2,346,,,,,1.0,427
"Kirsh, Amir",2,346,,,,,1.0,427
"Kitsabunnarat-Chatjuthamard, Pattanaporn",2,346,,,,,1.0,427
"Kiymaz, Halil",0,1605,,,,,1.0,427
"Klaassen, Pieter",2,346,,,,,1.0,427
"Klapper, Leora F.",10,3,,,,,4.0,15
"Kliger, Doron",2,346,,,,,1.0,427
"Klingebiel, Daniela",1,939,,,,,1.0,427
"Kluger, Brian D.",1,939,,,,,1.0,427
"Koch, Adam S.",1,939,,,,,1.0,427
"Koedijk, Kees G.",2,346,,,,,1.0,427
"Kogan, Leonid",0,1605,,,,,1.0,427
"Kolari, James W.",3,149,,,,,2.0,129
"Konishi, Masaru",1,939,,,,,1.0,427
"Kool, Clemens J.M.",1,939,,,,,1.0,427
"Koopman, Siem Jan",2,346,,,,,1.0,427
"Kooreman, Peter",2,346,,,,,1.0,427
"Kopecky, Kenneth J.",1,939,,,,,1.0,427
"Korajczyk, Robert A.",2,346,,,,,2.0,129
"Korkeamäki, Timo P.",1,939,,,,,1.0,427
"Kothari, SP P.",1,939,,,,,1.0,427
"Koustas, Zisimos",1,939,,,,,1.0,427
"Kozhaya, Norma",2,346,,,,,1.0,427
"Kozicki, Sharon",1,939,,,,,1.0,427
"Kracaw, William A.",2,346,,,,,1.0,427
"Kraft, Evan",1,939,,,,,1.0,427
"Krainer, John",1,939,,,,,1.0,427
"Kremer, Ilan",3,149,,,,,2.0,129
"Krigman, Laurie",2,346,,,,,1.0,427
"Krische, Susan D.",3,149,,,,,1.0,427
"Krishnamurthy, Arvind",1,939,,,,,1.0,427
"Krishnamurthy, Srinivasan",3,149,,,,,1.0,427
"Krishnamurti, Chandrasekhar",2,346,,,,,1.0,427
"Krishnan, C. N.V.",2,346,,,,,1.0,427
"Kristiansen, Eirik Gaard",2,346,,,,,1.0,427
"Kryzanowski, Lawrence",2,346,,,,,2.0,129
"Kubik, Jeffrey D.",2,346,,,,,3.0,42
"Kumbhakar, Subal C.",1,939,,,,,1.0,427
"Kung, A. W P",1,939,,,,,1.0,427
"Kutan, Ali M.",2,346,,,,,1.0,427
"Kutsuna, Kenji",1,939,,,,,1.0,427
"Kuttner, Kenneth N.",1,939,,,,,1.0,427
"Kwak, Sungkyu",2,346,,,,,1.0,427
"Kwan, Simon H.",2,346,,,,,3.0,42
"Kwok, Chuck C.Y.",1,939,,,,,1.0,427
"Kübler, Felix",2,346,,,,,1.0,427
"Lacour-Little, Michael",1,939,,,,,1.0,427
"Laeven, Luc",4,65,,,,,5.0,8
"Lafuente, Juan Ángel",1,939,,,,,1.0,427
"Lakonishok, Josef",2,346,,,,,1.0,427
"Lalonde, David",2,346,,,,,1.0,427
"Lambrecht, Bart M.",2,346,,,,,2.0,129
"Lando, David",2,346,,,,,1.0,427
"Lang, Mark H.",2,346,0.0,69,0.004640409637237902,34,1.0,427
"Lang, William W.",4,65,,,,,1.0,427
"Lange, Joe",2,346,,,,,1.0,427
"Lantz, Carl",2,346,,,,,1.0,427
"Larrain, Borja",1,939,,,,,1.0,427
"Lasfer, Meziane Ameziane",2,346,,,,,1.0,427
"Lau, Sieting",3,149,0.16887298747763865,14,2.875376261202263e-05,95,2.0,129
"Lauterbach, Beni",1,939,,,,,1.0,427
"Leach, J. Chris",2,346,,,,,1.0,427
"Leary, Mark T.",1,939,0.0,69,0.0012820720756465715,48,1.0,427
"Lee, BongSoo",2,346,,,,,1.0,427
"Lee, Charles",3,149,,,,,1.0,427
"Lee, Jinsoo",3,149,,,,,1.0,427
"Lee, Peggy M.",1,939,0.0,69,8.087057595885128e-05,83,1.0,427
"Lee, Youngsook",0,1605,,,,,1.0,427
"Leeper, Eric M.",1,939,,,,,1.0,427
"Lefanowicz, Craig E.",2,346,,,,,1.0,427
"Lehar, Alfred",1,939,,,,,2.0,129
"Lehavy, Reuven",1,939,0.0,69,0.0031269864229344618,41,1.0,427
"Leite, Tore E.",0,1605,,,,,1.0,427
"Leitemo, Kai",0,1605,,,,,1.0,427
"Leitner, Yaron",0,1605,,,,,1.0,427
"Lekkos, Ilias",1,939,,,,,1.0,427
"Lel, Uǧur",2,346,,,,,1.0,427
"Lemmon, Michael L.",7,8,0.34910554561717355,6,0.0027461575632386527,42,4.0,15
"Lensink, Robert",1,939,,,,,1.0,427
"Lerner, Josh",5,27,0.07525342874180084,29,0.0014585231197889058,47,4.0,15
"Lesmond, David A.",2,346,,,,,2.0,129
"Lettau, Martin",1,939,,,,,1.0,427
"Leung, Mark T.",2,346,,,,,2.0,129
"Leuz, Christian",2,346,,,,,1.0,427
"Levine, Ross L.",7,8,,,,,5.0,8
"Levy Yeyati, Eduardo",1,939,,,,,1.0,427
"Levy, Amnon",1,939,,,,,1.0,427
"Levy, Daniel",1,939,,,,,1.0,427
"Levy, Haim K.",2,346,,,,,2.0,129
"Levy, Moshe",1,939,,,,,1.0,427
"Lewellen, Jonathan",0,1605,,,,,1.0,427
"Lewellen, Katharina A.",1,939,,,,,1.0,427
"Lewis, Craig M.",2,346,,,,,1.0,427
"Li, Donghui",2,346,,,,,1.0,427
"Li, Haitao",4,65,,,,,3.0,42
"Li, Kai",1,939,0.0,69,3.952995792211147e-06,108,1.0,427
"Li, Mingsheng",2,346,0.0,69,1.0400132748883411e-06,114,1.0,427
"Li, Minqiang",2,346,,,,,1.0,427
"Li, Yuming",1,939,,,,,1.0,427
"Liang, Bing",1,939,,,,,1.0,427
"Liaw, Gwohorng",2,346,,,,,1.0,427
"Lilian Ng, Lilian",2,346,,,,,2.0,129
"Lim, Kian Guan",2,346,,,,,1.0,427
"Linck, James S.",2,346,,,,,1.0,427
"Linn, Scott C.",1,939,,,,,1.0,427
"Linnemann, Ludger",1,939,,,,,1.0,427
"Lins, Karl V.",3,149,0.340608228980322,7,0.013080137430806143,24,2.0,129
"Lioui, Abraham",1,939,,,,,3.0,42
"Lipson, Marc L.",2,346,,,,,1.0,427
"List, John A.",1,939,,,,,1.0,427
"Liu, Alfred Zhu",2,346,,,,,1.0,427
"Liu, Hong",0,1605,,,,,1.0,427
"Liu, Jun",6,15,0.30477042337507454,9,0.6315032668188282,1,8.0,2
"Liu, Shiang Tai",1,939,,,,,1.0,427
"Liu, Waiman",3,149,,,,,1.0,427
"Liu, Yichen",2,346,,,,,1.0,427
"Livdan, Dmitry",1,939,,,,,1.0,427
"Ljungqvist, Alexander P.",4,65,,,,,4.0,15
"Lloyd-Ellis, Huw",2,346,,,,,1.0,427
"Lo, Andrew",2,346,,,,,1.0,427
"Lo, Mingchien",1,939,,,,,1.0,427
"Locke, Peter R.",1,939,,,,,1.0,427
"Loewenstein, Mark A.",1,939,,,,,1.0,427
"Lomakka, Magnus",1,939,,,,,1.0,427
"Longin, François M.",0,1605,,,,,1.0,427
"Longstaff, Francis A.",7,8,0.06618962432915922,32,0.4488061538041301,2,6.0,5
"Lopez, Claude",2,346,,,,,1.0,427
"Lopez, Jose A.",1,939,,,,,2.0,129
"Loughran, Tim",1,939,,,,,1.0,427
"Louis, Henock",0,1605,,,,,1.0,427
"Love, Inessa",1,939,,,,,3.0,42
"Lowry, Michelle",1,939,,,,,2.0,129
"Lu, Qing",2,346,,,,,1.0,427
"Lucas, André",2,346,,,,,1.0,427
"Ludvigson, Sydney C.",1,939,,,,,1.0,427
"Lundblad, Christian T.",4,65,0.473345259391771,2,0.05624180591443579,13,2.0,129
"Luo, Jiang",2,346,,,,,1.0,427
"Luo, Mi",3,149,2.9815146094215862e-05,68,0.0007284030031488521,56,1.0,427
"Luo, Yuanzhi",0,1605,,,,,1.0,427
"Lustig, Hanno N.",1,939,,,,,1.0,427
"Lynch, Anthony W.",2,346,,,,,2.0,129
"López-Salido, J. David",4,65,,,,,2.0,129
"Löffler, Gunter",2,346,,,,,4.0,15
"Ma, Tongshu",2,346,,,,,2.0,129
"MacIntosh, Jeffrey G.",1,939,,,,,1.0,427
"MacKay, Peter I.",1,939,,,,,2.0,129
"Madan, Dilip B.",4,65,,,,,3.0,42
"Madura, Jeff",2,346,,,,,1.0,427
"Maenhout, Pascal J.",2,346,,,,,2.0,129
"Magri, Silvia",2,346,,,,,1.0,427
"Maheu, John M.",1,939,,,,,1.0,427
"Mahoney, Paul G.",2,346,,,,,1.0,427
"Majnoni, Giovanni",1,939,,,,,2.0,129
"Makarov, Igor",2,346,,,,,1.0,427
"Maksimovic, Vojislav",2,346,,,,,2.0,129
"Malatesta, Paul H.",4,65,0.030530709600477043,46,3.201017685697078e-06,110,2.0,129
"Malik, Farooq",1,939,,,,,1.0,427
"Malkamäki, Markku J.",2,346,,,,,1.0,427
"Malloy, Christopher J.",0,1605,,,,,1.0,427
"Malmendier, Ulrike",1,939,,,,,1.0,427
"Manasse, Paolo",1,939,,,,,1.0,427
"Mann, Christopher",3,149,,,,,1.0,427
"Mann, Steven C.",1,939,,,,,1.0,427
"Mansi, Sattar A.",3,149,0.023017292784734647,51,2.287754394642466e-05,99,2.0,129
"Mao, Connie X.",3,149,,,,,2.0,129
"Marco Pagano, Marco",3,149,,,,,2.0,129
"Margaret, Z. Clarke",0,1605,,,,,1.0,427
"Marini, François",0,1605,,,,,1.0,427
"Marino, Anthony M.",1,939,,,,,1.0,427
"Marquez, Robert",2,346,,,,,2.0,129
"Marsh, Ian William",2,346,,,,,1.0,427
"Martin, Anna D.",1,939,,,,,1.0,427
"Martin, J. Spencer",4,65,,,,,2.0,129
"Marton, Katherin",1,939,,,,,1.0,427
"Martínez Pería, María Soledad",4,65,,,,,2.0,129
"Mason, Joseph R.",3,149,,,,,2.0,129
"Massa, Massimo",3,149,,,,,3.0,42
"Massoud, Nadia",0,1605,,,,,1.0,427
"Masters, Adrian M.",1,939,,,,,1.0,427
"Masulis, Ronald W.",1,939,,,,,1.0,427
"Matos, Pedro Verga",2,346,,,,,1.0,427
"Matsusaka, John G.",1,939,,,,,1.0,427
"Maudos, Joaquín",1,939,,,,,1.0,427
