node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Cheng, Qiang",3,388,,,,,1.0,773
"Cherkes, Martin",2,828,,,,,1.0,773
"Chernov, Mikhail",4,185,,,,,2.0,292
"Cherny, Alexander S.",1,1934,0.0,306,7.472942586754016e-14,597,1.0,773
"Chernykh, Lucy",1,1934,,,,,1.0,773
"Chesney, Marc",2,828,,,,,1.0,773
"Cheung, Yanleung",9,12,0.011869968465961785,162,0.0002270128219631521,102,3.0,88
"Chhaochharia, Vidhi",3,388,0.05215358931552587,51,3.2429355909670313e-06,273,3.0,88
"Chi, Jianxin(Daniel)",2,828,,,,,2.0,292
"Chiang, Thomas",1,1934,,,,,1.0,773
"Chiang, Yao-Min",3,388,0.0,306,5.452667196164104e-06,248,2.0,292
"Chien, Yili",1,1934,0.0,306,1.6692597745240506e-06,295,1.0,773
"Chih, Shu W.",3,388,,,,,1.0,773
"Ching, Andrew T.",1,1934,,,,,1.0,773
"Chinn, Menzie David",1,1934,,,,,1.0,773
"Chiorazzo, Vincenzo",1,1934,,,,,1.0,773
"Chirinko, Robert S.",1,1934,,,,,1.0,773
"Chiu, Hsinhui",2,828,,,,,1.0,773
"Chiu, Jonathan",1,1934,,,,,1.0,773
"Chng, Michael T.",0,2900,,,,,1.0,773
"Cho, Seonghoon",2,828,0.0,306,0.0012260770504847079,64,1.0,773
"Chod, Jiri",1,1934,,,,,1.0,773
"Choi, Chiyoung",0,2900,,,,,1.0,773
"Choi, Darwin",3,388,,,,,2.0,292
"Choi, Hyung Suk",3,388,,,,,1.0,773
"Choi, James J.",3,388,0.0,306,7.411621280291653e-06,230,2.0,292
"Choi, Jongmoo Jay",1,1934,,,,,1.0,773
"Choi, Nicole",1,1934,,,,,1.0,773
"Choi, Sungho",2,828,0.00010239287701725095,281,5.038768246823531e-07,337,1.0,773
"Choi, Wooseok",1,1934,,,,,1.0,773
"Chollete, Lorán",2,828,,,,,1.0,773
"Chomsisengphet, Souphala",6,58,,,,,2.0,292
"Chong, Beng Soon",0,2900,,,,,1.0,773
"Chordia, Tarun",6,58,,,,,3.0,88
"Chortareas, Georgios E.",1,1934,,,,,1.0,773
"Chou, Ray Yeutien",2,828,,,,,1.0,773
"Chou, Robin K.",3,388,,,,,2.0,292
"Choudhry, Taufiq",0,2900,,,,,1.0,773
"Christelis, Dimitris",2,828,,,,,1.0,773
"Christensen, Jens H.E.",2,828,,,,,1.0,773
"Christiansen, Charlotte",1,1934,,,,,1.0,773
"Christie, William Gary",1,1934,,,,,1.0,773
"Christie-David, Rohan A.",3,388,,,,,1.0,773
"Christoffersen, Peter F.",4,185,,,,,2.0,292
"Christoffersen, Susan E.K.",1,1934,,,,,2.0,292
"Christophe, Stephen E.",2,828,,,,,1.0,773
"Chu, Ba M.",0,2900,,,,,1.0,773
"Chuang, Chiachang",2,828,,,,,1.0,773
"Chuang, Wen I.",1,1934,,,,,1.0,773
"Chui, Andy C.W.",2,828,,,,,1.0,773
"Chuliá, Helena",4,185,,,,,2.0,292
"Chuluun, Tuugi",2,828,,,,,1.0,773
"Chun, Albertlee",0,2900,,,,,1.0,773
"Chung, Dennis",1,1934,,,,,1.0,773
"Chung, Kee H.",3,388,,,,,2.0,292
"Chung, San-Lin",5,104,,,,,3.0,88
"Chung, Tszkin",1,1934,,,,,1.0,773
"Chuwonganant, Chairat",1,1934,,,,,1.0,773
"Cianci, Anna M.",3,388,,,,,1.0,773
"Ciccarelli, Matteo",1,1934,,,,,1.0,773
"Ciccotello, Conrad S.",3,388,,,,,1.0,773
"Cicero, David C.",0,2900,,,,,1.0,773
"Cici, Gjergji",4,185,,,,,3.0,88
"Claessens, Stijn",1,1934,,,,,1.0,773
"Clarke, Jonathan E.",3,388,,,,,1.0,773
"Clements, Adam E.",2,828,,,,,1.0,773
"Cocco, João F.",2,828,,,,,1.0,773
"Coccorese, Paolo",0,2900,,,,,1.0,773
"Cohen, Alma",2,828,0.0,306,2.5771384267212608e-05,191,1.0,773
"Cohen, Lauren H.",3,388,,,,,3.0,88
"Cohen, Randolph B.",2,828,,,,,1.0,773
"Colaco, Hugh M.J.",3,388,,,,,1.0,773
"Colciago, Andrea",0,2900,,,,,1.0,773
"Cole, Rebel A.",3,388,,,,,2.0,292
"Cole, Shawn A.",2,828,,,,,1.0,773
"Coleman, Les",1,1934,,,,,1.0,773
"Coles, Jeffrey L.",3,388,,,,,1.0,773
"Colla, Paolo",1,1934,,,,,1.0,773
"Collin-Dufresne, Pierre",4,185,,,,,3.0,88
"Comer, George",2,828,,,,,1.0,773
"Comerton-Forde, Carole",5,104,0.0033344462993878687,229,2.070501843828013e-12,578,2.0,292
"Conrad, Christian",1,1934,,,,,1.0,773
"Conrad, Jennifer S.",2,828,,,,,1.0,773
"Constantinides, George M.",3,388,,,,,2.0,292
"Conyon, Martin J.",2,828,,,,,1.0,773
"Cooke, Dudley",0,2900,,,,,1.0,773
"Cooney, John W.",2,828,,,,,1.0,773
"Cooper, Ian A.",2,828,,,,,1.0,773
"Cooper, Ilan",1,1934,,,,,2.0,292
"Cooper, Michael J.",2,828,,,,,1.0,773
"Core, John E.",3,388,,,,,2.0,292
"Corielli, Francesco",2,828,,,,,1.0,773
"Cornaggia, Jess N.",3,388,,,,,2.0,292
"Cornett, Marcia Millon",5,104,,,,,2.0,292
"Corwin, Shane A.",2,828,0.0,306,4.30035949927546e-07,340,1.0,773
"Cosemans, Mathijs",2,828,,,,,1.0,773
"Cosma, Antonio",2,828,,,,,1.0,773
"Cosset, Jean Claude",3,388,,,,,2.0,292
"Costain, James S.",1,1934,,,,,1.0,773
"Costantini, Mauro",1,1934,,,,,1.0,773
"Costello, Greg J.",2,828,,,,,1.0,773
"Coudert, Virginie",2,828,,,,,1.0,773
"Couharde, Cécile",2,828,,,,,1.0,773
"Cousin, Jean Gabriel",2,828,,,,,1.0,773
"Cowan, Arnold Richard",2,828,,,,,1.0,773
"Cox, Larry A.",2,828,,,,,1.0,773
"Cox, Steven R.",2,828,,,,,1.0,773
"Cremers, K. J. Martijn",7,34,0.32081064215667165,4,3.716335675876814e-05,176,4.0,43
"Croci, Ettore",1,1934,,,,,1.0,773
"Cronqvist, Henrik",7,34,0.0838537023787441,28,0.0012681346463237295,61,3.0,88
"Cull, Robert",2,828,,,,,1.0,773
"Cullen, Grant S.",2,828,,,,,1.0,773
"Cummins, J. David",3,388,,,,,1.0,773
"Cunha, Flávio",2,828,,,,,1.0,773
"Cuoco, Domenico",1,1934,,,,,1.0,773
"Currie, Russell R.",1,1934,,,,,1.0,773
"Cuñat, Vicente",1,1934,,,,,1.0,773
"Cvitanić, Jakša",1,1934,,,,,1.0,773
"Cyree, Ken B.",1,1934,,,,,1.0,773
"Cysne, Rubens Penha",1,1934,,,,,1.0,773
"Czerwonko, Michal",3,388,,,,,1.0,773
"Câmara, António",2,828,,,,,2.0,292
"Cúrdia, Vasco",1,1934,,,,,1.0,773
"D'Mello, Ranjan",3,388,,,,,2.0,292
"Da Rin, Marco",2,828,,,,,1.0,773
"Da, Zhi",4,185,,,,,5.0,20
"Daglish, Toby",0,2900,,,,,1.0,773
"Dahen, Hela",1,1934,,,,,1.0,773
"Dahiya, Sandeep",3,388,0.0,306,8.071741492821297e-06,224,1.0,773
"Dahl, Drew D.",3,388,,,,,2.0,292
"Dai, Na",0,2900,,,,,1.0,773
"Dai, Qiang",2,828,0.0,306,1.537927361567309e-10,525,1.0,773
"Dai, Zhonglan",2,828,,,,,1.0,773
"Daigler, Robert T.",1,1934,,,,,1.0,773
"Daines, Robert M.",2,828,,,,,1.0,773
"Dall'O, Hakim",1,1934,,,,,1.0,773
"Dang, Vinh",2,828,,,,,1.0,773
"Daniel, Betty C.",0,2900,,,,,1.0,773
"Daniel, Naveen D.",2,828,,,,,2.0,292
"Darolles, Serge",1,1934,,,,,1.0,773
"Darrat, Ali F.",2,828,,,,,1.0,773
"Darvas, Zsolt",0,2900,,,,,1.0,773
"Das, Sanjiv Ranjan",4,185,,,,,3.0,88
"Dasgupta, Amil",2,828,,,,,2.0,292
"Dasgupta, Sudipto",1,1934,,,,,1.0,773
"Daskalaki, Charoula",1,1934,,,,,1.0,773
"Daskalakis, George",2,828,,,,,1.0,773
"Dass, Nishant",1,1934,0.0,306,5.645385995860849e-06,244,1.0,773
"Datta, Sudip",3,388,,,,,2.0,292
"Davis, E. Philip",3,388,,,,,1.0,773
"Davis, Kevin",1,1934,,,,,1.0,773
"Day, Theodore E.",2,828,,,,,1.0,773
"De Bodt, Eric",3,388,,,,,2.0,292
"De Fiore, Fiorella",2,828,,,,,2.0,292
"De Giuli, Maria Elena",2,828,,,,,1.0,773
"De Grauwe, Paul",2,828,,,,,1.0,773
"De Haan, Leo J.",1,1934,,,,,2.0,292
"De Haas, Ralph T.A.",3,388,0.006655537006121313,190,4.121495039130664e-06,261,2.0,292
"De Jong, Abe",3,388,,,,,2.0,292
"De Jong, Frank",2,828,,,,,1.0,773
"De Jong, Pieter J.",1,1934,,,,,1.0,773
"De Jonghe, Olivier",0,2900,,,,,1.0,773
"De La O González, María",3,388,,,,,1.0,773
"De La Torre, Augusto",2,828,0.0016611018363939898,266,8.220710498595411e-11,538,1.0,773
"De Mello, Luiz R.",1,1934,,,,,1.0,773
"De Motta, Adolfo",3,388,,,,,1.0,773
"De Paoli, Bianca",1,1934,,,,,1.0,773
"De Veirman, Emmanuel",0,2900,,,,,1.0,773
"De-La-Peña, Victor H.",2,828,,,,,1.0,773
"DeAngelo, Harry",3,388,0.004974958263772955,220,0.00015273958234537883,122,2.0,292
"DeAngelo, Linda Elizabeth",3,388,0.004974958263772955,220,0.00015273958234537883,122,2.0,292
"Deb, Saikat Sovan",2,828,,,,,2.0,292
"Degeorge, François",2,828,,,,,1.0,773
"Degryse, Hans",6,58,0.013288814691151918,142,1.8665529606290486e-08,425,3.0,88
"Deis, Donald R.",3,388,,,,,1.0,773
"Del Giovane, Paolo",2,828,,,,,1.0,773
"Delis, Manthos D.",4,185,,,,,3.0,88
"Dell'Ariccia, Giovanni",1,1934,,,,,1.0,773
"Della Corte, Pasquale",2,828,,,,,2.0,292
"DellaVigna, Stefano",1,1934,0.0,306,5.19024420102183e-10,509,1.0,773
"Demiguel, Victor",2,828,0.0,306,1.0312458164819789e-10,534,1.0,773
"Demiralp, Selva",1,1934,,,,,1.0,773
"Demirgüç-Kunt, Asli",3,388,0.006655537006121313,190,1.1347295947287842e-05,219,2.0,292
"Demiroglu, Cem",1,1934,,,,,3.0,88
"Dempster, Michael A.H.",1,1934,,,,,1.0,773
"Demyanyk, Yuliya S.",1,1934,0.0,306,1.2311268373587811e-05,216,1.0,773
"Deng, Yongheng",2,828,,,,,1.0,773
"Denis, David J.",1,1934,,,,,1.0,773
"Derigs, Ulrich",1,1934,,,,,1.0,773
"Derrien, François",2,828,,,,,1.0,773
"Derwall, Jeroen",4,185,,,,,3.0,88
"Desai, Chintal Ajitbhai",2,828,,,,,1.0,773
"Desai, Mihir A.",1,1934,,,,,1.0,773
"Detemple, Jérôme B.",1,1934,,,,,1.0,773
"Deuskar, Prachi",4,185,0.059290570772206855,44,3.017005594456426e-08,415,2.0,292
"Devereux, Michael B.",3,388,,,,,2.0,292
"Devos, Erik",2,828,,,,,1.0,773
"Dewenter, Kathryn L.",2,828,0.0,306,0.018724933264153008,21,1.0,773
"Dharmapala, Dhammika",2,828,0.0,306,1.7463085271837375e-09,484,1.0,773
"Di Filippo, Mario",2,828,,,,,1.0,773
"Di Giuli, Alberta",2,828,,,,,1.0,773
"Dichev, Ilia D.",1,1934,,,,,1.0,773
"Dichtl, Hubert",1,1934,,,,,1.0,773
"Dick, Astrid A.",1,1934,,,,,1.0,773
"Dierkes, Maik",2,828,,,,,1.0,773
"Diether, Karl B.",2,828,,,,,2.0,292
"Diltz, John David",3,388,,,,,1.0,773
"Dimitrov, Valentin",4,185,,,,,1.0,773
"Dimitrova, Lora",2,828,,,,,1.0,773
"Dimmock, Stephen G.",2,828,,,,,1.0,773
"Dimson, Elroy",2,828,,,,,2.0,292
"Ding, Bill",2,828,,,,,1.0,773
"Dinç, I. Serdar",2,828,,,,,2.0,292
"Dionne, Georges",5,104,,,,,2.0,292
"Disyatat, Piti",0,2900,,,,,1.0,773
"Dittmann, Ingolf",2,828,0.0,306,0.0001504112945894571,125,1.0,773
"Dittmar, Amy K.",1,1934,0.0,306,9.074568289294771e-07,324,1.0,773
"Dittmar, Robert F.",4,185,,,,,2.0,292
"Dixon, Huw",1,1934,,,,,1.0,773
"Doidge, Craig",5,104,0.03605453533667223,80,0.0006695577362487337,81,4.0,43
"Dong, Zhiyong",2,828,,,,,1.0,773
"Dorfleitner, Gregor",2,828,,,,,2.0,292
"Dorn, Daniel",1,1934,0.0,306,2.455709019383504e-13,594,1.0,773
"Dorn, Jochen",0,2900,,,,,1.0,773
"Dorobantu, Florin",2,828,0.0,306,3.531039382731675e-08,408,1.0,773
"Douglas J. Cumming, Douglas",3,388,,,,,2.0,292
"Dovern, Jonas",2,828,,,,,1.0,773
"Dow, Sandra",1,1934,,,,,1.0,773
"Dowd, Kevin",1,1934,,,,,1.0,773
"Downing, Christopher",2,828,,,,,1.0,773
"Doyle, John R.",1,1934,,,,,1.0,773
"Drake, Leigh M.",1,1934,,,,,1.0,773
"Drechsler, Itamar",1,1934,,,,,1.0,773
"Dreher, Axel",1,1934,,,,,1.0,773
"Drehmann, Mathias",3,388,,,,,2.0,292
"Dridi, Ramdan",1,1934,,,,,1.0,773
"Driessen, Joost",4,185,,,,,2.0,292
"Drobetz, Wolfgang",3,388,,,,,2.0,292
"Drucker, Steven",1,1934,0.0,306,9.53799224314567e-08,393,1.0,773
"Du, Du",0,2900,,,,,1.0,773
"Duan, Jinchuan",1,1934,,,,,1.0,773
"Duan, Ying",2,828,0.0,306,2.1827213460278122e-07,360,1.0,773
"Duarte, Jefferson",1,1934,,,,,1.0,773
"Duarte-Silva, Tiago",0,2900,,,,,1.0,773
"Dubofsky, David A.",0,2900,,,,,1.0,773
"Duchin, Ran A.N.",3,388,8.903728436282693e-05,283,0.005092825738748158,40,3.0,88
"Duffee, Gregory R.",0,2900,,,,,1.0,773
"Duffie, J. Darrell",3,388,,,,,1.0,773
"Duffy, John",1,1934,,,,,1.0,773
"Dumas, Bernard",2,828,0.0,306,1.0283718615852298e-10,537,1.0,773
"Dumitrescu, Ariadna",0,2900,,,,,1.0,773
"Dungey, Mardi H.",2,828,,,,,1.0,773
"Dunham, Lee M.",2,828,,,,,1.0,773
"Dunis, Christian L.",2,828,,,,,1.0,773
"Dunkelberg, William C.",1,1934,,,,,1.0,773
"Duru, Augustine I.",2,828,,,,,1.0,773
"Dutkowsky, Donald H.",1,1934,,,,,1.0,773
"Dutordoir, Marie",2,828,,,,,1.0,773
"Dutta, Shantanu",1,1934,,,,,1.0,773
"Dybvig, Philip H.",3,388,,,,,2.0,292
"Dyck, Alexander",2,828,0.006577629382303839,216,6.348635661962635e-11,540,1.0,773
"Dziuda, Wioletta",1,1934,,,,,1.0,773
"Décamps, Jean Paul",3,388,,,,,1.0,773
"Díaz, Antonio",3,388,,,,,1.0,773
"Díaz-cassou, Javier",2,828,,,,,1.0,773
"Döbeli, Barbara",1,1934,,,,,1.0,773
"Døskeland, Trond M.",1,1934,,,,,1.0,773
"Easley, David A.",1,1934,,,,,3.0,88
"Ebner, André",2,828,,,,,1.0,773
"Ebrahim, Muhammed Shahid",3,388,0.003333333333333333,230,2.163367590066041e-08,421,2.0,292
"Eckbo, B. Espen",2,828,,,,,1.0,773
"Eckner, Andreas",3,388,,,,,1.0,773
"Edmans, Alex",4,185,0.06083683122664757,43,1.115021369294356e-06,309,8.0,3
"Edwards, Alexander",1,1934,,,,,1.0,773
"Edwards, Amy K.",1,1934,0.0,306,9.082343944956671e-09,444,1.0,773
"Eggertsson, Gauti Bergþóruson",1,1934,,,,,1.0,773
"Ehrmann, Michael",2,828,,,,,1.0,773
"Eichenbaum, Martin S.",3,388,,,,,1.0,773
"Eichholtz, Piet M.A.",2,828,,,,,1.0,773
"Eichler, Stefan",3,388,,,,,4.0,43
"Eijffinger, Sylvester C.W.",2,828,,,,,1.0,773
"Eisfeldt, Andrea L.",1,1934,0.0,306,3.299318846776668e-09,472,1.0,773
"El Ghoul, Sadok",3,388,,,,,1.0,773
"Elder, John",1,1934,,,,,1.0,773
"Eling, Martin",3,388,,,,,3.0,88
"Elkamhi, Redouane",3,388,,,,,1.0,773
"Ellingsen, Tore",2,828,0.0,306,4.911905902416008e-09,456,1.0,773
"Elliott, William B.",2,828,,,,,1.0,773
"Ellul, Andrew",2,828,0.0,306,0.001113505098127483,71,1.0,773
"Elsas, Ralf",2,828,,,,,1.0,773
"Elton, Edwin J.",4,185,,,,,1.0,773
"Elyasiani, Elyas",1,1934,,,,,1.0,773
"Emanuel, David M.",2,828,,,,,1.0,773
"Enders, Walter",1,1934,,,,,1.0,773
"Engel, Dirk",1,1934,,,,,1.0,773
"Engelberg, Joseph E.",3,388,,,,,2.0,292
"Engelen, Peter Jan",1,1934,,,,,1.0,773
"Engstrom, Eric",2,828,0.0,306,0.0012930567806514403,59,1.0,773
"Entrop, Oliver",2,828,,,,,1.0,773
"Entzian, Annekathrin",2,828,,,,,1.0,773
"Eramo, Ginette",2,828,,,,,1.0,773
"Erce, Aitor",2,828,,,,,1.0,773
"Erdös, Péter",1,1934,,,,,1.0,773
"Erel, Isil",5,104,0.03236857146021924,98,0.00022468917885425324,103,3.0,88
"Ergungor, Ozgur Emre",4,185,0.0,306,3.7183059013903955e-13,590,2.0,292
"Erhemjamts, Otgontsetseg",1,1934,,,,,1.0,773
"Erner, Carsten",2,828,,,,,1.0,773
"Ertimur, Yonca",2,828,,,,,1.0,773
"Erwin, Gayle R.",1,1934,0.0,306,1.5149167247738142e-05,210,1.0,773
"Esaka, Taro",0,2900,,,,,1.0,773
"Espinosa-Vega, Marco A.",3,388,0.011762659988870336,163,1.5251782538817542e-07,377,1.0,773
"Esteban-Pretel, Julen",1,1934,,,,,1.0,773
"Eun, Cheol S.",3,388,,,,,2.0,292
"Eusepi, Stefano",0,2900,,,,,1.0,773
"Evanoff, Douglas D.",6,58,,,,,2.0,292
"Evans, Charles L.",1,1934,,,,,1.0,773
"Evans, George W.",1,1934,,,,,1.0,773
"Evans, Kevin P.",0,2900,,,,,1.0,773
"Evans, Lynne",1,1934,,,,,1.0,773
"Evans, Richard B.",3,388,0.0,306,3.845856759645871e-06,266,2.0,292
"Fabbri, Daniela",1,1934,,,,,1.0,773
"Fabozzi, Frank J.",4,185,,,,,2.0,292
"Faccio, Mara",3,388,,,,,2.0,292
"Faff, Robert W.",5,104,,,,,2.0,292
"Fahlenbrach, Rüdiger",6,58,0.07582504350283982,35,0.0005176018262615485,82,6.0,12
"Fajardo, José Santiago",1,1934,,,,,1.0,773
"Faleye, Olubunmi",2,828,,,,,1.0,773
"Fama, Eugene F.",1,1934,,,,,1.0,773
"Fan, Elliott",1,1934,,,,,1.0,773
"Fan, Longzhen",1,1934,,,,,1.0,773
"Fang, Lily",2,828,0.025835393350271102,113,1.2048044541256283e-06,305,2.0,292
"Fang, Vivian W.",2,828,,,,,1.0,773
"Faraglia, Elisa",1,1934,,,,,1.0,773
"Farias, Aquiles",1,1934,,,,,1.0,773
"Farnsworth, Heber K.",2,828,,,,,1.0,773
"Faulkender, Michael",1,1934,,,,,1.0,773
"Faust, Roger",1,1934,,,,,1.0,773
"Fauver, Larry",4,185,,,,,2.0,292
"Fazio, Dimas Mateus",2,828,,,,,1.0,773
"Fazzari, Steven M.",2,828,,,,,1.0,773
"Fecht, Falko",2,828,0.0,306,1.699971672103012e-07,367,1.0,773
"Fedenia, Mark",3,388,,,,,1.0,773
"Fee, C. Edward",2,828,,,,,1.0,773
"Feenstra, Robert C.",1,1934,,,,,1.0,773
"Feng, Guohua",1,1934,,,,,1.0,773
"Fernandes, Nuno",3,388,0.08137620272511747,32,7.200762800955665e-05,147,2.0,292
"Ferrari, Alessandra",2,828,,,,,1.0,773
"Ferreira, Daniel",5,104,0.016577629382303838,136,3.221449250091041e-05,178,3.0,88
"Ferreira, Eva",2,828,,,,,1.0,773
"Ferreira, Miguel Ângelo",8,20,0.19407470703727744,10,0.0002452977834246504,97,5.0,20
"Ferrell, Allen",2,828,0.0,306,2.5771384267212608e-05,191,1.0,773
"Ferri, Fabrizio",2,828,,,,,1.0,773
"Ferri, Giovanni",0,2900,,,,,1.0,773
"Ferri, Michael G.",2,828,,,,,1.0,773
"Ferris, Stephen P.",5,104,,,,,3.0,88
"Ferson, Wayne E.",3,388,,,,,2.0,292
"Ferstl, Robert",1,1934,,,,,1.0,773
"Festić, Mejra",2,828,,,,,1.0,773
"Feunou, Bruno",3,388,,,,,1.0,773
"Fich, Eliezer M.",2,828,,,,,1.0,773
"Finkelstein, Amy N.Y.",2,828,,,,,1.0,773
"Fiordelisi, Franco",2,828,,,,,2.0,292
"Fischer, Andreas M.",1,1934,,,,,1.0,773
"Fishback, Price V.",4,185,,,,,1.0,773
"Fisher, Adlai J.",4,185,,,,,2.0,292
"Fisman, Raymond J.",2,828,,,,,1.0,773
"Flannery, Mark J.",2,828,,,,,1.0,773
"Fleissig, Adrian R.",1,1934,,,,,1.0,773
"Fleming, Jeff",1,1934,,,,,1.0,773
"Florackis, Chris",2,828,,,,,1.0,773
"Flores-Lagunes, Alfonso",4,185,,,,,1.0,773
"Fogel, Kathy S.",2,828,,,,,1.0,773
"Fong, Kingsley Y.L.",1,1934,,,,,1.0,773
"Fong, Wai Mun",0,2900,,,,,1.0,773
"Fong, Waiming",2,828,,,,,1.0,773
"Fonseca, Ana Rosa",1,1934,,,,,1.0,773
"Foos, Daniel",2,828,,,,,1.0,773
"Forbes, Kristin J.",2,828,0.0,306,1.7463085271837375e-09,484,1.0,773
"Forssbæck, Jens",0,2900,,,,,1.0,773
"Forte, Santiago",1,1934,,,,,1.0,773
"Fortin, Ines",1,1934,,,,,1.0,773
"Foster, F. Douglas",2,828,,,,,1.0,773
"Foucault, Thierry",2,828,0.0011092561676868666,272,1.0940678938163311e-07,389,1.0,773
"Fougère, Denis",2,828,,,,,1.0,773
"Frame, W. Scott",6,58,0.04570766091634205,57,2.70385839014739e-07,356,3.0,88
"Francis, Bill B.",4,185,0.0014296048970506396,271,2.024886536572082e-06,287,2.0,292
"Francis, Neville R.",1,1934,,,,,1.0,773
"Franks, Julian R.",3,388,,,,,2.0,292
"Franzoni, Francesco",0,2900,,,,,1.0,773
"Fraser, Donald R.",2,828,,,,,1.0,773
"Fraser, Patricia",2,828,,,,,1.0,773
"Fraser, Stuart",2,828,,,,,1.0,773
"Fratzscher, Marcel",3,388,,,,,2.0,292
"Frazzini, Andrea",2,828,,,,,1.0,773
"Freixas, Xavier",2,828,0.0,306,5.809325975982632e-10,506,1.0,773
"French, Kenneth R.",1,1934,,,,,1.0,773
"Fricke, Christoph",1,1934,,,,,1.0,773
"Fried, Jesse M.",1,1934,,,,,1.0,773
"Friesen, Geoffrey C.",3,388,,,,,2.0,292
"Frijns, Bart",3,388,,,,,2.0,292
"Frino, Alex",2,828,,,,,1.0,773
"Fritz Foley, C.",5,104,0.006657391949545539,189,1.4344027629452292e-08,433,3.0,88
"Frydman, Carola",1,1934,,,,,1.0,773
"Frye, Melissa B.",1,1934,,,,,1.0,773
"Frésard, Laurent",3,388,,,,,3.0,88
"Fu, Fangjian",0,2900,,,,,1.0,773
"Fu, Lawrence J.",2,828,,,,,1.0,773
"Fu, Richard",1,1934,,,,,1.0,773
"Fu, Xiaoqing (Maggie)",1,1934,,,,,1.0,773
"Fuentes, Roberto",2,828,,,,,1.0,773
"Fuerst, Timothy S.",2,828,,,,,1.0,773
"Fuertes, Ana-María María",2,828,,,,,1.0,773
"Fujiwara, Ippei",2,828,,,,,1.0,773
"Fulghieri, Paolo",3,388,,,,,3.0,88
"Fuller, Kathleen P.",2,828,0.0,306,1.3356818222513474e-08,436,1.0,773
"Fung, Joseph K.W.",2,828,,,,,1.0,773
"Fung, Kang P.",2,828,,,,,1.0,773
"Fève, Patrick",3,388,,,,,2.0,292
"Füss, Roland",1,1934,,,,,1.0,773
"Gabaix, Xavier",2,828,0.0,306,1.0942066736952516e-06,311,3.0,88
"Gabriel, Stuart A.",2,828,,,,,1.0,773
"Gagliardini, Patrick",2,828,1.8549434242255608e-06,296,1.1948598216635455e-05,217,1.0,773
"Gagnon, Louis",1,1934,0.0,306,8.158501961414844e-05,146,1.0,773
"Gale, Douglas M.",2,828,0.0016289551047480894,269,3.7366583128355836e-07,344,1.0,773
"Galil, Koresh",1,1934,,,,,1.0,773
"Gallagher, David R.",2,828,,,,,1.0,773
"Gallmeyer, Michael F.",4,185,0.0,306,3.1565710317886777e-12,562,1.0,773
"Galvão, Antonio Fialho",2,828,0.008755332962344545,182,0.026388970980917956,20,1.0,773
"Gambacorta, Leonardo",1,1934,,,,,1.0,773
"Gan, Jie",0,2900,,,,,1.0,773
"Gao, Huasheng",0,2900,,,,,1.0,773
"Gao, Ning",1,1934,,,,,1.0,773
"Gao, Pengjie",3,388,,,,,2.0,292
"Gao, Xiaohui",1,1934,,,,,1.0,773
"Gaon, Stav",1,1934,,,,,1.0,773
"Garcia, Maria Melody S.",2,828,,,,,1.0,773
"Garcia, René",4,185,,,,,2.0,292
"García, Diego",2,828,,,,,2.0,292
"García-Herrero, Alicia",2,828,,,,,1.0,773
"García-Peñalosa, Cecilia",1,1934,,,,,1.0,773
"Garfinkel, Jon A.",4,185,,,,,3.0,88
"Garlappi, Lorenzo",4,185,0.023155258764607677,118,1.0548513260178333e-10,532,3.0,88
"Garmaise, Mark J.",2,828,,,,,2.0,292
"Garner, Jacqueline L.",3,388,,,,,2.0,292
"Gasbarro, Dominic",5,104,,,,,2.0,292
"Gatchev, Vladimir A.",2,828,,,,,1.0,773
"Gatev, Evan",2,828,,,,,2.0,292
"Gatti, Stefano",4,185,,,,,2.0,292
"Gau, Yin Feng",1,1934,,,,,1.0,773
"Gauthier, Geneviève",4,185,,,,,1.0,773
"Gautier, Erwan",2,828,,,,,1.0,773
"Gavazza, Alessandro",0,2900,,,,,1.0,773
"Gavilá, Sergio",2,828,,,,,1.0,773
"Gay, Gerald D,",2,828,,,,,1.0,773
"Gemmill, Gordon",1,1934,,,,,1.0,773
"Genberg, Hans",1,1934,,,,,1.0,773
"Gennaioli, Nicola",1,1934,,,,,1.0,773
"Georgarakos, Dimitris",3,388,,,,,2.0,292
"George, Thomas J.",1,1934,,,,,1.0,773
"Gerakos, Joseph J.",1,1934,,,,,1.0,773
"Gerali, Andrea",3,388,,,,,1.0,773
"Gerardi, Kristopher S.",2,828,,,,,1.0,773
"Gerlach-Kristen, Petra",0,2900,,,,,1.0,773
"Germain, Laurent",1,1934,,,,,1.0,773
"Gersbach, Hans",1,1934,,,,,1.0,773
"Gervais, Simon",3,388,0.11592097941012798,18,5.4226050160115554e-09,453,2.0,292
"Getmansky, Mila",3,388,,,,,2.0,292
"Geyfman, Victoria",1,1934,,,,,1.0,773
"Ghent, Andra C.",1,1934,,,,,2.0,292
"Ghirardato, Paolo",3,388,,,,,1.0,773
"Ghosh, Chinmoy",3,388,,,,,1.0,773
"Ghouma, Hatem",1,1934,,,,,1.0,773
"Ghysels, Eric",3,388,,,,,2.0,292
"Giambona, Erasmo",4,185,0.1040231017214224,21,0.0351863904030918,18,2.0,292
"Giammarino, Ron M.",2,828,,,,,1.0,773
"Giannetti, Mariassunta",3,388,0.013266555370061212,148,4.022579917691785e-08,402,3.0,88
"Giannikis, Dimitrios",1,1934,,,,,1.0,773
"Giat, Yahel",2,828,,,,,1.0,773
