node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Ellul, Andrew",20,867,0.0002705379,1948,0.0066906796,896,7,350,,
"Elmendorf, Douglas W.",2,4750,3.76598846637411E-09,5221,0.0002357327,4159,1,2092,,
"Elsas, Ralf",5,2663,0.000595793,1415,0.0001020055,4705,1,2092,1,725
"Elsinger, Helmut",2,4750,1.06235438119067E-06,3612,0.000019328,5574,1,2092,,
"Elton, Edwin J.",10,1716,0.0003132649,1778,0.0017744804,2041,2,1280,1,725
"Elul, Ronel",3,3496,0.0003006163,1849,0.0001226704,4598,,,1,725
"Elyasiani, Elyas",14,1276,0.0009334641,1012,0.0002575615,4092,1,2092,3,81
"Emanuel, David M.",6,2400,0.0003004807,1880,9.44950594557715E-09,6632,,,1,725
"Emery, Douglas R.",2,4750,6.4559802280699E-09,5044,0.0007155936,3057,1,2092,,
"Enders, Walter",3,3496,0.0001502855,2219,4.77396570261152E-07,6482,,,1,725
"Engel, Charles",3,3496,7.92363973325112E-07,3696,0.00101431,2688,2,1280,,
"Engel, Christoph",1,6254,0,5487,0.0001447948,4501,1,2092,,
"Engel, Dirk",11,1586,,,,,,,1,725
"Engelberg, Joseph E.",2,4750,0,5487,0.0062820811,939,2,1280,,
"Engelen, Peter Jan",5,2663,0.0003039143,1812,1.77157015117985E-05,5631,,,1,725
"Engerman, Stanley L.",2,4750,3.22799011403495E-09,5255,1.52238650881972E-05,5718,1,2092,,
"Engle, Robert F.",59,128,0.0054398926,142,0.0161633347,427,19,63,2,258
"English, Philip C.",2,4750,0.000000012,4890,0.0005382802,3356,1,2092,,
"English, William B.",6,2400,2.5268253531484E-05,2853,0.0001266005,4577,3,908,,
"Englmaier, Florian",1,6254,,,,,1,2092,,
"Englund, Peter",3,3496,2.13466248316756E-07,4114,0.0005506605,3336,2,1280,,
"Engstrom, Eric",12,1476,4.72739054889153E-05,2637,0.0053140349,1065,1,2092,1,725
"Enis, Charles R.",3,3496,9.53195498786366E-07,3644,8.37370743956418E-06,5930,1,2092,,
"Ennis, Huberto M.",5,2663,0.0001065657,2359,0.0013623537,2345,2,1280,,
"Enriques, Luca",5,2663,2.8761677872989E-05,2819,0.0018389732,1996,2,1280,,
"Entrop, Oliver",6,2400,0.0003868968,1651,9.85177447152956E-06,5869,,,1,725
"Eom, Youngho",3,3496,,,,,1,2092,,
"Episcopos, Athanasios",3,3496,0.0021024222,473,4.7981579528537E-07,6481,1,2092,1,725
"Eppli, Mark J.",2,4750,0,5487,8.79757865898952E-05,4796,1,2092,,
"Epstein, Andrew J.",4,3005,1.50639538654964E-08,4819,2.78189086005182E-06,6204,,,1,725
"Epstein, Larry G.",5,2663,3.61534892771914E-09,5239,0.0030029951,1515,1,2092,1,725
"Epstein, Michael K.",3,3496,0,5487,0.0009590727,2770,1,2092,,
"Eraker, Bjørn",10,1716,3.97215249959992E-05,2704,0.0017836729,2032,4,686,,
"Erdös, Péter",2,4750,,,,,,,1,725
"Erel, Isil",20,867,0.0004943605,1509,0.011626822,577,1,2092,1,725
"Ergungor, Ozgur Emre",7,2206,2.23652676968248E-05,2888,0.0004130938,3687,,,2,258
"Erhemjamts, Otgontsetseg",11,1586,0.0004146482,1623,0.000032645,5316,1,2092,1,725
"Ericsson, Jan",11,1586,0.0009231577,1031,0.0017573181,2049,5,535,,
"Erner, Carsten",4,3005,1.50639538654964E-08,4819,2.49194855759659E-05,5403,,,1,725
"Errunza, Vihang R.",24,688,0.0008465911,1118,0.0062324839,945,7,350,1,725
"Ertimur, Yonca",2,4750,4.5305124407508E-09,5166,0.0008899594,2845,1,2092,,
"Erwin, Gayle R.",1,6254,0,5487,0.0002585566,4083,,,1,725
"Esaka, Taro",3,3496,0.0003665411,1691,6.65174678058918E-05,4959,,,1,725
"Eser, Zekeriya",1,6254,,,,,1,2092,,
"Esho, Neil",2,4750,2.65367703404024E-07,4059,4.05817393889174E-05,5230,1,2092,,
"Espinosa-Vega, Marco A.",2,4750,6.93284240400688E-09,5030,1.3116533572788E-07,6547,1,2092,,
"Esteban-Pretel, Julen",5,2663,0.0003117459,1783,9.1925294997637E-05,4777,,,1,725
"Estrella, Arturo",4,3005,3.21097498983617E-05,2791,0.0010081,2694,2,1280,,
"Esty, Benjamin C.",15,1194,0.000736274,1203,0.003250881,1455,6,434,,
"Eszler, Erwin",2,4750,3.22065939458406E-07,3990,2.41576606969706E-05,5421,1,2092,,
"Etebari, Ahmad",3,3496,2.47214381348707E-08,4687,0.0005530607,3325,1,2092,,
"Eun, Cheol S.",13,1369,0.0004382291,1592,0.00115258,2534,4,686,1,725
"Eusepi, Stefano",7,2206,0.0006432676,1306,6.98432797151647E-06,5988,2,1280,1,725
"Evanoff, Douglas D.",20,867,0.0006756444,1265,0.0008419916,2906,,,2,258
"Evans, Charles L.",1,6254,,,,,,,1,725
"Evans, George W.",1,6254,,,,,,,1,725
"Evans, Kevin P.",2,4750,,,,,1,2092,,
"Evans, Lynne",6,2400,,,,,,,1,725
"Evans, Martin D.D.",19,920,0.0005596794,1449,0.0035309965,1366,2,1280,1,725
"Evans, Paul",8,2019,0.0006966367,1239,0.0002803786,4009,3,908,,
"Evans, Richard B.",50,193,0.0048874033,165,0.0233891859,278,9,246,2,258
"Evers, Michael P.",1,6254,0,5487,1.197355115468E-07,6554,1,2092,,
"Eydeland, Alexander",2,4750,1.35647593799704E-07,4235,0.000682685,3099,1,2092,,
FABIEN COUDERC,1,6254,0,5487,0.0002377598,4154,1,2092,,
"FELDMAN, DAVID",14,1276,0.0022088982,449,0.0002641906,4051,5,535,,
FELIX MOLDENHAUER,2,4750,,,,,1,2092,,
FENGQI CAO,1,6254,0,5487,2.7131673059643E-05,5370,1,2092,,
FERNANDO RESTOY LOZANO,3,3496,2.79723214676502E-07,4031,0.0004016576,3717,1,2092,,
FRANCESCO DE NOZZA,4,3005,2.8761677872989E-05,2819,0.0013058559,2390,1,2092,,
FRANCOIS LEROUX,3,3496,1.80767446385957E-07,4167,8.43748662621248E-05,4815,1,2092,,
FRANCOISE TURPIN,3,3496,1.93679406842097E-08,4736,3.99405059837999E-06,6107,1,2092,,
FRANK VANNERSON,3,3496,2.98530540101349E-06,3342,4.98338069444531E-05,5130,1,2092,,
FRED HARBUS,3,3496,3.9692303863018E-07,3888,0.0014595941,2263,1,2092,,
FRED PHILIPS,3,3496,3.1349407281433E-06,3332,2.5820539472934E-06,6227,1,2092,,
FREDERIC LAURIN,2,4750,0.000023801,2868,7.59126643139051E-05,4891,1,2092,,
FRITHJOF VAN ZYP,3,3496,8.50508656672451E-07,3670,0.0008352435,2913,1,2092,,
FULVIA CASTELLI,3,3496,3.58980954913684E-06,3296,0.0001680199,4396,1,2092,,
"Fabbri, Daniela",20,867,0.001797035,584,0.0010733334,2605,1,2092,1,725
"Fabozzi, Frank J.",10,1716,0.0016129708,637,0.0022807505,1792,2,1280,3,81
"Fabrizio, Kira R.",2,4750,7.53197693274821E-09,5010,0.0001785966,4341,1,2092,,
"Faccio, Mara",61,106,0.0055786267,138,0.0174110038,395,18,73,1,725
"Fadinger, Harald",1,6254,0,5487,1.35265144742311E-06,6330,1,2092,,
"Faff, Robert W.",14,1276,0.000522279,1481,0.0008003987,2951,2,1280,2,258
"Fahlenbrach, Rüdiger",59,128,0.0021306994,460,0.0373234693,139,6,434,4,32
"Fahrenberger, Theresa C.",2,4750,4.1083510542263E-09,5189,1.4715119739026E-06,6316,1,2092,,
"Faia, Ester",1,6254,0,5487,8.16317187547582E-07,6410,,,1,725
"Fairfield, Patricia M.",5,2663,1.96892653891862E-06,3444,0.0001133125,4642,1,2092,,
"Fajardo, José Santiago",1,6254,,,,,,,1,725
"Falaschetti, Dino",3,3496,0.0010511175,940,1.40733888314417E-06,6327,1,2092,,
"Falato, Antonio",1,6254,0,5487,0.0004476337,3599,1,2092,,
"Falconieri, Sonia",5,2663,1.25443211063288E-05,3036,0.0009831368,2736,2,1280,,
"Faleye, Olubunmi",9,1854,0.0006383419,1313,0.0021260764,1859,3,908,,
"Falk, Barry L.",3,3496,,,,,,,1,725
"Falkenstein, Eric G.",2,4750,0,5487,0.0017910932,2023,1,2092,,
"Fama, Eugene F.",37,354,0.0001748029,2134,0.062495808,53,18,73,3,81
"Fan, Elliott",1,6254,,,,,,,1,725
"Fan, Joseph",15,1194,0.0002913767,1899,0.0030924187,1492,7,350,,
"Fan, Longzhen",1,6254,,,,,,,1,725
"Fang, Edwardaihua",2,4750,4.56741288374579E-08,4565,0.0010522862,2633,1,2092,,
"Fang, Lily",27,565,0.0009280676,1021,0.0210391897,324,3,908,2,258
"Fang, Vivian W.",10,1716,0.000019706,2922,0.0008247754,2920,,,1,725
"Fang, Xinghai",4,3005,1.33037197376786E-05,3011,0.000304071,3944,1,2092,,
"Fankhauser, Samuel",3,3496,1.0196137677476E-05,3089,0.000102012,4703,1,2092,,
"Faraglia, Elisa",5,2663,0.0003117459,1783,9.1925294997637E-05,4776,,,1,725
"Farazmand, Farhang",2,4750,0,5487,0.0012679876,2419,1,2092,,
"Farber, Henry S.",1,6254,0,5487,0.0021317503,1849,1,2092,,
"Farhat, Joseph",2,4750,7.53197693274821E-09,5010,1.72121440802962E-05,5649,1,2092,,
"Farhi, Emmanuel",2,4750,0,5487,0.0031679061,1470,1,2092,,
"Farias, Aquiles",1,6254,,,,,,,1,725
"Farinelli, Simone",4,3005,,,,,,,1,725
"Farnsworth, Heber K.",10,1716,3.91662767533114E-05,2711,0.0026465668,1659,,,1,725
"Farrell, Kathleen A.",2,4750,0,5487,8.79757865898952E-05,4796,1,2092,,
"Farvaque, Étienne",2,4750,4.1083510542263E-09,5189,1.02016445457648E-05,5859,1,2092,,
"Fattouh, Bassam A.",8,2019,0.0006010292,1405,0.0005908216,3268,,,1,725
"Fatum, Rasmus",4,3005,0.001677471,616,0.0006842153,3095,,,1,725
"Faulkender, Michael",53,165,0.0025766738,381,0.0627206537,52,12,165,1,725
"Faure-Grimaud, Antoine",10,1716,1.83485284360588E-05,2953,0.0038901366,1304,6,434,,
"Faust, Jon",9,1854,0.0014058093,724,0.0014020413,2324,5,535,,
"Faust, Roger",8,2019,1.9041518383368E-05,2940,4.67352953100493E-07,6490,,,1,725
"Fauver, Larry",48,209,0.0058599091,129,0.0068240789,883,1,2092,2,258
"Favaretto, Ilario",3,3496,5.72430246888864E-08,4502,6.1402830762967E-05,5030,1,2092,,
"Favilukis, Jack",1,6254,0,5487,0.0012510041,2431,1,2092,,
"Fazzari, Steven M.",8,2019,0.0027025726,366,9.02846429579001E-05,4788,3,908,1,725
"Fecht, Falko",13,1369,0.0024362765,408,0.0006795409,3113,3,908,1,725
"Fee, C. Edward",14,1276,7.73076370252358E-05,2470,0.0073328957,838,3,908,1,725
"Feenstra, Robert C.",7,2206,0.0006088122,1357,0.000001924,6279,,,1,725
"Fehr, Ernst",5,2663,2.25959307982446E-08,4707,0.0001064058,4676,1,2092,,
"Feijen, Erik",18,977,0.0003303228,1753,0.0057809641,1008,,,1,725
"Feldhütter, Peter",19,920,0.0001618529,2167,0.0061973209,948,,,1,725
"Fell, John",1,6254,0,5487,0.000055781,5069,1,2092,,
"Feng, Guohua",1,6254,0,5487,3.21955777541403E-06,6151,,,1,725
"Feng, Shuanglei",3,3496,0,5487,0.0009590727,2770,1,2092,,
"Feng, Shui",8,2019,4.94698599594712E-05,2620,0.0012787728,2411,,,1,725
"Fenn, Paul T.",4,3005,0,5487,9.04449125250668E-07,6386,,,1,725
"Ferejohn, John A.",2,4750,0.00000002,4732,0.0005271158,3431,1,2092,,
"Ferguson, Michael F.",3,3496,1.04288911376514E-08,4932,0.0002160347,4222,1,2092,,
"Fernald, John G.",2,4750,6.16252658133945E-08,4439,9.60814882797006E-06,5880,1,2092,,
"Fernandes, Marcelo",8,2019,0.0003605004,1700,0.0021613515,1843,3,908,,
"Fernandes, Nuno",23,735,0.0006208147,1332,0.009125959,697,,,3,81
"Fernando, Chitru S.",49,200,0.0047324441,171,0.0114223511,592,11,186,1,725
"Fernández de Guevara, Juan",2,4750,0,5487,3.87541808885356E-08,6587,2,1280,,
"Fernández, Ana I.",4,3005,2.82449134978058E-09,5290,2.19158230216374E-06,6252,4,686,,
"Fernández-Val, Iván",1,6254,0,5487,0.0015339606,2207,1,2092,,
"Fernández-Villaverde, Jesús",3,3496,4.05709937482483E-06,3268,0.0032825838,1436,2,1280,,
"Ferran, Eilís",2,4750,1.36945035140877E-09,5470,0.0004743658,3543,1,2092,,
"Ferrari, Alessandra",2,4750,0,5487,3.09711571799996E-07,6503,,,1,725
"Ferreira, Cândida",3,3496,0.000125739,2288,0.0002555327,4095,1,2092,,
"Ferreira, Daniel",19,920,0.0016892897,611,0.0060172372,980,3,908,2,258
"Ferreira, Manuel",4,3005,,,,,,,1,725
"Ferreira, Miguel Ângelo",46,233,0.00430316,195,0.0233015606,281,5,535,4,32
"Ferrell, Allen",25,638,0.0015503322,652,0.0079823998,779,4,686,1,725
"Ferrero, Andrea",1,6254,0,5487,5.32606317380608E-06,6052,1,2092,,
"Ferri, Giovanni",4,3005,0.0009017132,1059,1.83074507936336E-06,6299,,,1,725
"Ferri, Michael G.",8,2019,0.0001100592,2344,0.0006071337,3233,,,1,725
"Ferris, Stephen P.",16,1115,0.0005595021,1450,0.0037614786,1324,2,1280,3,81
"Ferson, Wayne E.",81,41,0.0062326583,120,0.0382134971,128,33,12,2,258
"Ferstl, Robert",2,4750,,,,,1,2092,,
"Fessler, Pirmin",3,3496,7.97670616927275E-06,3142,0.0001459285,4489,1,2092,,
"Feuerstein, Switgard",2,4750,4.1083510542263E-09,5189,9.01249626549747E-07,6388,1,2092,,
"Feunou, Bruno",13,1369,0.0001503326,2213,0.0012471997,2444,,,1,725
"Fich, Eliezer M.",18,977,0.0002475722,1983,0.0064577529,913,7,350,,
"Fidrmuc, Jarko",2,4750,5.00725826489137E-05,2613,3.06416699416357E-06,6167,1,2092,,
"Fiebig, Denzil G.",3,3496,1.23250531626789E-08,4870,3.02130641842983E-07,6506,1,2092,,
"Field, Laura Casares",29,514,0.0007697401,1172,0.0089775922,706,12,165,,
"Fields, L. Paige",2,4750,0.000000032,4652,2.42542707055412E-05,5414,1,2092,,
"Figlewski, Stephen",17,1045,0.0016271373,629,0.0068912458,875,8,294,,
"Filardo, Andrew J.",5,2663,0.0002894569,1906,2.21468377705139E-05,5479,2,1280,,
"Filipovic, Damir",3,3496,3.99675495784286E-07,3884,0.0001797505,4333,1,2092,,
"Fillat, José L.",3,3496,2.02509161317577E-07,4128,0.0003582883,3798,1,2092,,
"Findlay, Ronald E.",2,4750,1.18461217623098E-07,4287,4.89598460831687E-05,5145,1,2092,,
"Finkelstein, Amy N.Y.",12,1476,0.0001518555,2198,0.0013911655,2329,,,1,725
"Fiordelisi, Franco",3,3496,6.77877923947339E-07,3741,9.8436447179971E-06,5875,,,1,725
"Fischer, Andreas M.",7,2206,0.00026848,1951,0.0005451556,3350,3,908,,
"Fischer, Greg",2,4750,1.27290410163445E-07,4258,0.0001593049,4447,1,2092,,
"Fischer, Paul E.",2,4750,2.40802269179317E-08,4702,0.0002408612,4143,1,2092,,
"Fishe, Raymond P.H.",2,4750,0,5487,0.0007601018,2994,1,2092,,
"Fisher, Adlai J.",41,291,0.0015481843,654,0.0239099929,268,8,294,1,725
"Fisher, Jonas D.M.",3,3496,3.24661313392361E-08,4644,8.90280572351785E-06,5903,1,2092,,
"Fishman, Michael J.",42,281,0.0010468918,943,0.030016268,208,23,36,,
"Fisman, Raymond J.",27,565,0.0010702275,925,0.006015046,982,6,434,2,258
"Fissel, Gary S.",3,3496,0,5487,0.0001599348,4445,,,2,258
"Flannery, Mark J.",48,209,0.0088318179,63,0.0405947403,120,23,36,,
"Fleck, Robert K.",2,4750,0,5487,2.61820723130601E-07,6521,1,2092,,
"Fleckner, Andreas M.",1,6254,0,5487,0.0005331173,3370,1,2092,,
"Fleisher, Belton M.",4,3005,5.15843391999061E-06,3228,5.58897335098222E-05,5063,1,2092,,
"Fleissig, Adrian R.",1,6254,,,,,,,1,725
"Fleming, Jeff",6,2400,3.52247704355082E-05,2749,0.0020458353,1898,2,1280,,
"Fleming, Michael J.",13,1369,9.29615646880704E-05,2414,0.0047438361,1145,6,434,,
"Flesaker, Bjorn",2,4750,6.07380199317602E-08,4445,0.0009874894,2718,1,2092,,
"Flood, Mark D.",2,4750,0.000000085,4376,0.0002576714,4086,1,2092,,
"Fluck, Zsuzsanna",6,2400,6.899123234978E-06,3178,0.0045417054,1176,2,1280,,
"Focarelli, Dario",5,2663,0.0008345041,1122,7.30772178468563E-05,4915,1,2092,1,725
"Foerster, Stephen R.",11,1586,7.5253924702664E-05,2486,0.0014441633,2280,1,2092,1,725
"Fogel, Kathy S.",48,209,0.0013791233,743,0.0124953448,545,,,1,725
"Foglia, Antonella",3,3496,7.56709316269343E-08,4390,6.55846948243194E-05,4978,1,2092,,
"Fong, Kingsley Y.L.",14,1276,0.000796995,1154,0.0009633155,2764,2,1280,1,725
"Fong, Wai Mun",0,7050,,,,,,,1,725
"Fong, Waiming",18,977,0.0011994991,839,0.0002975459,3961,,,1,725
"Fonseca, Ana Rosa",6,2400,0.0009015324,1076,2.91052639542068E-07,6516,1,2092,2,258
"Fontaine, Jean Sébastien",2,4750,7.53197693274821E-09,5010,9.9872267148987E-05,4721,1,2092,,
"Fooladi, Iraj J.",2,4750,3.47629704588379E-09,5242,0.0006280196,3203,1,2092,,
"Foos, Daniel",7,2206,0.0001194432,2313,0.0011700711,2517,1,2092,1,725
"Foote, Christopher L.",4,3005,2.03277382879826E-06,3432,0.0010825888,2595,3,908,,
"Forbes, Kristin J.",16,1115,0.0003209027,1769,0.0061113333,963,,,1,725
"Foresi, Silverio",3,3496,4.98931395061607E-08,4554,0.0004512047,3589,1,2092,,
"Forlati, Chiara",1,6254,0,5487,1.35265144742311E-06,6330,1,2092,,
"Fornari, Fabio",2,4750,0.000000005,5128,5.19639835942164E-06,6062,1,2092,,
"Forslund, Anders H.",4,3005,1.80767446385957E-08,4764,5.3693564682414E-06,6041,1,2092,,
"Forssbæck, Jens",3,3496,2.02850114388292E-07,4122,0.000001535,6306,1,2092,,
"Forster, Margaret M.",1,6254,0,5487,0.0027410609,1628,1,2092,,
"Forte, Santiago",6,2400,0.0003025269,1820,0.0004743962,3542,,,1,725
"Foster, Dean P.",6,2400,1.30114516928414E-05,3027,0.0015629937,2182,,,1,725
"Foster, F. Douglas",10,1716,0.0008764792,1099,0.0022717039,1803,4,686,,
"Fotak, Veljko",1,6254,0,5487,0.000055509,5073,1,2092,,
"Foucault, Thierry",63,101,0.0044257801,187,0.0193137286,354,15,106,2,258
"Fougère, Denis",10,1716,0.0006471724,1302,0.0002035404,4259,,,1,725
"Fowler, James H.",5,2663,2.25959307982446E-08,4707,0.0001064058,4676,1,2092,,
"Frait, Jan",2,4750,5.00725826489137E-05,2613,3.06416699416357E-06,6167,1,2092,,
"Frame, W. Scott",15,1194,0.0008344061,1123,0.0015958005,2167,2,1280,1,725
"Francis, Bill B.",40,302,0.0069739682,95,0.0107927162,617,1,2092,5,15
"Francis, Jennifer",3,3496,1.72598896114275E-07,4178,0.0003292076,3878,1,2092,,
"Francis, Neville R.",5,2663,0.0001555079,2187,6.01135945459932E-05,5035,,,1,725
"Frank, Murray Z.",22,787,0.0005047439,1496,0.0129545074,529,8,294,,
"Franke, Günter",6,2400,0.0001807783,2120,0.000390253,3738,2,1280,,
"Franks, Julian R.",60,117,0.0063773663,112,0.0299255443,209,7,350,3,81
"Franzoni, Francesco",14,1276,0.0003316603,1748,0.019299663,356,2,1280,1,725
"François, Pascal",1,6254,0,5487,0.0004215821,3659,1,2092,,
"Fraser, Donald R.",5,2663,4.4238725767453E-05,2659,9.88052114344557E-05,4726,2,1280,1,725
"Fraser, Stuart",2,4750,,,,,,,1,725
"Fratianni, Michele U.",3,3496,2.79723214676502E-07,4031,0.0004016576,3717,1,2092,,
"Fratzscher, Marcel",8,2019,0.0014559715,701,0.0003710346,3769,1,2092,1,725
"Frazzini, Andrea",44,258,0.0011252352,887,0.0599323552,58,5,535,3,81
"Freeman, Scott",1,6254,0,5487,6.47968101805696E-05,5000,1,2092,,
"Frees, Edward W.(Jed)",2,4750,1.56766027069161E-08,4803,0.0006567113,3150,1,2092,,
"Freixas, Xavier",18,977,0.0017907905,586,0.0032798595,1438,3,908,1,725
"French, Dan W.",3,3496,2.48555238780691E-07,4090,0.0001696484,4391,2,1280,,
"French, Eric B.",3,3496,3.24661313392361E-08,4644,8.90280572351785E-06,5903,1,2092,,
"French, Kenneth R.",109,12,0.0147710321,23,0.0704868369,40,22,44,4,32
"Friberg, Richard",4,3005,1.80767446385957E-08,4764,5.3693564682414E-06,6041,1,2092,,
"Friebel, Guido",2,4750,9.52877850969932E-09,4953,0.0001759348,4353,1,2092,,
"Fried, Jesse M.",34,409,0.0055479337,139,0.0078987146,786,1,2092,1,725
"Frieder, Laura",8,2019,1.34395418669147E-05,3008,0.0024255403,1730,3,908,,
"Friedman, James W.",1,6254,0,5487,0.0037588723,1325,1,2092,,
"Friedman, John N.",2,4750,0.000000003,5286,0.0010839154,2590,1,2092,,
"Friesen, Geoffrey C.",10,1716,0.0006089335,1355,0.000373675,3763,3,908,2,258
"Frijns, Bart",4,3005,0,5487,2.11163407205902E-06,6272,,,2,258
"Frijters, Paul",1,6254,0,5487,0.0004392272,3618,1,2092,,
"Frino, Alex",13,1369,0.0010090294,966,0.0009021503,2828,,,2,258
"Fritz Foley, C.",45,249,0.0012470622,801,0.0345470028,170,3,908,4,32
"Froot, Kenneth A.",18,977,0.0003121245,1781,0.0195238584,346,1,2092,2,258
"Fry-McKibbin, Renée A.",2,4750,1.81491314793393E-06,3474,0.0001177558,4623,1,2092,,
"Frydman, Carola",17,1045,0.001112007,898,0.0088722448,714,3,908,1,725
"Frydman, Halina",5,2663,4.43821026692397E-05,2656,0.0006088749,3228,,,1,725
"Frye, Melissa B.",8,2019,0.0001235633,2294,0.000303602,3952,3,908,,
"Fréchette, Guillaume R.",2,4750,1.41249837108609E-07,4220,0.0002768986,4018,1,2092,,
"Frésard, Laurent",36,367,0.0015236147,662,0.0169223921,408,4,686,2,258
"Fu, Fangjian",39,323,0.0012516374,800,0.0267047063,239,5,535,1,725
"Fu, Lawrence J.",2,4750,0,5487,0.0001204217,4607,,,1,725
"Fu, Xiaoqing (Maggie)",7,2206,4.18408715238042E-05,2684,7.82839649743545E-06,5953,,,1,725
"Fudenberg, Drew K.",1,6254,0,5487,0.0009573676,2778,1,2092,,
"Fuentes, Roberto",10,1716,0.0001643048,2152,6.27247108056719E-05,5022,,,1,725
"Fuerst, Michael E.",7,2206,0.0004437757,1581,0.0019679271,1927,3,908,,
"Fuerst, Timothy S.",6,2400,0.000140596,2256,2.40841528076678E-06,6236,,,1,725
"Fuertes, Ana-María María",12,1476,0.0010548906,935,0.0003866417,3743,2,1280,1,725
"Fuhrer, Jeffrey C.",3,3496,1.86686282581671E-07,4159,5.07944606666464E-05,5123,2,1280,,
"Fujiwara, Ippei",2,4750,0,5487,1.46258597876399E-05,5728,2,1280,,
"Fukao, Mitsuhiro",2,4750,0.000000817,3687,0.0016001727,2164,1,2092,,
"Fukuda, Shin'ichi",1,6254,0,5487,6.7287592326824E-07,6440,1,2092,,
"Fulghieri, Paolo",23,735,0.0006334367,1318,0.0128989607,533,12,165,1,725
"Fulkerson, Jon A.",3,3496,1.02827877077445E-05,3084,0.0004231423,3655,1,2092,,
"Fuller, Kathleen P.",15,1194,0.0001922183,2104,0.0053056112,1067,,,1,725
"Fulop, Andras",3,3496,6.95180171411823E-08,4420,0.0008414536,2907,1,2092,,
"Fung, Joseph K.W.",18,977,0.0011994991,839,0.0002975459,3961,,,1,725
"Fung, Kang P.",2,4750,,,,,,,1,725
"Fung, William",13,1369,0.0001119973,2334,0.0054902173,1043,3,908,1,725
"Furfine, Craig H.",1,6254,0,5487,7.504731895911E-05,4901,1,2092,,
"Furletti, Mark",3,3496,0.0003005485,1872,7.86780543042113E-07,6413,1,2092,,
"Fusai, Gianluca",10,1716,0.0012006687,837,6.64519684163824E-07,6451,1,2092,2,258
"Fève, Patrick",26,594,0.0034047545,264,0.0020131101,1910,1,2092,2,258
"Füss, Roland",1,6254,,,,,,,1,725
GABOR EINSPACH,2,4750,,,,,1,2092,,
GARETH THOMAS,2,4750,3.30634208180916E-08,4629,0.0003622581,3782,1,2092,,
"GENNOTTE, GERARD",3,3496,0.000000029,4663,0.0008565905,2887,1,2092,,
GEOFF GERDES,1,6254,0,5487,0.0002250517,4191,1,2092,,
GEOFFREY LASRY,1,6254,0,5487,0.0015238165,2215,1,2092,,
GERARD VAN TURNHOUT,3,3496,1.01658864419577E-07,4330,0.000144908,4497,1,2092,,
GIANLUCA VIOLANTE,1,6254,0,5487,1.24417370859931E-05,5783,1,2092,,
GILLIAN SINNOTT,1,6254,0,5487,0.0005331173,3370,1,2092,,
GIOVANNI BELOSSI,1,6254,0,5487,0.0003110474,3918,1,2092,,
GIOVANNI STAUNOVO,3,3496,7.97670616927275E-06,3142,0.0001459285,4489,1,2092,,
GLENN CLELAND,2,4750,4.29129005759762E-05,2672,2.82640568357121E-06,6196,1,2092,,
GOPALAN RADHAKRISHNAN,2,4750,4.35050843644808E-07,3861,0.0003389747,3842,1,2092,,
GORAN ANDERSON,3,3496,2.02850114388292E-07,4122,0.000001535,6306,1,2092,,
GORDON BROWN,2,4750,7.51314699041634E-05,2488,1.43424374775375E-06,6324,1,2092,,
GORDON SMITH,2,4750,1.45780198698353E-09,5446,0.0002626262,4054,1,2092,,
GREG NACHTWEY,2,4750,5.64898269956116E-09,5084,7.08145799322514E-05,4932,1,2092,,
GREG TAXIN,3,3496,0.000000174,4173,0.0004748843,3536,1,2092,,
GREGG FORTE,1,6254,0,5487,0.0003710528,3767,1,2092,,
GREGOR HOCH,3,3496,8.47347404934174E-09,4985,0.0001676386,4405,1,2092,,
GREGORIO DE FELICE,2,4750,1.01907027132754E-05,3092,0.000021957,5483,1,2092,,
GREGORY DE WALQUE,4,3005,1.08460467831574E-08,4907,2.24357380143842E-05,5454,1,2092,,
GREGORY DYRA,4,3005,3.42423388728988E-06,3309,0.0016113542,2152,1,2092,,
GUCIN OZKAN,2,4750,0.000000163,4188,0.000005909,6031,1,2092,,
GULESEKARAN RAJAGURU,2,4750,3.7172847763848E-07,3924,0.0002814863,3996,1,2092,,
GUSTAV SIGURDSSON,6,2400,1.08807232224127E-06,3609,0.0115612273,581,3,908,,
GWYNETH KETTERER,2,4750,0,5487,0.0024737939,1712,1,2092,,
"Gabaix, Xavier",54,161,0.0070865056,89,0.0414971346,114,14,124,1,725
"Gabel, David J.",4,3005,1.45223285417817E-06,3534,0.0008818859,2857,1,2092,,
"Gabillon, Jean Claude",2,4750,3.47629704588379E-09,5242,9.60076340362431E-05,4744,1,2092,,
"Gabriel, Stuart A.",6,2400,0.000249839,1976,0.0014957608,2232,2,1280,,
"Gadanecz, Blaise",3,3496,1.69469480986835E-07,4179,4.07054011717732E-05,5221,1,2092,,
"Gadinis, Stavros",1,6254,0,5487,0.0005331173,3370,1,2092,,
"Gadzinski, Gregory",2,4750,5.22530899709407E-09,5126,0.000394225,3726,1,2092,,
"Gagliardini, Patrick",14,1276,0.0001118431,2335,0.0011388704,2543,,,1,725
"Gagnepain, Philippe",2,4750,1.87579454935428E-07,4155,2.21571689964297E-05,5476,1,2092,,
"Gagnon, Louis",30,488,0.0003899092,1648,0.0119763341,563,1,2092,1,725
"Gai, Prasanna",2,4750,5.53412660225784E-08,4526,0.0010529752,2624,1,2092,,
