node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Collins, Michael Cary",2,780,,,,,1.0,725
"Comer, George",2,780,,,,,1.0,725
"Comerton-Forde, Carole",4,176,0.0,259,,,1.0,725
"Conover, C. Mitchell",2,780,,,,,1.0,725
"Conrad, Christian",1,1852,,,,,1.0,725
"Conrad, Jennifer S.",2,780,,,,,1.0,725
"Constantinides, George M.",2,780,,,,,1.0,725
"Cook, David E.",1,1852,,,,,1.0,725
"Cooke, Dudley",0,2767,,,,,1.0,725
"Cooney, John W.",2,780,,,,,1.0,725
"Cooper, Ian A.",2,780,,,,,1.0,725
"Cooper, Ilan",1,1852,0.0,259,,,1.0,725
"Cooper, Michael J.",3,335,,,,,2.0,258
"Core, John E.",3,335,,,,,2.0,258
"Corielli, Francesco",2,780,,,,,1.0,725
"Cornaggia, Kimberly J.",3,335,0.0,259,,,1.0,725
"Cornett, Marcia Millon",4,176,,,,,2.0,258
"Corwin, Shane A.",1,1852,,,,,1.0,725
"Cosemans, Mathijs",2,780,,,,,1.0,725
"Cosma, Antonio",2,780,,,,,1.0,725
"Cosset, Jean Claude",3,335,,,,,2.0,258
"Coughenour, Jay F.",1,1852,,,,,1.0,725
"Cowan, Arnold Richard",2,780,,,,,1.0,725
"Cox, Larry A.",2,780,,,,,1.0,725
"Cox, Steven R.",2,780,,,,,1.0,725
"Craig, Ben R.",1,1852,,,,,1.0,725
"Crama, Yves",3,335,,,,,1.0,725
"Cremers, K. J. Martijn",6,54,0.019715043074884028,111,,,4.0,32
"Croci, Ettore",2,780,,,,,2.0,258
"Cronqvist, Henrik",7,31,0.03525671368613714,92,,,3.0,81
"Cull, Robert",2,780,,,,,1.0,725
"Cullen, Grant S.",2,780,,,,,1.0,725
"Cumby, Robert E.",3,335,,,,,1.0,725
"Cummins, J. David",3,335,,,,,2.0,258
"Curry, Timothy J.",2,780,,,,,2.0,258
"Cuñat, Vicente",1,1852,,,,,1.0,725
"Cvitanić, Jakša",2,780,0.0,259,,,1.0,725
"Cyree, Ken B.",3,335,,,,,1.0,725
"Cysne, Rubens Penha",1,1852,,,,,1.0,725
"Câmara, António",0,2767,,,,,1.0,725
"Cúrdia, Vasco",1,1852,,,,,1.0,725
"D'Mello, Ranjan",5,99,,,,,3.0,81
"Da Rin, Marco",2,780,0.0,259,,,2.0,258
"Da, Zhi",1,1852,,,,,2.0,258
"Daglish, Toby",0,2767,,,,,1.0,725
"Dahen, Hela",1,1852,,,,,1.0,725
"Dahl, Drew D.",3,335,,,,,2.0,258
"Dahya, Jay",2,780,,,,,1.0,725
"Dai, Qiang",2,780,,,,,1.0,725
"Dai, Zhonglan",5,99,,,,,2.0,258
"Daigler, Robert T.",3,335,,,,,2.0,258
"Daines, Robert M.",2,780,,,,,1.0,725
"Dangl, Thomas",2,780,,,,,1.0,725
"Daniel, Betty C.",0,2767,,,,,1.0,725
"Daniel, Naveen D.",4,176,0.12606898292782984,24,,,2.0,258
"Danielsen, Bartley R.",3,335,0.0,259,,,1.0,725
"Danzon, Patricia Munch",2,780,,,,,1.0,725
"Darolles, Serge",3,335,,,,,2.0,258
"Darvas, Zsolt",0,2767,,,,,1.0,725
"Das, Sanjiv Ranjan",2,780,,,,,2.0,258
"Dasgupta, Sudipto",3,335,,,,,2.0,258
"Daskalakis, George",2,780,,,,,1.0,725
"Dass, Nishant",2,780,0.001984126984126984,210,,,1.0,725
"Dastidar, Siddhartha G.",2,780,,,,,1.0,725
"Datta, Sudip",2,780,,,,,1.0,725
"David, Alexander",0,2767,,,,,2.0,258
"Davis, E. Philip",3,335,,,,,1.0,725
"Davis, Kevin",1,1852,,,,,1.0,725
"Davydenko, Sergei A.",1,1852,,,,,1.0,725
"De Bodt, Eric",3,335,,,,,2.0,258
"De Francisco, Eva",2,780,,,,,1.0,725
"De Giuli, Maria Elena",2,780,,,,,1.0,725
"De Grauwe, Paul",2,780,,,,,1.0,725
"De Haan, Leo J.",1,1852,,,,,1.0,725
"De Haas, Ralph T.A.",3,335,,,,,2.0,258
"De Jong, Abe",2,780,,,,,1.0,725
"De Jong, Pieter J.",1,1852,,,,,1.0,725
"De Jonghe, Olivier",1,1852,,,,,2.0,258
"De La O González, María",3,335,,,,,1.0,725
"De La Torre, Augusto",2,780,0.0008589852626125187,228,,,1.0,725
"De Mello, Luiz R.",1,1852,,,,,1.0,725
"De Motta, Adolfo",4,176,,,,,2.0,258
"De Nicoló, Gianni",2,780,0.0,259,,,1.0,725
"De Palma, André",1,1852,,,,,1.0,725
"De Paoli, Bianca",1,1852,,,,,1.0,725
"De Veirman, Emmanuel",0,2767,,,,,1.0,725
"DeAngelo, Harry",2,780,0.0,259,,,1.0,725
"DeAngelo, Linda Elizabeth",2,780,0.0,259,,,1.0,725
"DeYoung, Robert E.",2,780,,,,,1.0,725
"Deb, Saikat Sovan",2,780,,,,,2.0,258
"Degeorge, François",2,780,,,,,1.0,725
"Degryse, Hans",2,780,,,,,1.0,725
"Deidda, Luca G.",1,1852,,,,,1.0,725
"Deis, Donald R.",3,335,,,,,1.0,725
"Del Guercio, Diane",2,780,,,,,1.0,725
"Delis, Manthos D.",3,335,,,,,2.0,258
"Dell'Ariccia, Giovanni",3,335,0.04657767679636467,77,,,2.0,258
"Della Corte, Pasquale",3,335,,,,,2.0,258
"DellaVigna, Stefano",1,1852,,,,,1.0,725
"Dellas, Harris",3,335,,,,,2.0,258
"Demarzo, Peter M.",2,780,,,,,1.0,725
"Demery, David",1,1852,,,,,1.0,725
"Demiguel, Victor",2,780,,,,,1.0,725
"Demiralp, Selva",2,780,,,,,2.0,258
"Demirgüç-Kunt, Asli",9,9,0.11407761584178563,37,,,7.0,5
"Demiroglu, Cem",1,1852,,,,,2.0,258
"Demirtas, K. Ozgur",2,780,,,,,1.0,725
"Dempster, Michael A.H.",2,780,,,,,1.0,725
"Deng, Saiying(Esther)",1,1852,,,,,1.0,725
"Deng, ZiYin",2,780,,,,,1.0,725
"Denis, David J.",2,780,,,,,2.0,258
"Derigs, Ulrich",1,1852,,,,,1.0,725
"Derrien, François",2,780,,,,,1.0,725
"Derwall, Jeroen",2,780,,,,,2.0,258
"Desai, Mihir A.",3,335,,,,,2.0,258
"Detemple, Jérôme B.",1,1852,,,,,1.0,725
"Detragiache, Enrica",5,99,0.05604468427530058,75,,,3.0,81
"Deuskar, Prachi",2,780,,,,,1.0,725
"Devereux, Michael B.",3,335,,,,,2.0,258
"Devos, Erik",2,780,,,,,1.0,725
"Dewenter, Kathryn L.",2,780,0.0,259,,,1.0,725
"Dhawan, Rajeev",1,1852,,,,,1.0,725
"Diacon, Stephen R.",4,176,,,,,1.0,725
"Diba, Behzad T.",3,335,,,,,1.0,725
"Dick, Astrid A.",1,1852,,,,,2.0,258
"Dierkes, Maik",2,780,,,,,1.0,725
"Diether, Karl B.",2,780,,,,,2.0,258
"Dimitrov, Orlin V.",2,780,,,,,1.0,725
"Dimitrov, Valentin",4,176,,,,,1.0,725
"Dimitrova, Lora",2,780,,,,,1.0,725
"Dimmock, Stephen G.",2,780,,,,,1.0,725
"Dimson, Elroy",1,1852,,,,,1.0,725
"Ding, Bill",2,780,,,,,1.0,725
"Dionne, Georges",3,335,,,,,2.0,258
"Dittmann, Ingolf",2,780,,,,,1.0,725
"Dittmar, Amy K.",2,780,,,,,2.0,258
"Dittmar, Robert F.",6,54,,,,,4.0,32
"Dixon, Huw",1,1852,,,,,1.0,725
"Djankov, Simeon",3,335,,,,,1.0,725
"Doidge, Craig",5,99,0.16006401158875658,15,,,4.0,32
"Dong, Zhiyong",2,780,,,,,1.0,725
"Doran, James S.",1,1852,,,,,1.0,725
"Dorfleitner, Gregor",1,1852,,,,,1.0,725
"Dorn, Daniel",2,780,,,,,2.0,258
"Dorn, Jochen",0,2767,,,,,1.0,725
"Dorobantu, Florin",2,780,,,,,1.0,725
"Dos Santos, Marcelo B.",2,780,0.0,259,,,1.0,725
"Douglas J. Cumming, Douglas",1,1852,,,,,2.0,258
"Doukas, John A.",1,1852,,,,,1.0,725
"Dovern, Jonas",2,780,,,,,1.0,725
"Dow, Sandra",1,1852,,,,,1.0,725
"Dowd, Kevin",1,1852,,,,,1.0,725
"Downing, Christopher",2,780,,,,,1.0,725
"Doyle, John R.",1,1852,,,,,1.0,725
"Doyle, Matthew",1,1852,,,,,1.0,725
"Drake, Leigh M.",1,1852,,,,,1.0,725
"Dreher, Axel",1,1852,,,,,1.0,725
"Drehmann, Mathias",3,335,,,,,2.0,258
"Dridi, Ramdan",1,1852,,,,,1.0,725
"Driesprong, Gerben",2,780,,,,,1.0,725
"Driessen, Joost",4,176,0.0019801823976774275,211,,,3.0,81
"Drobetz, Wolfgang",2,780,,,,,1.0,725
"Drucker, Steven",1,1852,0.0,259,,,1.0,725
"Duan, Jinchuan",1,1852,,,,,1.0,725
"Duan, Ying",2,780,0.0,259,,,1.0,725
"Duarte, Jefferson",3,335,0.0,259,,,3.0,81
"Duarte-Silva, Tiago",0,2767,,,,,1.0,725
"Dubofsky, David A.",0,2767,,,,,1.0,725
"Duchin, Ran A.N.",3,335,0.002358862696834864,209,,,3.0,81
"Duck, Nigel W.",1,1852,,,,,1.0,725
"Duffie, J. Darrell",3,335,,,,,1.0,725
"Dumas, Bernard",2,780,,,,,1.0,725
"Dumitrescu, Ariadna",0,2767,,,,,1.0,725
"Dunbar, Craig G.",1,1852,,,,,1.0,725
"Dungey, Mardi H.",2,780,,,,,1.0,725
"Dunham, Lee M.",2,780,,,,,1.0,725
"Dunis, Christian L.",2,780,,,,,1.0,725
"Dunkelberg, William C.",1,1852,,,,,1.0,725
"Duong, Huu Nhan",1,1852,,,,,1.0,725
"Dupoyet, Brice V.",2,780,,,,,1.0,725
"Duru, Augustine I.",2,780,,,,,1.0,725
"Dutta, Shantanu",1,1852,,,,,1.0,725
"Dybvig, Philip H.",3,335,,,,,2.0,258
"Dyck, Alexander",3,335,7.889172899113257e-06,246,,,2.0,258
"Dziuda, Wioletta",1,1852,,,,,1.0,725
"Díaz, Antonio",3,335,,,,,1.0,725
"Döbeli, Barbara",1,1852,0.0,259,,,1.0,725
"Døskeland, Trond M.",1,1852,,,,,1.0,725
"Easley, David A.",1,1852,,,,,3.0,81
"Ebrahim, Muhammed Shahid",1,1852,,,,,1.0,725
"Eckbo, B. Espen",2,780,,,,,2.0,258
"Eckner, Andreas",3,335,,,,,1.0,725
"Ederington, Louis H.",1,1852,,,,,1.0,725
"Edmans, Alex",2,780,0.0,259,,,2.0,258
"Edwards, Amy K.",1,1852,0.0,259,,,1.0,725
"Eggertsson, Gauti Bergþóruson",1,1852,,,,,1.0,725
"Ehling, Paul",1,1852,,,,,1.0,725
"Eichholtz, Piet M.A.",2,780,,,,,1.0,725
"Eichler, Stefan",2,780,,,,,1.0,725
"Eisdorfer, Assaf",0,2767,,,,,1.0,725
"Eisfeldt, Andrea L.",1,1852,,,,,2.0,258
"Eitrheim, Øyvind",1,1852,,,,,1.0,725
"Elder, John",1,1852,,,,,1.0,725
"Eling, Martin",2,780,,,,,2.0,258
"Elkamhi, Redouane",3,335,,,,,1.0,725
"Elliott, William B.",4,176,,,,,2.0,258
"Elsas, Ralf",2,780,,,,,1.0,725
"Elton, Edwin J.",4,176,,,,,1.0,725
"Elul, Ronel",0,2767,,,,,1.0,725
"Elyasiani, Elyas",2,780,,,,,3.0,81
"Emanuel, David M.",2,780,,,,,1.0,725
"Enders, Walter",1,1852,,,,,1.0,725
"Engel, Dirk",1,1852,,,,,1.0,725
"Engelen, Peter Jan",1,1852,,,,,1.0,725
"Engle, Robert F.",3,335,,,,,2.0,258
"Engstrom, Eric",2,780,0.0,259,,,1.0,725
"Entrop, Oliver",2,780,,,,,1.0,725
"Episcopos, Athanasios",0,2767,,,,,1.0,725
"Epstein, Andrew J.",2,780,,,,,1.0,725
"Epstein, Larry G.",1,1852,,,,,1.0,725
"Erdös, Péter",1,1852,,,,,1.0,725
"Erel, Isil",3,335,0.0,259,,,1.0,725
"Ergungor, Ozgur Emre",4,176,0.0,259,,,2.0,258
"Erhemjamts, Otgontsetseg",1,1852,,,,,1.0,725
"Erner, Carsten",2,780,,,,,1.0,725
"Errunza, Vihang R.",2,780,0.0,259,,,1.0,725
"Erwin, Gayle R.",1,1852,,,,,1.0,725
"Esaka, Taro",0,2767,,,,,1.0,725
"Esteban-Pretel, Julen",1,1852,,,,,1.0,725
"Eun, Cheol S.",1,1852,,,,,1.0,725
"Eusepi, Stefano",0,2767,,,,,1.0,725
"Evanoff, Douglas D.",3,335,,,,,2.0,258
"Evans, Charles L.",1,1852,,,,,1.0,725
"Evans, George W.",1,1852,,,,,1.0,725
"Evans, Lynne",1,1852,,,,,1.0,725
"Evans, Martin D.D.",1,1852,,,,,1.0,725
"Evans, Richard B.",3,335,0.0,259,,,2.0,258
"Fabbri, Daniela",1,1852,,,,,1.0,725
"Fabozzi, Frank J.",5,99,,,,,3.0,81
"Faccio, Mara",1,1852,,,,,1.0,725
"Faff, Robert W.",4,176,,,,,2.0,258
"Fahlenbrach, Rüdiger",4,176,0.042861876360882324,83,,,4.0,32
"Faia, Ester",1,1852,,,,,1.0,725
"Fajardo, José Santiago",1,1852,,,,,1.0,725
"Falk, Barry L.",1,1852,,,,,1.0,725
"Fama, Eugene F.",1,1852,,,,,3.0,81
"Fan, Elliott",1,1852,,,,,1.0,725
"Fan, Longzhen",1,1852,,,,,1.0,725
"Fang, Lily",2,780,0.036019640052585226,91,,,2.0,258
"Fang, Vivian W.",2,780,,,,,1.0,725
"Faraglia, Elisa",1,1852,,,,,1.0,725
"Farias, Aquiles",1,1852,,,,,1.0,725
"Farinelli, Simone",4,176,,,,,1.0,725
"Farnsworth, Heber K.",2,780,,,,,1.0,725
"Fattouh, Bassam A.",1,1852,,,,,1.0,725
"Fatum, Rasmus",1,1852,0.0,259,,,1.0,725
"Faulkender, Michael",1,1852,,,,,1.0,725
"Faust, Roger",1,1852,,,,,1.0,725
"Fauver, Larry",4,176,,,,,2.0,258
"Fazzari, Steven M.",2,780,,,,,1.0,725
"Fecht, Falko",2,780,,,,,1.0,725
"Fee, C. Edward",2,780,,,,,1.0,725
"Feenstra, Robert C.",1,1852,,,,,1.0,725
"Feijen, Erik",2,780,0.0,259,,,1.0,725
"Feldhütter, Peter",1,1852,,,,,1.0,725
"Feng, Guohua",1,1852,,,,,1.0,725
"Feng, Shui",3,335,,,,,1.0,725
"Fenn, Paul T.",4,176,,,,,1.0,725
"Fernandes, Nuno",3,335,0.10245725798773092,46,,,3.0,81
"Fernando, Chitru S.",2,780,,,,,1.0,725
"Ferrari, Alessandra",2,780,,,,,1.0,725
"Ferreira, Daniel",3,335,,,,,2.0,258
"Ferreira, Manuel",4,176,,,,,1.0,725
"Ferreira, Miguel Ângelo",3,335,0.09879050191043803,49,,,4.0,32
"Ferrell, Allen",2,780,0.0,259,,,1.0,725
"Ferri, Giovanni",0,2767,,,,,1.0,725
"Ferri, Michael G.",2,780,,,,,1.0,725
"Ferris, Stephen P.",5,99,,,,,3.0,81
"Ferson, Wayne E.",3,335,,,,,2.0,258
"Feunou, Bruno",3,335,,,,,1.0,725
"Finkelstein, Amy N.Y.",2,780,,,,,1.0,725
"Fiordelisi, Franco",1,1852,,,,,1.0,725
"Fisher, Adlai J.",2,780,,,,,1.0,725
"Fisman, Raymond J.",4,176,,,,,2.0,258
"Fissel, Gary S.",2,780,,,,,2.0,258
"Fleissig, Adrian R.",1,1852,,,,,1.0,725
"Focarelli, Dario",1,1852,,,,,1.0,725
"Foerster, Stephen R.",1,1852,,,,,1.0,725
"Fogel, Kathy S.",2,780,0.0009881189056139355,224,,,1.0,725
"Fong, Kingsley Y.L.",1,1852,,,,,1.0,725
"Fong, Wai Mun",0,2767,,,,,1.0,725
"Fong, Waiming",2,780,,,,,1.0,725
"Fonseca, Ana Rosa",1,1852,,,,,2.0,258
"Foos, Daniel",2,780,,,,,1.0,725
"Forbes, Kristin J.",2,780,,,,,1.0,725
"Forte, Santiago",1,1852,,,,,1.0,725
"Foster, Dean P.",3,335,,,,,1.0,725
"Foucault, Thierry",2,780,,,,,2.0,258
"Fougère, Denis",2,780,,,,,1.0,725
"Frame, W. Scott",2,780,,,,,1.0,725
"Francis, Bill B.",7,31,0.0037184301597820487,203,,,5.0,15
"Francis, Neville R.",1,1852,,,,,1.0,725
"Franks, Julian R.",4,176,,,,,3.0,81
"Franzoni, Francesco",0,2767,,,,,1.0,725
"Fraser, Donald R.",2,780,,,,,1.0,725
"Fraser, Stuart",2,780,,,,,1.0,725
"Fratzscher, Marcel",1,1852,,,,,1.0,725
"Frazzini, Andrea",3,335,0.003968253968253968,172,,,3.0,81
"Freixas, Xavier",1,1852,,,,,1.0,725
"French, Kenneth R.",1,1852,,,,,4.0,32
"Fried, Jesse M.",1,1852,,,,,1.0,725
"Friesen, Geoffrey C.",3,335,,,,,2.0,258
"Frijns, Bart",3,335,,,,,2.0,258
"Frino, Alex",3,335,,,,,2.0,258
"Fritz Foley, C.",6,54,,,,,4.0,32
"Froot, Kenneth A.",2,780,0.003968253968253968,172,,,2.0,258
"Frydman, Carola",1,1852,,,,,1.0,725
"Frydman, Halina",1,1852,,,,,1.0,725
"Frésard, Laurent",1,1852,,,,,2.0,258
"Fu, Fangjian",0,2767,,,,,1.0,725
"Fu, Lawrence J.",2,780,,,,,1.0,725
"Fu, Xiaoqing (Maggie)",1,1852,,,,,1.0,725
"Fuentes, Roberto",2,780,,,,,1.0,725
"Fuerst, Timothy S.",2,780,,,,,1.0,725
"Fuertes, Ana-María María",2,780,,,,,1.0,725
"Fulghieri, Paolo",1,1852,,,,,1.0,725
"Fuller, Kathleen P.",2,780,0.0,259,,,1.0,725
"Fung, Joseph K.W.",2,780,,,,,1.0,725
"Fung, Kang P.",2,780,,,,,1.0,725
"Fung, William",3,335,0.0,259,,,1.0,725
"Fusai, Gianluca",3,335,,,,,2.0,258
"Fève, Patrick",3,335,,,,,2.0,258
"Füss, Roland",1,1852,,,,,1.0,725
"Gabaix, Xavier",2,780,0.0,259,,,1.0,725
"Gagliardini, Patrick",2,780,1.0518897198817674e-05,245,,,1.0,725
"Gagnon, Louis",1,1852,0.0,259,,,1.0,725
"Galema, Rients",2,780,,,,,1.0,725
"Galvão, Antonio Fialho",2,780,0.0,259,,,1.0,725
"Gamba, Andrea",1,1852,,,,,1.0,725
"Gambacorta, Leonardo",1,1852,,,,,1.0,725
"Gambetti, Luca",2,780,,,,,1.0,725
"Gan, Jie",1,1852,,,,,2.0,258
"Gao, Huasheng",0,2767,,,,,1.0,725
"Gao, Xiaohui",1,1852,0.0,259,,,1.0,725
"Garcia, René",2,780,,,,,1.0,725
"García-Herrero, Alicia",2,780,,,,,1.0,725
"Garlappi, Lorenzo",5,99,,,,,3.0,81
"Garmaise, Mark J.",2,780,0.003968253968253968,172,,,3.0,81
"Garner, Jacqueline L.",3,335,,,,,2.0,258
"Gasbarro, Dominic",4,176,,,,,2.0,258
"Gatchev, Vladimir A.",2,780,,,,,1.0,725
"Gatev, Evan",2,780,,,,,2.0,258
"Gatti, Stefano",2,780,,,,,1.0,725
"Gatzert, Nadine",1,1852,,,,,1.0,725
"Gau, Yin Feng",1,1852,,,,,1.0,725
"Gautier, Erwan",2,780,,,,,1.0,725
"Gavazza, Alessandro",0,2767,,,,,1.0,725
"Gavilá, Sergio",2,780,,,,,1.0,725
"Gehrig, Thomas P.",1,1852,,,,,1.0,725
"Geman, Hélyette",2,780,,,,,2.0,258
"Gennaioli, Nicola",1,1852,,,,,1.0,725
"Georgarakos, Dimitris",2,780,,,,,1.0,725
"George, Thomas J.",1,1852,,,,,1.0,725
"Gerace, Dionigi",2,780,,,,,1.0,725
"Gerali, Andrea",3,335,,,,,1.0,725
"Gerardi, Kristopher S.",2,780,,,,,1.0,725
"Gerlach-Kristen, Petra",0,2767,,,,,1.0,725
"Germain, Laurent",1,1852,,,,,1.0,725
"Gersbach, Hans",1,1852,,,,,1.0,725
"Gertler, Mark L.",2,780,,,,,1.0,725
"Gervais, Simon",1,1852,,,,,1.0,725
"Getmansky, Mila",3,335,,,,,2.0,258
"Geyfman, Victoria",1,1852,,,,,1.0,725
"Ghirardato, Paolo",3,335,0.0,259,,,1.0,725
"Ghosh, Chinmoy",5,99,,,,,2.0,258
"Ghouma, Hatem",1,1852,,,,,1.0,725
"Ghysels, Eric",2,780,0.0,259,,,1.0,725
"Giambona, Erasmo",1,1852,,,,,1.0,725
"Giammarino, Ron M.",2,780,,,,,1.0,725
"Giamouridis, Daniel",2,780,,,,,1.0,725
"Giannetti, Mariassunta",1,1852,0.0,259,,,1.0,725
"Giannopoulos, Kostas",0,2767,,,,,1.0,725
"Giat, Yahel",2,780,,,,,1.0,725
"Gibson, Scott",2,780,,,,,1.0,725
"Gil-Bazo, Javier",1,1852,,,,,1.0,725
"Gilbert, Aaron",2,780,,,,,1.0,725
"Gillan, Stuart L.",2,780,,,,,1.0,725
"Gillet, Roland",2,780,,,,,1.0,725
"Gimeno, Ricardo",1,1852,,,,,1.0,725
"Giroud, Xavier",1,1852,,,,,1.0,725
"Glaser, Markus",1,1852,,,,,1.0,725
"Glass, J. Colin",2,780,,,,,1.0,725
"Glawischnig, Markus",1,1852,,,,,1.0,725
"Glegg, Charmaine",1,1852,,,,,1.0,725
"Glennon, Dennis C.",2,780,,,,,1.0,725
"Gnabo, Jean Yves",3,335,,,,,1.0,725
"Gnocchi, Stefano",0,2767,,,,,1.0,725
"Goddard, John A.",2,780,,,,,2.0,258
"Godridge, Ben",3,335,,,,,1.0,725
"Goel, Anand Mohan",1,1852,,,,,2.0,258
"Goettler, Ronald L.",2,780,,,,,1.0,725
"Goetzmann, William Nelson",3,335,,,,,1.0,725
"Goldman, Eitan Moshe",2,780,0.0,259,,,1.0,725
"Goldstein, Itay",6,54,0.15667502918993972,17,,,4.0,32
"Goldstein, Michael A.",3,335,0.0,259,,,1.0,725
"Goldstein, Robert S.",3,335,0.0019801823976774275,211,,,3.0,81
"Golec, Joseph H.",1,1852,,,,,1.0,725
"Gomes, Francisco J.",3,335,,,,,2.0,258
"Gomes, João F.",1,1852,,,,,1.0,725
"Gompers, Paul A.",5,99,0.03362166959866475,94,,,3.0,81
"Gondat-Larralde, Céline",1,1852,,,,,1.0,725
"Gong, Guojin",2,780,,,,,1.0,725
"Gonzalez, Angelica",1,1852,,,,,1.0,725
"Gonzalez, Francisco M.",1,1852,,,,,3.0,81
"González-Aguado, Carlos",1,1852,,,,,1.0,725
"Goodell, John W.",1,1852,,,,,1.0,725
"Gopalan, Radhakrishnan",4,176,,,,,2.0,258
"Gorbenko, Alexander S.",1,1852,,,,,1.0,725
"Gormley, Todd A.",2,780,,,,,2.0,258
"Gorton, Gary B.",2,780,,,,,1.0,725
"Goto, Shingo",2,780,0.0,259,,,1.0,725
"Gottesman, Aron A.",3,335,,,,,1.0,725
"Gottfries, Nils",3,335,,,,,1.0,725
"Gottschalg, Oliver F.",1,1852,,,,,1.0,725
"Gottschalk, Katrin",2,780,,,,,1.0,725
"Gouriéroux, Christian",1,1852,,,,,1.0,725
"Gow, Ian D.",2,780,,,,,1.0,725
"Goyal, Amit",6,54,,,,,5.0,15
"Goyal, Vidhan K.",1,1852,0.0,259,,,1.0,725
"Goyenko, Ruslan Y.",2,780,,,,,1.0,725
"Gozzi, Juan Carlos",2,780,0.0,259,,,1.0,725
"Grace, Martin F.",2,780,,,,,2.0,258
"Graham, John R.",9,9,0.29930996034375756,7,,,4.0,32
"Graham, Liam",1,1852,,,,,1.0,725
"Grant, Charles",0,2767,,,,,1.0,725
"Grané, Aurea",1,1852,,,,,1.0,725
"Grass, Gunnar",0,2767,,,,,1.0,725
"Grauer, Robert R.",1,1852,,,,,2.0,258
"Green, Christopher J.",1,1852,,,,,1.0,725
"Green, Richard C.",2,780,0.0,259,,,1.0,725
"Green, T. Clifton",1,1852,,,,,1.0,725
"Greenwood, Robin M.",7,31,,,,,7.0,5
"Grenadier, Steven R.",1,1852,,,,,1.0,725
"Griffin, John M.",3,335,,,,,2.0,258
"Griffiths, Mark D.",4,176,,,,,2.0,258
"Grimaldi, Marianna",2,780,,,,,1.0,725
"Grinblatt, Mark S.",1,1852,,,,,1.0,725
"Grinstein, Yaniv",3,335,0.02357284862255041,103,,,2.0,258
"Gropper, Daniel M.",2,780,,,,,1.0,725
"Groth, Charlotta",1,1852,,,,,1.0,725
"Gruber, Martin J.",4,176,,,,,1.0,725
"Grundy, Bruce D.",1,1852,,,,,1.0,725
"Grunert, Jens",1,1852,,,,,1.0,725
"Grüninger, Matthias C.",2,780,,,,,1.0,725
"Gu, Li",1,1852,,,,,1.0,725
"Guadalupe, Maria",1,1852,,,,,1.0,725
"Guariglia, Alessandra",1,1852,,,,,2.0,258
"Guarnaschelli, Serena",3,335,0.0,259,,,1.0,725
"Guay, Alain",1,1852,,,,,1.0,725
"Guay, Wayne R.",3,335,,,,,2.0,258
"Guedhami, Omrane",3,335,,,,,2.0,258
"Guembel, Alexander",1,1852,,,,,1.0,725
"Guidolin, Massimo",2,780,,,,,2.0,258
"Guiso, Luigi",3,335,0.003968253968253968,172,,,2.0,258
"Gul, Ferdinand A.",2,780,,,,,1.0,725
"Gulen, Huseyin",3,335,,,,,2.0,258
"Guo, Hui",1,1852,,,,,3.0,81
"Guo, Lin",3,335,,,,,1.0,725
"Gup, Benton E.",2,780,,,,,1.0,725
"Gupta, Anurag",2,780,,,,,1.0,725
"Gupta, Manu",1,1852,,,,,1.0,725
"Gupta, Nandini",2,780,,,,,2.0,258
"Gupta, Poonam N.",2,780,3.944586449556629e-05,242,,,1.0,725
"Gurevich, Gregory",2,780,,,,,1.0,725
"Gutierrez, Roberto C.",1,1852,0.0,259,,,1.0,725
"Guttman, Ilan",2,780,0.0,259,,,1.0,725
"Gygax, André F.",1,1852,,,,,1.0,725
"Gyoshev, Stanley",3,335,,,,,1.0,725
"Gârleanu, Nicolae",3,335,,,,,2.0,258
"Géczy, Christopher C.",3,335,0.0,259,,,1.0,725
"Gómez, Juan Pedro",2,780,0.0,259,,,1.0,725
"Gómez-Puig, Marta",2,780,,,,,1.0,725
"Gómez-Valle, Lourdes",1,1852,,,,,1.0,725
"Güner, A. Burak",2,780,,,,,1.0,725
"Güntay, Levent",1,1852,0.0,259,,,1.0,725
"Güttler, André",1,1852,,,,,1.0,725
"Hackbarth, Dirk",2,780,0.003968253968253968,172,,,2.0,258
"Hackethal, Andreas",2,780,,,,,1.0,725
"Hackman, Steven T.",2,780,,,,,1.0,725
"Hadlock, Charles J.",2,780,,,,,2.0,258
"Hagendorff, Jens",2,780,,,,,1.0,725
"Hahn, Jaehoon",1,1852,,,,,1.0,725
"Hahn, Volker",1,1852,,,,,1.0,725
"Hail, Luzi",1,1852,0.0,259,,,1.0,725
"Hakenes, Hendrik",1,1852,,,,,1.0,725
"Hale Shapiro, Adam",0,2767,,,,,1.0,725
"Hale, Galina B.",1,1852,,,,,2.0,258
"Haliassos, Michael",2,780,,,,,1.0,725
"Halling, Michael",3,335,,,,,1.0,725
"Hameed, Allaudeen",2,780,,,,,1.0,725
"Hamilton, James D.",0,2767,,,,,1.0,725
"Han, Bing",2,780,,,,,2.0,258
"Han, Liang",2,780,,,,,1.0,725
"Han, Lu",0,2767,,,,,1.0,725
"Han, Xi",5,99,0.007923359315009414,148,,,2.0,258
"Handley, John C.",0,2767,,,,,1.0,725
"Hanley, Kathleen Weiss",2,780,0.003968253968253968,172,,,2.0,258
"Hannan, Timothy H.",2,780,,,,,2.0,258
"Hannig, Jan",1,1852,,,,,1.0,725
"Hanouna, Paul",2,780,,,,,2.0,258
"Hansen, Lars Peter",3,335,,,,,1.0,725
