node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Dittmar, Robert F.",2,499,,,,,1.0,544
"Djankov, Simeon",4,112,0.024195206103893276,63,0.028256527428985493,40,2.0,170
"Do, Quy Toan",1,1304,,,,,1.0,544
"Doh, Taeyoung",2,499,,,,,1.0,544
"Doidge, Craig",2,499,,,,,1.0,544
"Dong, Ming",5,53,5.8050097233912865e-05,129,1.3538311288814229e-05,157,2.0,170
"Doran, James S.",2,499,,,,,1.0,544
"Dotsis, George",2,499,,,,,1.0,544
"Douglas J. Cumming, Douglas",3,212,,,,,2.0,170
"Douglas, Alan Victor Scott",0,2083,,,,,1.0,544
"Dow, James",1,1304,,,,,1.0,544
"Dowd, Kevin",1,1304,,,,,1.0,544
"Downing, Christopher",2,499,,,,,2.0,170
"Drake, Leigh M.",2,499,,,,,1.0,544
"Driessen, Joost",1,1304,0.0,138,0.007042463394371989,61,2.0,170
"Drucker, Steven",1,1304,,,,,1.0,544
"Dryburgh, Paul R.",2,499,,,,,1.0,544
"Du, Bin",2,499,,,,,1.0,544
"Duan, Jinchuan",2,499,,,,,2.0,170
"Duarte, Jefferson",2,499,,,,,1.0,544
"Duck, Peter W.",3,212,,,,,1.0,544
"Dueker, Michael J.",1,1304,,,,,1.0,544
"Duffee, Gregory R.",0,2083,,,,,2.0,170
"Duffie, J. Darrell",6,29,0.03009897541578382,59,2.5160713616624783e-05,152,4.0,29
"Duffy, John",4,112,,,,,3.0,53
"Dupačová, Jitka",4,112,,,,,1.0,544
"Dupor, Bill",1,1304,,,,,1.0,544
"Durham, Garland B.",0,2083,,,,,1.0,544
"Durham, Greg R.",2,499,,,,,1.0,544
"Durnev, Art A.",1,1304,,,,,1.0,544
"Dutkowsky, Donald H.",2,499,,,,,1.0,544
"Dutordoir, Marie",1,1304,,,,,1.0,544
"Dvoracek, Vladimir",3,212,0.0,138,4.696994324683966e-06,179,1.0,544
"Dvořák, Tomáš",0,2083,,,,,1.0,544
"Dwyer, Douglas W.",1,1304,,,,,1.0,544
"Dyck, Alexander",2,499,0.0,138,1.7449091301968923e-07,211,1.0,544
"Díaz, Antonio",2,499,,,,,1.0,544
"Easaw, Joshy Z.",1,1304,,,,,1.0,544
"Eaves, James",1,1304,,,,,1.0,544
"Eberhart, Allan C.",0,2083,,,,,1.0,544
"Ebnöther, Silvan",2,499,,,,,2.0,170
"Edelen, Roger M.",1,1304,,,,,1.0,544
"Ederington, Louis H.",1,1304,,,,,1.0,544
"Edirisinghe, N. Chanaka P.",1,1304,,,,,1.0,544
"Edmans, Alex",2,499,,,,,1.0,544
"Edwards, Amy K.",2,499,,,,,1.0,544
"Edwards, Sebastian",1,1304,,,,,1.0,544
"Efendi, Jap",2,499,,,,,1.0,544
"Egami, Masahiko",1,1304,,,,,1.0,544
"Eggertsson, Gauti Bergþóruson",0,2083,,,,,1.0,544
"Egloff, Daniel",2,499,,,,,1.0,544
"Ehrmann, Michael",1,1304,,,,,1.0,544
"Eichenbaum, Martin S.",1,1304,,,,,1.0,544
"Eichengreen, Barry J.",2,499,,,,,1.0,544
"Eldor, Rafi",3,212,,,,,1.0,544
"Eleanor Xu, Xiaoqing",2,499,,,,,1.0,544
"Eleswarapu, Venkat R.",2,499,,,,,2.0,170
"Elger, C. Thomas",2,499,,,,,1.0,544
"Eling, Martin",1,1304,,,,,1.0,544
"Elliott, Graham",1,1304,,,,,1.0,544
"Ellis, Katrina",0,2083,,,,,1.0,544
"Ellul, Andrew",3,212,,,,,3.0,53
"Elsas, Ralf",0,2083,,,,,1.0,544
"Elton, Edwin J.",2,499,,,,,1.0,544
"Elyasiani, Elyas",4,112,,,,,2.0,170
"Embrechts, Paul",2,499,,,,,1.0,544
"Emery, Kenneth M.",1,1304,,,,,1.0,544
"Enders, Walter",2,499,,,,,1.0,544
"Engel, Charles",1,1304,,,,,2.0,170
"Engle-Warnick, Jim C.",1,1304,,,,,1.0,544
"Epermanis, Karen",1,1304,,,,,1.0,544
"Erenburg, Grigori",2,499,,,,,1.0,544
"Ergungor, Ozgur Emre",0,2083,,,,,1.0,544
"Erkan, Hafize G.",1,1304,,,,,1.0,544
"Errunza, Vihang R.",2,499,,,,,2.0,170
"Espinosa-Vega, Marco A.",3,212,0.003076277721446505,110,0.10009036811707998,17,1.0,544
"Esteghamat, Kian",1,1304,,,,,1.0,544
"Eun, Cheol S.",2,499,,,,,1.0,544
"Evans, George W.",1,1304,,,,,1.0,544
"Evren Damar, H.",0,2083,,,,,1.0,544
"Ewing, Bradley T.",1,1304,,,,,1.0,544
"Fabozzi, Frank J.",3,212,,,,,1.0,544
"Faccio, Mara",2,499,0.0,138,7.1562635087795694e-09,237,2.0,170
"Faff, Robert W.",2,499,,,,,2.0,170
"Faia, Ester",0,2083,,,,,1.0,544
"Faig, Miquel",2,499,,,,,2.0,170
"Fair, Ray C.",0,2083,,,,,1.0,544
"Faleye, Olubunmi",0,2083,,,,,1.0,544
"Fama, Eugene F.",1,1304,,,,,4.0,29
"Fan, Joseph",2,499,,,,,1.0,544
"Fan, Longzhen",1,1304,,,,,1.0,544
"Fang, Lily",0,2083,,,,,1.0,544
"Farhi, Emmanuel",1,1304,,,,,1.0,544
"Farley, Dennis E.",1,1304,,,,,1.0,544
"Farrant, Katie",1,1304,,,,,1.0,544
"Fatum, Rasmus",1,1304,,,,,1.0,544
"Fatás, Antonio",2,499,,,,,1.0,544
"Faulkender, Michael",2,499,0.0076045627376425855,91,0.012851422421019018,52,3.0,53
"Faust, Jon",2,499,,,,,1.0,544
"Fauver, Larry",1,1304,,,,,1.0,544
"Fawcett, Stanley E.",1,1304,,,,,1.0,544
"Fecht, Falko",1,1304,,,,,1.0,544
"Fee, C. Edward",2,499,,,,,1.0,544
"Fehle, Frank R.",2,499,,,,,2.0,170
"Ferland, René",1,1304,,,,,1.0,544
"Fermanian, Jean David",1,1304,,,,,1.0,544
"Fernando, Chitru S.",3,212,0.044756624967346816,49,7.883021616737746e-07,199,2.0,170
"Fernández de Guevara, Juan",1,1304,,,,,1.0,544
"Ferraris, Leo",1,1304,,,,,1.0,544
"Ferreira, Cândida",2,499,,,,,1.0,544
"Ferreira, Daniel",2,499,0.0,138,3.832570924257184e-05,139,2.0,170
"Ferreira, Miguel Ângelo",2,499,,,,,2.0,170
"Ferson, Wayne E.",2,499,,,,,1.0,544
"Fich, Eliezer M.",1,1304,,,,,2.0,170
"Fidrmuc, Jana P.",2,499,,,,,1.0,544
"Field, Laura Casares",3,212,,,,,1.0,544
"Fields, L. Paige",4,112,,,,,2.0,170
"Figá-Talamanca, Gianna",1,1304,,,,,1.0,544
"Filipovic, Damir",2,499,,,,,1.0,544
"Fink, Jason D.",2,499,,,,,1.0,544
"Fink, Kristin E.",2,499,,,,,1.0,544
"Fiordelisi, Franco",0,2083,,,,,1.0,544
"Fischer, Klaus P.",3,212,,,,,1.0,544
"Fisher, Adlai J.",3,212,0.0076045627376425855,91,9.015560537796999e-07,197,2.0,170
"Fisher, Jonas D.M.",1,1304,,,,,1.0,544
"Fisher, Lance A.",1,1304,,,,,1.0,544
"Fisher, Timothy C.G.",1,1304,,,,,1.0,544
"Fishman, Michael J.",1,1304,,,,,2.0,170
"Fissel, Gary S.",2,499,0.0,138,0.010389555344360797,54,1.0,544
"Flandreau, Marc R.",2,499,,,,,1.0,544
"Flannery, Mark J.",1,1304,,,,,1.0,544
"Fleming, Grant A.",2,499,,,,,1.0,544
"Fleming, Jeff",2,499,,,,,1.0,544
"Fleming, Michael J.",1,1304,,,,,1.0,544
"Fletcher, Jonathan",1,1304,,,,,1.0,544
"Fluck, Zsuzsanna",2,499,,,,,1.0,544
"Fong, Wai Mun",1,1304,,,,,1.0,544
"Fong, Waiming",3,212,,,,,1.0,544
"Forni, Mario",3,212,,,,,1.0,544
"Forsyth, Peter A.",2,499,,,,,1.0,544
"Foster, Michael E.",2,499,,,,,1.0,544
"Foucault, Thierry",4,112,,,,,2.0,170
"Frame, W. Scott",4,112,5.9777778699207885e-05,128,0.18121495167671334,9,3.0,53
"Francis, Bill B.",2,499,,,,,1.0,544
"Franks, Julian R.",1,1304,,,,,1.0,544
"Franzen, Laurel A.",2,499,,,,,1.0,544
"Franzoni, Francesco",1,1304,,,,,1.0,544
"Fraser, Donald R.",6,29,,,,,3.0,53
"Fratzscher, Marcel",1,1304,,,,,1.0,544
"Frauendorfer, Karl",2,499,,,,,1.0,544
"Frazzini, Andrea",0,2083,,,,,1.0,544
"Freixas, Xavier",5,53,0.04498882535628247,47,2.2971154477087726e-10,249,4.0,29
"French, Kenneth R.",1,1304,,,,,3.0,53
"Friberg, Richard",3,212,,,,,2.0,170
"Friedman, Craig",3,212,,,,,2.0,170
"Fries, Steven M.",1,1304,,,,,1.0,544
"Friesen, Geoffrey C.",1,1304,,,,,1.0,544
"Frino, Alex",2,499,,,,,1.0,544
"Fritz Foley, C.",5,53,0.037442312715873796,55,6.759643524634837e-06,166,2.0,170
"Froot, Kenneth A.",1,1304,,,,,1.0,544
"Fuerst, Michael E.",1,1304,,,,,1.0,544
"Fuerst, Timothy S.",1,1304,,,,,1.0,544
"Fuertes, Ana-María María",2,499,,,,,2.0,170
"Fujiki, Hiroshi",0,2083,,,,,1.0,544
"Fukunaga, Ichiro",0,2083,,,,,1.0,544
"Fulghieri, Paolo",1,1304,,,,,1.0,544
"Fung, King Fai",0,2083,,,,,2.0,170
"Gabaix, Xavier",2,499,,,,,1.0,544
"Gabriel, Stuart A.",1,1304,,,,,1.0,544
"Gadhoum, Yoser",3,212,,,,,1.0,544
"Gagliardini, Patrick",1,1304,,,,,1.0,544
"Gaiotti, Eugenio",1,1304,,,,,1.0,544
"Gajewski, Jean François",1,1304,,,,,1.0,544
"Galai, Dan",2,499,,,,,1.0,544
"Gali, Jordi",1,1304,,,,,1.0,544
"Gallmeyer, Michael F.",2,499,,,,,1.0,544
"Galluccio, Stefano",1,1304,,,,,1.0,544
"Galpin, Neal",3,212,,,,,1.0,544
"Gan, Jie",0,2083,,,,,2.0,170
"Gande, Amar",1,1304,,,,,1.0,544
"Ganslandt, Mattias",1,1304,,,,,1.0,544
"Garbade, Kenneth D.",1,1304,,,,,1.0,544
"Garcia, René",2,499,,,,,1.0,544
"García, Diego",2,499,,,,,1.0,544
"García-Feijóo, Luis",1,1304,,,,,1.0,544
"García-Herrero, Alicia",1,1304,0.0,138,0.01752667223568041,47,1.0,544
"García-Peñalosa, Cecilia",1,1304,,,,,1.0,544
"Garibaldi, Pietro",1,1304,,,,,1.0,544
"Garlappi, Lorenzo",2,499,,,,,1.0,544
"Garmaise, Mark J.",1,1304,,,,,1.0,544
"Gart, Alan",2,499,,,,,1.0,544
"Garvey, Gerald T.",1,1304,0.0,138,4.363567335584564e-06,182,1.0,544
"Gaspar, José Miguel",2,499,,,,,3.0,53
"Gatchev, Vladimir A.",2,499,0.0,138,1.24162630812183e-07,217,1.0,544
"Gatev, Evan",3,212,0.0663512611383624,37,1.235475768251045e-08,233,2.0,170
"Ge, Ying",2,499,,,,,2.0,170
"Gebhardt, William R.",2,499,,,,,2.0,170
"Gelos, R. Gaston",1,1304,,,,,1.0,544
"Geman, Hélyette",0,2083,,,,,1.0,544
"George, Thomas J.",1,1304,,,,,1.0,544
"Gerdesmeier, Dieter",2,499,,,,,1.0,544
"Gerlach, Stefan",1,1304,,,,,1.0,544
"Germain, Laurent",0,2083,,,,,1.0,544
"Gersbach, Hans",2,499,,,,,2.0,170
"Gertler, Mark L.",2,499,,,,,1.0,544
"Gervais, Simon",2,499,,,,,1.0,544
"Ghoshray, Atanu",1,1304,,,,,1.0,544
"Ghossoub, Edgar A.",1,1304,,,,,1.0,544
"Ghysels, Eric",4,112,0.015151075378051257,78,0.0006240785125172812,101,2.0,170
"Giaccotto, Carmelo",2,499,,,,,1.0,544
"Giammarino, Ron M.",2,499,0.0,138,8.871105700936085e-07,198,1.0,544
"Giamouridis, Daniel",1,1304,,,,,1.0,544
"Giannetti, Antoine",2,499,,,,,1.0,544
"Giannetti, Mariassunta",1,1304,,,,,2.0,170
"Giannopoulos, Kostas",1,1304,,,,,1.0,544
"Gibson, Rajna",4,112,,,,,1.0,544
"Gibson, Scott",2,499,,,,,1.0,544
"Gil-Alaná, Luís Albériko",2,499,,,,,1.0,544
"Gilchrist, Simon G.",2,499,,,,,1.0,544
"Gillette, Ann B.",1,1304,,,,,1.0,544
"Ginglinger, Edith",1,1304,,,,,1.0,544
"Giot, Pierre",1,1304,,,,,1.0,544
"Glasserman, Paul",1,1304,,,,,1.0,544
"Gleason, Kimberly C.",4,112,,,,,2.0,170
"Glennon, Dennis C.",1,1304,,,,,1.0,544
"Gobbi, Giorgio",1,1304,0.0,138,0.0059772064032818165,66,1.0,544
"Goddard, John A.",3,212,,,,,1.0,544
"Goergen, Marc",3,212,,,,,2.0,170
"Goettler, Ronald L.",2,499,,,,,1.0,544
"Goetzmann, William Nelson",7,20,0.10208109598583577,31,9.441608195031602e-08,219,3.0,53
"Gokcan, Suleyman",2,499,,,,,1.0,544
"Gold, Mark",3,212,,,,,1.0,544
"Goldberg, Dror",0,2083,,,,,1.0,544
"Goldberg, Gerson M.",2,499,,,,,1.0,544
"Goldberg, Lawrence G.",7,20,0.03264937879485229,56,0.08067676914723201,22,3.0,53
"Goldfarb, Brent",2,499,,,,,1.0,544
"Goldman, Eitan Moshe",2,499,0.0076045627376425855,91,2.036476725620729e-11,258,2.0,170
"Goldreich, David",2,499,0.0,138,3.3802074336306498e-09,240,1.0,544
"Goldstein, Itay",3,212,,,,,2.0,170
"Goldstein, Michael A.",2,499,,,,,1.0,544
"Goldstein, Robert S.",3,212,,,,,2.0,170
"Golinelli, Roberto",1,1304,,,,,1.0,544
"Gomes, Francisco J.",3,212,,,,,3.0,53
"Gomes, João F.",2,499,,,,,1.0,544
"Gomes-Casseres, Benjamin",2,499,,,,,1.0,544
"Gompers, Paul A.",2,499,,,,,1.0,544
"Gonzalez, Francisco M.",0,2083,,,,,1.0,544
"Gonzalez, Laura",1,1304,,,,,1.0,544
"Gonçalves, Paulo Miguel Marques Gama",1,1304,,,,,1.0,544
"Goodhart, Charles A.E.",1,1304,,,,,2.0,170
"Gopalan, Radhakrishnan",4,112,0.19696397991466635,17,0.00029322628621058046,107,2.0,170
"Gordy, Michael B.",3,212,,,,,2.0,170
"Gottesman, Aron A.",1,1304,,,,,1.0,544
"Gouriéroux, Christian",1,1304,,,,,1.0,544
"Goyal, Amit",5,53,0.31472827716986435,8,0.0001438347231922286,120,2.0,170
"Goyal, Vidhan K.",0,2083,,,,,1.0,544
"Gozzi, Juan Carlos",2,499,0.0,138,0.0010795827689008318,97,1.0,544
"Graham, John R.",5,53,,,,,3.0,53
"Granger, Clive W.J.",2,499,,,,,1.0,544
"Grant, James L.",2,499,,,,,1.0,544
"Gray, Philip K.",3,212,,,,,2.0,170
"Green, Richard C.",2,499,,,,,2.0,170
"Greene, Jason T.",2,499,,,,,1.0,544
"Greenwood, Robin M.",0,2083,,,,,1.0,544
"Grenadier, Steven R.",1,1304,,,,,2.0,170
"Gresse, Carole",1,1304,,,,,1.0,544
"Greyserman, Alex",2,499,,,,,1.0,544
"Grier, Kevin B.",2,499,,,,,2.0,170
"Griffin, John M.",4,112,,,,,2.0,170
"Grinblatt, Mark S.",1,1304,,,,,1.0,544
"Grinstein, Yaniv",2,499,,,,,3.0,53
"Groen, Jan J J",0,2083,,,,,1.0,544
"Gron, Anne",2,499,,,,,1.0,544
"Gropp, Reint E.",2,499,,,,,1.0,544
"Grout, Paul A.",1,1304,,,,,1.0,544
"Gruber, Martin J.",2,499,,,,,1.0,544
"Grullon, Gustavo",2,499,,,,,2.0,170
"Grunert, Jens",2,499,,,,,1.0,544
"Guan, Wei",1,1304,,,,,1.0,544
"Guariglia, Alessandra",1,1304,,,,,1.0,544
"Guay, Wayne R.",2,499,,,,,1.0,544
"Guedhami, Omrane",3,212,,,,,2.0,170
"Guerra, Maria",1,1304,,,,,1.0,544
"Guerrieri, Luca",0,2083,,,,,1.0,544
"Gulen, Huseyin",4,112,0.0018285780628682553,115,6.82473401696127e-07,201,2.0,170
"Guo, Hui",3,212,,,,,3.0,53
"Guo, Rejin",2,499,,,,,1.0,544
"Gupta, Anurag",2,499,,,,,2.0,170
"Gupta, Nandini",0,2083,,,,,1.0,544
"Guthrie, Graeme A.",1,1304,,,,,1.0,544
"Gârleanu, Nicolae",2,499,0.0,138,2.2476526528594284e-05,153,1.0,544
"Géczy, Christopher C.",5,53,,,,,3.0,53
"Güner, A. Burak",0,2083,,,,,1.0,544
"Güner, Z. Nuray",2,499,,,,,1.0,544
"Güttler, André",1,1304,,,,,1.0,544
"H. McInish, Thomas",2,499,,,,,1.0,544
"Ha, Joonkyung",1,1304,,,,,1.0,544
"Haber, Stephen H.",0,2083,,,,,1.0,544
"Habib, Michel A.",2,499,,,,,2.0,170
"Hackbarth, Dirk",4,112,,,,,2.0,170
"Hadlock, Charles J.",2,499,,,,,1.0,544
"Hafner, Wolfgang",1,1304,,,,,1.0,544
"Hagedoorn, John",2,499,,,,,1.0,544
"Hahn, Volker",1,1304,,,,,1.0,544
"Haigh, Michael S.",2,499,,,,,2.0,170
"Hall, M. J.D.",2,499,,,,,1.0,544
"Hallsten, Kerstin",2,499,,,,,1.0,544
"Halpern, László",1,1304,,,,,1.0,544
"Hamao, Yasushi",5,53,,,,,2.0,170
"Hameed, Allaudeen",1,1304,,,,,1.0,544
"Hamon, Jacques",1,1304,,,,,1.0,544
"Han, Bing",3,212,,,,,3.0,53
"Han, Yufeng",0,2083,,,,,1.0,544
"Hanes, Christopher",0,2083,,,,,1.0,544
"Hanna, J. Douglas",1,1304,,,,,1.0,544
"Hannan, Timothy H.",1,1304,,,,,3.0,53
"Hanson, Samuel G.",1,1304,,,,,1.0,544
"Hanweck, Gerald A.",2,499,0.0,138,0.010389555344360797,54,1.0,544
"Hao, Graceqing",0,2083,,,,,1.0,544
"Hardee, Pauline",1,1304,,,,,1.0,544
"Hardy, Daniel C.",1,1304,0.0,138,0.0059772064032818165,66,1.0,544
"Harford, Jarrad",2,499,,,,,3.0,53
"Haritchabalet, Carole",1,1304,,,,,1.0,544
"Harrington, Scott E.",1,1304,,,,,1.0,544
"Harris, Jeffrey H.",2,499,,,,,1.0,544
"Harris, Lawrence E.",2,499,,,,,2.0,170
"Harrison, Teresa D.",2,499,,,,,1.0,544
"Hartmann, Philipp",2,499,,,,,1.0,544
"Hartzell, Jay C.",3,212,0.0,138,6.500788935168617e-06,167,1.0,544
"Haruvy, Ernan E.",1,1304,,,,,1.0,544
"Harvey, Campbell R.",6,29,,,,,4.0,29
"Hasan, Iftekhar",7,20,,,,,5.0,16
"Haslag, Joseph H.",1,1304,,,,,1.0,544
"Haslem, Bruce",0,2083,,,,,1.0,544
"Hassan, M. Kabir",1,1304,,,,,1.0,544
"Hau, Harald",1,1304,,,,,1.0,544
"Haubrich, Joseph G.",1,1304,,,,,1.0,544
"Hauser, Shmuel",3,212,,,,,1.0,544
"Haushalter, David David",2,499,,,,,1.0,544
"Hauswald, Robert",2,499,0.0076045627376425855,91,0.00028519832627607155,109,2.0,170
"Havrylchyk, Olena",0,2083,,,,,1.0,544
"He, Ping",0,2083,,,,,1.0,544
"Hecht, Peter",1,1304,,,,,1.0,544
"Heffernan, Shelagh A.",0,2083,,,,,2.0,170
"Hegde, Shantaram P.",2,499,,,,,1.0,544
"Heid, Frank",5,53,,,,,2.0,170
"Hein, Scott E.",1,1304,,,,,1.0,544
"Hellerstein, Rebecca",0,2083,,,,,1.0,544
"Hellmann, Thomas F.",0,2083,,,,,1.0,544
"Helmantel, Mark",2,499,,,,,1.0,544
"Helwege, Jean",4,112,,,,,2.0,170
"Hendershott, Terrence",1,1304,,,,,1.0,544
"Henderson, Brian J.",2,499,,,,,1.0,544
"Hennessy, Christopher A.",4,112,,,,,4.0,29
"Henry, Peter Blair",1,1304,,,,,1.0,544
"Henry, Tyler R.",2,499,,,,,1.0,544
"Hens, Thorsten",2,499,,,,,1.0,544
"Herings, P. Jean-Jacques",2,499,,,,,1.0,544
"Hermalin, Benjamin E.",0,2083,,,,,1.0,544
"Hernando, Ignacio",2,499,,,,,2.0,170
"Heron, Randall A.",1,1304,,,,,1.0,544
"Herrera, Ana María",1,1304,,,,,1.0,544
"Hertzel, Michael G.",2,499,,,,,1.0,544
"Hess, Alan C.",1,1304,,,,,1.0,544
"Heston, Steven L.",2,499,,,,,1.0,544
"Hibiki, Norio",0,2083,,,,,1.0,544
"Higgins, Matthew J.",1,1304,,,,,1.0,544
"Hightower, Kenneth N.",2,499,,,,,1.0,544
"Hilary, Gilles",2,499,0.0,138,9.043209667703502e-07,195,1.0,544
"Hines, James R.",2,499,0.0,138,1.0599794508398128e-06,194,1.0,544
"Hirshleifer, David",7,20,0.03750036281310771,53,3.530450378122604e-05,143,3.0,53
"Hirtle, Beverly J.",1,1304,,,,,3.0,53
"Ho, Chiacheng",1,1304,,,,,1.0,544
"Ho, Richard",3,212,,,,,1.0,544
"Ho, Taikuang",1,1304,,,,,1.0,544
"Ho, Wai Ming",2,499,,,,,1.0,544
"Hoberg, Gerard",0,2083,,,,,1.0,544
"Hochberg, Yael V.",2,499,0.0,138,3.3802074336306498e-09,240,1.0,544
"Hodges, Charles W.",2,499,,,,,1.0,544
"Hodrick, Robert J.",3,212,,,,,1.0,544
"Hoggarth, Glenn",2,499,,,,,1.0,544
"Hollifield, Burton",5,53,,,,,3.0,53
"Holod, Dmytro",1,1304,,,,,1.0,544
"Holthausen, Cornelia",3,212,0.02269758801845993,66,3.312226694254933e-11,255,3.0,53
"Hommes, Cars",3,212,,,,,1.0,544
"Hong, Bi Shia",1,1304,,,,,1.0,544
"Hong, Harrison",8,13,0.37673061852378603,4,0.03506923923337715,37,5.0,16
"Hong, Yongmiao",3,212,,,,,2.0,170
"Honohan, Patrick",2,499,,,,,1.0,544
"Hotchkiss, Edith SHWALB",2,499,,,,,1.0,544
"Hou, Kewei",2,499,,,,,3.0,53
"Houweling, Patrick",2,499,,,,,1.0,544
"Hovakimian, Gayané",1,1304,0.0,138,4.717622334937203e-06,176,1.0,544
"Howells, Bradley",1,1304,,,,,1.0,544
"Howitt, Peter W.",2,499,,,,,2.0,170
"Hsieh, Jim",1,1304,,,,,2.0,170
"Hu, Charles X.",1,1304,,,,,1.0,544
"Hu, Jian",2,499,,,,,1.0,544
"Huang, Dayong",1,1304,,,,,1.0,544
"Huang, Haizhou",1,1304,,,,,1.0,544
"Huang, Hung Hsi",0,2083,,,,,1.0,544
"Huang, Jennifer",2,499,5.805009723391287e-06,137,5.16246422439211e-09,238,1.0,544
"Huang, Lixin",1,1304,,,,,1.0,544
"Huang, Ming",1,1304,0.0,138,0.004000965387684364,79,1.0,544
"Huang, Wei",3,212,,,,,1.0,544
"Huberman, Gur",1,1304,,,,,1.0,544
"Hueng, C. James",2,499,,,,,1.0,544
"Hughson, Eric N.",3,212,0.0,138,4.696994324683966e-06,179,1.0,544
"Hugonnier, Julien",2,499,,,,,1.0,544
"Huh, Sahnwook",2,499,0.11441674164804226,29,5.031800272476877e-05,133,1.0,544
"Huij, Joop",1,1304,,,,,1.0,544
"Huizinga, Harry P.",1,1304,,,,,1.0,544
"Humphrey, David Burras",5,53,,,,,2.0,170
"Hund, John E.",2,499,,,,,1.0,544
"Hunter, Delroy M.",1,1304,,,,,1.0,544
"Hutchison, Michael M.",1,1304,,,,,1.0,544
"Hvidkjaer, Soeren",2,499,,,,,3.0,53
"Hwang, Chuan Yang",1,1304,,,,,1.0,544
"Hülsewig, Oliver",2,499,,,,,1.0,544
"Iannotta, Giuliano",2,499,,,,,1.0,544
"Ibragimov, Rustam",1,1304,,,,,1.0,544
"Ikenberry, David L.",2,499,,,,,1.0,544
"Imai, Masami",1,1304,,,,,3.0,53
"Inderst, Roman",2,499,,,,,2.0,170
"Ingersoll, Jonathan E.",3,212,0.0,138,3.0228888025860183e-08,224,1.0,544
"Ingram, Matthew",1,1304,,,,,1.0,544
"Instefjord, Norvald",0,2083,,,,,2.0,170
"Inui, Koji",1,1304,,,,,1.0,544
"Ioannidou, Vasso P.",0,2083,,,,,1.0,544
"Ireland, Peter N.",1,1304,,,,,2.0,170
"Ironside, Brian",1,1304,,,,,1.0,544
"Irvine, Paul J.",2,499,,,,,1.0,544
"Iscoe, Ian",1,1304,,,,,1.0,544
"Iskandar-Datta, Mai E.",2,499,,,,,1.0,544
"Islam, Saiyid S.",1,1304,,,,,1.0,544
"Ivković, Zoran",1,1304,,,,,2.0,170
"Iwata, Shigeru",1,1304,,,,,1.0,544
"Ize, Alain",2,499,,,,,1.0,544
"Jackson, Andrew R.",0,2083,,,,,1.0,544
"Jackson, Patricia",2,499,,,,,1.0,544
"Jackson, William E.",1,1304,,,,,1.0,544
"Jacobson, Tor",3,212,,,,,2.0,170
"Jacoby, Gady",1,1304,,,,,1.0,544
"Jacoby, Ulrich",2,499,,,,,1.0,544
"Jaffe, Adam B.",2,499,,,,,1.0,544
"Jagannathan, Ravi",3,212,,,,,2.0,170
"Jain, Pankaj K.",3,212,,,,,2.0,170
"Jallath-Coria, Eduardo",2,499,,,,,1.0,544
"James, Christopher M.",2,499,,,,,3.0,53
"Jang, Bonggyu",3,212,,,,,1.0,544
"Jankov, Ljubinko",1,1304,,,,,1.0,544
"Jankowitsch, Rainer",2,499,,,,,1.0,544
"Jappelli, Tullio",2,499,,,,,1.0,544
"Jarrow, Robert A.",5,53,,,,,3.0,53
"Jayaraman, Narayanan",3,212,,,,,1.0,544
"Jazbec, Boštjan",2,499,,,,,1.0,544
"Jašić, Teo",3,212,,,,,1.0,544
"Jegadeesh, Narasimhan",2,499,,,,,1.0,544
"Jeitschko, Thomas D.",1,1304,,,,,1.0,544
"Jenkinson, Tim J.",2,499,0.0,138,1.2747181137678749e-09,246,1.0,544
"Jennings, Robert H.",6,29,,,,,3.0,53
"Jenter, Dirk",1,1304,,,,,2.0,170
"Jerez, Belén",1,1304,,,,,1.0,544
"Jerome, Afeikhena T.",2,499,0.0,138,0.07244814868581191,23,1.0,544
"Jeung, Shin Dong",1,1304,,,,,1.0,544
"Jiang, Christine X.",3,212,,,,,1.0,544
"Jiang, George J.",3,212,,,,,2.0,170
"Jiang, Guolin",2,499,,,,,1.0,544
"Jiang, Wei",3,212,,,,,3.0,53
"Jiang, Xiaoquan",1,1304,,,,,1.0,544
"Jiltsov, Alexei",1,1304,,,,,3.0,53
"Jiménez, Gabriel",2,499,,,,,1.0,544
"Jin, Li",3,212,,,,,3.0,53
"Jin, Yanbo",1,1304,,,,,1.0,544
"Jindra, Jan A.N.",2,499,0.0,138,0.02741676403964614,41,1.0,544
"Jiraporn, Pornsit",3,212,,,,,1.0,544
"Jo, Hoje",1,1304,,,,,1.0,544
"Jobst, Norbert J.",2,499,,,,,1.0,544
"Johan, Sofia Atiqah Binti",1,1304,,,,,1.0,544
"Johannes, Michael S.",3,212,,,,,2.0,170
"John, Kose",2,499,,,,,1.0,544
"Johnson, Shane A.",2,499,0.0,138,2.39802790788564e-06,188,1.0,544
"Johnson, Timothy C.",1,1304,0.0,138,0.00016417837416519092,118,2.0,170
"Jones, Barry E.",2,499,,,,,1.0,544
"Jones, Charles M.",1,1304,,,,,1.0,544
"Jones, Christopher S.",1,1304,,,,,1.0,544
"Jones, Douglas H.",2,499,,,,,1.0,544
"Jordan, John S.",3,212,,,,,1.0,544
"Jorion, Philippe",4,112,,,,,3.0,53
"Jostova, Gergana",3,212,0.0009094515233313007,123,5.336754053912225e-05,131,1.0,544
"Ju, Nengjiu",5,53,,,,,2.0,170
